Age	SLOCStandard	Readability	NVAR	NCOMP	Mcclure	McCabe	IndentSTD	MaximumBlockDepth	totalFanOut	ChangeDates	NewAdditions	DiffSizes	EditDistances	file
2616	3,3,3,3,3,3	0.44038277864456177,0.44038277864456177,0.44038277864456177,0.44038277864456177,0.44038277864456177,0.44038277864456177	0,0,0,0,0,0	0,0,0,0,0,0	0,0,0,0,0,0	1,1,1,1,1,1	1.89,1.89,1.89,1.89,1.89,1.89	0,0,0,0,0,0	0,0,0,0,0,0	0,1,3,443,443,504	0,0,0,0,0,0	0,0,0,0,0,0	0,0,0,0,0,0	6534.json
213	3,3	0.007358603645116091,0.018575498834252357	0,0	0,0	0,0	1,1	1.89,1.89	0,0	2,2	0,1	0,1	0,2	0,6	4970.json
2054	3,3	0.7451801300048828,0.7451801300048828	0,0	0,0	0,0	1,1	1.89,1.89	0,0	2,2	0,1276	0,0	0,0	0,0	7452.json
2592	4,4,4,4,4,4,4	0.5574830770492554,0.5574830770492554,0.5574830770492554,0.5574830770492554,0.5574830770492554,0.5574830770492554,0.5574830770492554	0,0,0,0,0,0,0	0,0,0,0,0,0,0	0,0,0,0,0,0,0	1,1,1,1,1,1,1	2.0,2.0,2.0,2.0,2.0,2.0,2.0	0,0,0,0,0,0,0	0,0,0,0,0,0,0	0,6,77,84,95,419,419	0,0,0,0,0,0,0	0,0,0,0,0,0,0	0,0,0,0,0,0,0	6562.json
1030	3,3,3,3,4,3,7	0.28940799832344055,0.28940799832344055,0.28940799832344055,0.28940799832344055,0.5418263077735901,0.453739196062088,0.12787297368049622	0,0,0,0,0,0,1	0,0,0,0,0,0,1	0,0,0,0,0,0,2	1,1,1,1,1,1,2	1.89,1.89,1.89,1.89,2.0,1.89,3.02	0,0,0,0,0,0,1	1,1,1,1,1,2,4	0,116,124,130,214,557,993	0,0,0,0,2,1,5	0,0,0,0,3,3,6	0,0,0,0,95,88,144	1355.json
2621	9,9,9,8,8,8,8,8,8,8,9,9,9,13,13,13,13,17,17,17,15,15,15,17,17,18,18,17,17,23,17,17,17,19,21,22,26,27,27	0.08984740823507309,0.11960384994745255,0.14957281947135925,0.2783510684967041,0.2809002101421356,0.2809002101421356,0.21182610094547272,0.38671159744262695,0.3866727352142334,0.25687381625175476,0.597018837928772,0.597018837928772,0.6381496787071228,0.025843219831585884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,2,2	0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,2,2	0,0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,6,4,4	1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,4,4,4	2.67,2.67,2.67,2.83,2.83,2.83,2.83,2.83,2.83,2.83,3.77,3.77,3.77,4.26,9.48,9.48,9.48,30.24,30.24,28.99,29.74,29.74,29.74,28.38,28.38,27.63,27.63,28.38,28.38,25.51,28.38,28.38,28.38,27.45,35.43,36.95,12.23,12.1,12.1	1,1,1,1,1,1,1,1,1,1,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,2,2,2,2	5,5,5,4,4,4,4,3,3,3,3,3,3,8,7,7,8,8,8,9,8,8,9,13,13,13,13,13,13,15,13,13,16,17,18,18,21,22,22	0,2,5,6,6,8,12,16,19,33,93,93,113,113,124,124,128,154,322,322,337,337,352,356,356,448,448,498,509,529,538,538,538,546,568,588,972,1707,1843	0,1,1,2,1,0,1,1,1,3,5,0,2,5,14,4,1,12,1,6,4,1,2,2,1,0,0,5,1,6,0,0,4,4,19,2,15,3,0	0,2,2,5,2,0,2,2,2,6,9,0,4,6,26,8,2,20,2,12,11,2,4,2,2,0,0,11,2,6,6,0,8,6,37,3,25,5,0	0,31,14,133,9,0,34,58,6,41,136,0,14,273,589,28,17,643,12,218,170,12,60,200,2,36,0,94,6,276,276,0,103,57,540,106,972,64,0	8434.json
2758	13,23,24,24,24,24,24,27,20,22,26,26,26,28,28,28,31,31,31,31,31,31,27,27,27,25,25,25,25,25,25,24	2.7019792469218373E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2	3,7,7,7,7,7,7,8,8,9,9,9,9,10,10,10,10,10,10,10,10,10,10,10,10,9,9,9,9,9,9,9	4,9,9,9,9,9,9,10,10,11,11,11,11,12,12,12,12,12,12,12,12,12,12,12,12,11,11,11,11,11,11,11	4,7,7,7,7,7,7,8,8,9,10,10,10,11,11,11,12,12,12,12,12,12,11,11,11,10,10,10,10,10,10,10	2.65,2.41,2.3,2.3,2.3,2.3,2.3,2.27,2.56,2.53,3.59,3.59,3.59,3.53,3.53,3.53,3.48,3.48,3.48,3.48,3.48,3.48,2.47,2.47,2.47,2.5,2.5,2.5,2.5,2.5,2.5,2.53	3,6,6,6,6,6,6,7,7,8,9,9,9,10,10,10,11,11,11,11,11,11,10,10,10,9,9,9,9,9,9,9	4,9,10,10,10,10,10,11,12,14,15,15,15,16,16,16,19,19,19,19,19,19,18,18,18,16,16,16,16,16,16,15	0,0,13,28,28,32,102,121,124,183,186,214,222,237,291,335,538,538,538,544,544,549,585,585,667,804,849,1845,1859,2112,2231,2545	0,13,2,2,6,1,7,3,2,2,22,2,2,2,1,0,7,1,1,2,2,2,23,0,2,4,2,0,0,1,7,1	0,16,3,4,12,2,14,3,4,2,40,4,4,2,2,0,11,2,2,4,4,4,50,0,4,10,4,0,0,2,14,3	0,417,71,18,85,6,67,124,70,112,178,8,8,120,6,0,191,5,3,8,8,53,198,0,8,183,60,0,0,9,141,78	5401.json
1884	6,11,11,11,11	0.46666887402534485,0.3189716637134552,0.33061346411705017,0.33061346411705017,0.3402518332004547	1,1,1,1,1	1,1,1,1,1	2,2,2,2,2	2,3,3,3,3	3.27,4.21,4.21,4.21,4.21	1,2,2,2,2	3,5,5,5,5	0,1504,1544,1671,1671	0,6,1,0,1	0,7,2,0,2	0,208,8,0,5	4921.json
1086	12	0.007732250727713108	1	2	3	3	2.56	2	7	0	0	0	0	2275.json
1082	3,3	0.8753199577331543,0.8595941662788391	0,0	0,0	0,0	1,1	1.89,1.89	0,0	0,0	0,132	0,1	0,2	0,7	2754.json
