Age	SLOCStandard	Readability	NVAR	NCOMP	Mcclure	McCabe	IndentSTD	MaximumBlockDepth	totalFanOut	n1	n2	N1	N2	Vocabulary	Length	Volume	Difficulty	Effort	Time	HalsteadBugs	MaintainabilityIndex	ChangeDates	NewAdditions	DiffSizes	EditDistances	file
1591	4,4,4	0.5930111408233643,0.5930111408233643,0.5930111408233643	0,0,0	0,0,0	0,0,0	1,1,1	1.0,1.0,1.0	0,0,0	2,2,2	15.0,15.0,15.0	3.0,3.0,3.0	20.0,20.0,20.0	6.0,6.0,6.0	18.0,18.0,18.0	26.0,26.0,26.0	108.41805,108.41805,108.41805	15.0,15.0,15.0	1626.2708,1626.2708,1626.2708	90.34837,90.34837,90.34837	0.03613935,0.03613935,0.03613935	123.94486236572266,123.94486236572266,123.94486236572266	0,1,1	0,0,0	0,0,0	0,0,0	526.json
924	3	0.12429381906986237	0	0	0	1	0.94	0	0	12.0	2.0	13.0	4.0	14.0	17.0	64.72504	12.0	776.70044	43.150024	0.021575011	131.28770446777344	0	0	0	0	2736.json
1776	3,3	0.0,0.0	0,0	0,0	0,0	1,1	0.94,0.94	0,0	1,1	16.0,16.0	9.0,10.0	32.0,34.0	18.0,20.0	25.0,26.0	50.0,54.0	232.19281,253.82376	16.0,16.0	3715.085,4061.1802	206.39362,225.62112	0.0773976,0.08460792	124.64512634277344,124.18195343017578	0,78	0,0	0,0	0,6	1737.json
1280	5	0.0388149619102478	0	0	0	1	0.98	0	1	15.0	10.0	21.0	13.0	25.0	34.0	157.89111	9.75	1539.4384	85.52435	0.052630372	118.37519836425781	0	0	0	0	1765.json
1578	3	0.7757787704467773	0	0	0	1	0.94	0	1	10.0	2.0	13.0	2.0	12.0	15.0	53.77444	5.0	268.8722	14.937344	0.017924814	132.25152587890625	0	0	0	0	2569.json
1373	3	0.4851021468639374	0	0	0	1	0.94	0	0	11.0	3.0	12.0	3.0	14.0	15.0	57.110325	5.5	314.10678	17.450377	0.019036775	131.9385528564453	0	0	0	0	2786.json
1110	3	0.03816257044672966	0	0	0	1	3.77	0	0	9.0	2.0	10.0	2.0	11.0	12.0	41.51318	4.5	186.80931	10.378295	0.013837727	133.59722900390625	0	0	0	0	577.json
1643	3,3	0.05578306317329407,0.11067759245634079	0,0	0,0	0,0	1,1	0.94,0.94	0,0	1,0	11.0,10.0	2.0,2.0	13.0,11.0	2.0,2.0	13.0,12.0	15.0,13.0	55.506596,46.604515	5.5,5.0	305.2863,233.02258	16.96035,12.945699	0.018502198,0.015534839	132.086669921875,132.9956512451172	0,275	0,1	0,2	0,20	44.json
1832	3,3,3,3	0.44366031885147095,0.44366031885147095,0.44366031885147095,0.6654404997825623	0,0,0,0	0,0,0,0	0,0,0,0	1,1,1,1	0.94,0.94,0.94,0.94	0,0,0,0	1,1,1,0	14.0,14.0,14.0,12.0	6.0,6.0,6.0,5.0	18.0,18.0,18.0,15.0	6.0,6.0,6.0,5.0	20.0,20.0,20.0,17.0	24.0,24.0,24.0,20.0	103.72627,103.72627,103.72627,81.74926	7.0,7.0,7.0,6.0	726.0839,726.0839,726.0839,490.49554	40.337997,40.337997,40.337997,27.249752	0.034575425,0.034575425,0.034575425,0.027249753	128.83535766601562,128.83535766601562,128.83535766601562,130.07347106933594	0,57,134,215	0,0,0,1	0,0,0,2	0,0,0,30	1285.json
1075	3	0.9409566521644592	0	0	0	1	0.94	0	0	9.0	2.0	10.0	2.0	11.0	12.0	41.51318	4.5	186.80931	10.378295	0.013837727	133.59722900390625	0	0	0	0	250.json
