Age	SLOCStandard	Readability	NVAR	NCOMP	Mcclure	McCabe	IndentSTD	MaximumBlockDepth	totalFanOut	n1	n2	N1	N2	Vocabulary	Length	Volume	Difficulty	Effort	Time	HalsteadBugs	MaintainabilityIndex	ChangeDates	NewAdditions	DiffSizes	EditDistances	file
3223	44	0.0018424447625875473	1	7	8	9	5.61	1	0	26.0	15.0	157.0	77.0	41.0	234.0	1253.6672	66.73333	83661.39	4647.855	0.4178891	70.53022003173828	0	0	0	0	5492.json
3906	9,9	0.2729949951171875,0.26264649629592896	4,4	3,3	7,7	3,3	7.33,7.33	1,1	0,0	24.0,24.0	7.0,7.0	44.0,42.0	14.0,14.0	31.0,31.0	58.0,56.0	287.34338,277.435	24.0,24.0	6896.241,6658.44	383.1245,369.91333	0.095781125,0.092478335	105.27943420410156,105.4619140625	0,3150	0,1	0,2	0,12	7935.json
3906	16,16,16,16,16,72,16,53,68,134,133,137,159,159,173,190,207,203,174,184,184,190,206,205,206,206,221,180,180,179,180,181,186,182,190,190,190,192,192,192,192,197	0.09188906848430634,0.09188906848430634,0.03026610240340233,0.012229140847921371,0.006994323339313269,0.0,0.006994323339313269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0,0,0,0,0,13,0,8,11,22,22,22,29,29,33,35,41,41,40,41,41,44,46,46,48,48,50,39,39,39,39,39,40,39,39,39,39,39,39,39,39,40	2,2,2,2,2,12,2,9,12,20,20,20,25,25,28,31,37,36,34,38,38,41,44,44,45,45,48,40,40,40,40,40,41,40,41,41,41,41,41,41,41,43	2,2,2,2,2,25,2,17,23,42,42,42,54,54,61,66,78,77,74,79,79,85,90,90,93,93,98,79,79,79,79,79,81,79,80,80,80,80,80,80,80,83	3,3,3,3,3,16,3,11,14,30,30,30,35,35,38,44,47,46,38,41,41,44,50,50,50,50,52,43,43,43,43,43,44,43,45,45,45,45,45,45,45,47	6.24,6.24,6.24,6.24,6.24,10.36,6.24,11.39,10.53,10.98,10.97,10.98,10.69,10.69,10.93,10.75,11.23,11.26,11.77,11.51,11.51,11.39,11.97,12.0,12.1,12.1,11.89,11.85,11.85,11.84,11.81,11.82,11.75,11.82,11.54,11.54,11.54,11.52,11.52,11.52,11.52,11.88	1,1,1,1,1,3,1,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5	8,8,8,9,10,38,10,28,38,84,84,88,101,101,113,122,128,125,105,111,111,114,118,116,117,117,123,96,96,95,96,96,100,99,101,101,101,101,101,103,103,105	26.0,26.0,27.0,28.0,29.0,74.0,29.0,63.0,80.0,104.0,104.0,108.0,115.0,115.0,119.0,122.0,124.0,123.0,116.0,116.0,115.0,116.0,118.0,118.0,118.0,118.0,124.0,110.0,110.0,109.0,110.0,110.0,112.0,111.0,112.0,112.0,112.0,112.0,112.0,113.0,113.0,114.0	8.0,8.0,8.0,9.0,10.0,35.0,10.0,27.0,37.0,65.0,65.0,71.0,79.0,79.0,82.0,87.0,92.0,90.0,77.0,78.0,78.0,78.0,86.0,86.0,86.0,86.0,91.0,81.0,81.0,81.0,82.0,82.0,84.0,84.0,87.0,87.0,87.0,89.0,89.0,89.0,89.0,89.0	64.0,64.0,67.0,72.0,76.0,323.0,76.0,231.0,324.0,680.0,675.0,709.0,833.0,839.0,929.0,1019.0,1079.0,1047.0,902.0,946.0,946.0,967.0,1022.0,1013.0,1017.0,1017.0,1076.0,853.0,853.0,849.0,855.0,859.0,890.0,878.0,905.0,905.0,884.0,893.0,893.0,901.0,903.0,919.0	18.0,18.0,19.0,21.0,22.0,94.0,22.0,69.0,96.0,214.0,213.0,227.0,267.0,267.0,289.0,312.0,335.0,324.0,265.0,277.0,277.0,280.0,303.0,303.0,304.0,304.0,325.0,265.0,265.0,263.0,266.0,269.0,277.0,274.0,282.0,282.0,282.0,286.0,286.0,288.0,290.0,294.0	34.0,34.0,35.0,37.0,39.0,109.0,39.0,90.0,117.0,169.0,169.0,179.0,194.0,194.0,201.0,209.0,216.0,213.0,193.0,194.0,193.0,194.0,204.0,204.0,204.0,204.0,215.0,191.0,191.0,190.0,192.0,192.0,196.0,195.0,199.0,199.0,199.0,201.0,201.0,202.0,202.0,203.0	82.0,82.0,86.0,93.0,98.0,417.0,98.0,300.0,420.0,894.0,888.0,936.0,1100.0,1106.0,1218.0,1331.0,1414.0,1371.0,1167.0,1223.0,1223.0,1247.0,1325.0,1316.0,1321.0,1321.0,1401.0,1118.0,1118.0,1112.0,1121.0,1128.0,1167.0,1152.0,1187.0,1187.0,1166.0,1179.0,1179.0,1189.0,1193.0,1213.0	417.17197,417.17197,441.11835,484.4792,517.9694,2822.3328,517.9694,1947.556,2885.5532,6616.386,6571.981,7004.8516,8359.904,8405.503,9318.98,10258.495,10965.411,10604.287,8860.397,9294.693,9285.574,9477.091,10165.964,10096.912,10135.273,10135.273,10855.218,8471.565,8471.565,8417.68,8502.743,8555.838,8886.366,8763.645,9064.674,9064.674,8904.305,9020.59,9020.59,9105.613,9136.246,9298.053	29.25,29.25,32.0625,32.666664,31.900002,99.37143,31.900002,80.5,103.78378,171.2,170.40001,172.64789,194.33545,194.33545,209.70122,218.75862,225.76086,221.4,199.61038,205.97437,204.19873,208.20512,207.8721,207.8721,208.55814,208.55814,221.42857,179.93828,179.93828,176.9568,178.41463,180.42683,184.66667,181.0357,181.51724,181.51724,181.51724,179.95505,179.95505,182.83145,184.10112,188.29213	12202.28,12202.28,14143.357,15826.319,16523.225,280459.25,16523.225,156778.27,299473.62,1132725.2,1119865.6,1209372.9,1624625.8,1633487.2,1954201.5,2244134.2,2475560.8,2347789.0,1768627.4,1914468.6,1896102.5,1973178.9,2113220.2,2098866.2,2113793.8,2113793.8,2403655.5,1524358.9,1524358.9,1489565.6,1517013.8,1543702.8,1641015.6,1586532.6,1645394.6,1645394.6,1616284.9,1623300.6,1623300.6,1664792.5,1681993.1,1750750.1	677.9045,677.9045,785.74207,879.24,917.9569,15581.069,917.9569,8709.903,16637.424,62929.18,62214.758,67187.38,90256.984,90749.29,108566.75,124674.125,137531.16,130432.72,98257.08,106359.37,105339.03,109621.05,117401.125,116603.68,117432.984,117432.984,133536.42,84686.6,84686.6,82753.65,84278.54,85761.266,91167.53,88140.7,91410.81,91410.81,89793.6,90183.37,90183.37,92488.47,93444.06,97263.9	0.13905732,0.13905732,0.14703944,0.16149306,0.17265648,0.9407776,0.17265648,0.64918536,0.96185106,2.205462,2.1906602,2.3349504,2.7866347,2.8018343,3.1063268,3.4194984,3.655137,3.5347624,2.953466,3.098231,3.0951915,3.1590302,3.3886547,3.3656373,3.3784244,3.3784244,3.6184058,2.8238552,2.8238552,2.8058932,2.8342478,2.8519459,2.962122,2.9212148,3.021558,3.021558,2.9681015,3.0068634,3.0068634,3.0352044,3.0454154,3.099351	94.01986694335938,94.01986694335938,93.7296371459961,93.24207305908203,92.89450073242188,56.72235107421875,92.89450073242188,64.76475524902344,57.99312210083008,39.009010314941406,39.16537857055664,38.35364532470703,33.87150192260742,33.84321594238281,31.249671936035156,27.851730346679688,25.426950454711914,26.147192001342773,31.418701171875,29.57460594177246,29.579710006713867,28.26371955871582,25.209043502807617,25.32331657409668,25.22476577758789,25.22476577758789,23.269277572631836,29.952852249145508,29.952852249145508,30.076284408569336,29.93375015258789,29.811628341674805,28.94308090209961,29.59758186340332,28.26508140563965,28.26508140563965,28.357900619506836,28.12079620361328,28.12079620361328,28.07201385498047,28.054550170898438,27.0867862701416	0,270,272,283,302,485,486,490,490,492,502,502,506,507,507,507,507,524,549,678,686,691,691,776,979,1185,1253,1262,1266,2049,2065,2072,2147,2296,2501,2502,2701,2788,2964,3089,3216,3486	0,0,7,2,1,68,6,44,19,84,1,5,31,2,18,22,19,2,0,22,2,6,43,5,2,3,18,0,0,0,1,1,5,3,18,1,7,3,1,2,2,7	0,0,14,4,2,74,74,46,21,89,3,5,38,4,18,24,19,9,32,35,4,6,70,11,3,6,19,50,0,2,1,1,5,11,20,2,14,4,2,4,4,9	0,0,75,29,28,1644,1644,956,581,2426,77,281,732,20,558,597,442,235,1063,262,16,103,467,145,22,42,630,1514,0,32,74,32,163,143,622,4,56,89,20,46,12,92	5139.json
2652	23,23,23	0.0312662273645401,0.0312662273645401,0.028330687433481216	4,4,4	4,4,4	8,8,8	6,6,6	7.54,7.54,7.54	2,2,2	4,4,4	27.0,27.0,27.0	12.0,12.0,12.0	77.0,77.0,77.0	34.0,34.0,34.0	39.0,39.0,39.0	111.0,111.0,111.0	586.6796,586.6796,586.6796	38.25,38.25,38.25	22440.496,22440.496,22440.496	1246.6942,1246.6942,1246.6942	0.19555987,0.19555987,0.19555987	85.67770385742188,85.67770385742188,85.67770385742188	0,12,1373	0,0,2	0,0,4	0,0,8	4691.json
3906	13,18,18,18	0.015011142008006573,0.001895882305689156,0.0019463826902210712,0.0030097425915300846	2,3,3,3	2,3,3,3	4,6,6,6	3,4,4,4	4.44,4.81,4.81,4.81	0,1,1,1	5,7,7,7	30.0,32.0,32.0,32.0	15.0,15.0,15.0,16.0	76.0,104.0,104.0,101.0	34.0,45.0,45.0,43.0	45.0,47.0,47.0,48.0	110.0,149.0,149.0,144.0	604.1039,827.6337,827.6337,804.23456	34.0,48.0,48.0,43.0	20539.531,39726.418,39726.418,34582.086	1141.0851,2207.0232,2207.0232,1921.227	0.20136796,0.27587792,0.27587792,0.26807818	95.45834350585938,88.31941223144531,88.31941223144531,88.46854400634766	0,725,1185,2250	0,5,2,2	0,5,4,4	0,182,28,34	5904.json
3399	4	0.3666524887084961	0	0	0	1	4.0	0	2	13.0	3.0	18.0	5.0	16.0	23.0	92.0	10.833333	996.6666	55.37037	0.030666666	124.7987289428711	0	0	0	0	7021.json
17	3	0.9086150527000427	0	0	0	1	3.77	0	0	9.0	3.0	11.0	3.0	12.0	14.0	50.189476	4.5	225.85265	12.547369	0.016729826	132.61029052734375	0	0	0	0	1505.json
3906	6,3	0.46942344307899475,0.7084330916404724	1,0	1,0	2,0	3,1	8.54,3.77	0,0	1,1	15.0,12.0	5.0,2.0	24.0,14.0	6.0,2.0	20.0,14.0	30.0,16.0	129.65784,60.91768	9.0,6.0	1166.9205,365.50607	64.82892,20.305893	0.04321928,0.020305892	115.98602294921875,131.60296630859375	0,1210	0,1	0,5	0,87	7748.json
3906	3	0.918908953666687	0	0	0	1	3.77	0	0	9.0	3.0	10.0	3.0	12.0	13.0	46.604515	4.5	209.72032	11.651129	0.015534839	132.9956512451172	0	0	0	0	5339.json
569	8	0.44932830333709717	1	1	2	2	5.66	1	2	22.0	5.0	33.0	8.0	27.0	41.0	194.9504	17.6	3431.127	190.61816	0.064983465	109.43476867675781	0	0	0	0	876.json
