Age	SLOCStandard	Readability	NVAR	NCOMP	Mcclure	McCabe	IndentSTD	MaximumBlockDepth	totalFanOut	n1	n2	N1	N2	Vocabulary	Length	Volume	Difficulty	Effort	Time	HalsteadBugs	MaintainabilityIndex	ChangeDates	NewAdditions	DiffSizes	EditDistances	file
1727	3,3,3,3,3,3	0.9436226487159729,0.9436226487159729,0.9436226487159729,0.9436226487159729,0.9436226487159729,0.9436226487159729	0,0,0,0,0,0	0,0,0,0,0,0	0,0,0,0,0,0	1,1,1,1,1,1	1.89,1.89,1.89,1.89,1.89,1.89	0,0,0,0,0,0	0,0,0,0,0,0	9.0,9.0,9.0,9.0,9.0,9.0	2.0,2.0,2.0,2.0,2.0,2.0	10.0,10.0,10.0,10.0,10.0,10.0	2.0,2.0,2.0,2.0,2.0,2.0	11.0,11.0,11.0,11.0,11.0,11.0	12.0,12.0,12.0,12.0,12.0,12.0	41.51318,41.51318,41.51318,41.51318,41.51318,41.51318	4.5,4.5,4.5,4.5,4.5,4.5	186.80931,186.80931,186.80931,186.80931,186.80931,186.80931	10.378295,10.378295,10.378295,10.378295,10.378295,10.378295	0.013837727,0.013837727,0.013837727,0.013837727,0.013837727,0.013837727	133.59722900390625,133.59722900390625,133.59722900390625,133.59722900390625,133.59722900390625,133.59722900390625	0,89,92,103,444,892	0,0,0,0,0,0	0,0,0,0,0,0	0,0,0,0,0,0	6598.json
1170	3	0.40522080659866333	0	0	0	1	1.89	0	1	14.0	2.0	19.0	2.0	16.0	21.0	84.0	7.0	588.0	32.666668	0.028	129.93223571777344	0	0	0	0	669.json
948	6	0.2284238487482071	3	1	4	2	2.75	0	3	20.0	6.0	36.0	9.0	26.0	45.0	211.51979	15.0	3172.7969	176.2665	0.070506595	113.6710433959961	0	0	0	0	1583.json
1071	9,10,9	0.017910050228238106,3.4022124600596726E-4,2.5606705457903445E-4	1,2,3	1,3,3	2,5,6	2,2,2	2.67,3.49,2.67	1,1,1	4,12,12	22.0,27.0,27.0	6.0,6.0,6.0	46.0,75.0,75.0	12.0,13.0,13.0	28.0,33.0,33.0	58.0,88.0,88.0	278.8266,443.90668,443.90668	22.0,29.250002,29.250002	6134.185,12984.271,12984.271	340.78806,721.3484,721.3484	0.0929422,0.14796889,0.14796889	105.6658935546875,101.54092407226562,103.24776458740234	0,85,982	0,3,1	0,5,2	0,128,22	3294.json
1146	3,3,3,3	0.24637913703918457,0.2493569254875183,0.2493569254875183,0.2313033789396286	0,0,0,0	0,0,0,0	0,0,0,0	1,1,1,1	1.89,1.89,1.89,1.89	0,0,0,0	2,2,2,2	17.0,17.0,17.0,17.0	3.0,3.0,3.0,3.0	23.0,23.0,23.0,23.0	4.0,4.0,4.0,4.0	20.0,20.0,20.0,20.0	27.0,27.0,27.0,27.0	116.692055,116.692055,116.692055,116.692055	11.333334,11.333334,11.333334,11.333334	1322.51,1322.51,1322.51,1322.51	73.47278,73.47278,73.47278,73.47278	0.03889735,0.03889735,0.03889735,0.03889735	128.22288513183594,128.22288513183594,128.22288513183594,128.22288513183594	0,207,312,529	0,1,0,1	0,2,0,2	0,8,0,11	5976.json
1117	3,3	0.41396424174308777,0.41396424174308777	0,0	0,0	0,0	1,1	1.89,1.89	0,0	1,1	10.0,10.0	2.0,2.0	13.0,13.0	2.0,2.0	12.0,12.0	15.0,15.0	53.77444,53.77444	5.0,5.0	268.8722,268.8722	14.937344,14.937344	0.017924814,0.017924814	132.25152587890625,132.25152587890625	0,282	0,0	0,0	0,0	6107.json
1219	3	0.6103717088699341	0	0	0	1	1.89	0	0	12.0	3.0	16.0	3.0	15.0	19.0	74.23092	6.0	445.3855	24.743639	0.024743639	130.57513427734375	0	0	0	0	806.json
316	3	0.9136054515838623	0	0	0	1	3.77	0	0	9.0	2.0	10.0	2.0	11.0	12.0	41.51318	4.5	186.80931	10.378295	0.013837727	133.59722900390625	0	0	0	0	4990.json
441	3,3,3	0.17013679444789886,0.17013679444789886,0.18473194539546967	0,0,0	0,0,0	0,0,0	1,1,1	1.89,1.89,1.89	0,0,0	2,2,3	18.0,18.0,19.0	4.0,4.0,3.0	23.0,23.0,25.0	6.0,6.0,5.0	22.0,22.0,22.0	29.0,29.0,30.0	129.32352,129.32352,133.78294	13.5,13.5,15.833333	1745.8674,1745.8674,2118.23	96.99264,96.99264,117.67944	0.043107837,0.043107837,0.044594314	127.68843078613281,127.68843078613281,127.51214599609375	0,10,22	0,0,1	0,0,2	0,0,6	5312.json
604	12,13	0.01434960775077343,0.012065058574080467	1,1	1,1	2,2	2,2	19.88,3.61	1,1	7,7	31.0,31.0	11.0,11.0	71.0,71.0	21.0,21.0	42.0,42.0	92.0,92.0	496.0932,496.0932	29.590908,29.590908	14679.849,14679.849	815.5471,815.5471	0.1653644,0.1653644	98.00933837890625,96.712646484375	0,357	0,4	0,7	0,127	6061.json
