Age	SLOCStandard	Readability	NVAR	NCOMP	Mcclure	McCabe	IndentSTD	MaximumBlockDepth	totalFanOut	ChangeDates	NewAdditions	DiffSizes	EditDistances	file
950	5,5	0.46554794907569885,0.46554794907569885	0,0	0,0	0,0	1,1	1.96,1.96	0,0	2,2	0,115	0,0	0,0	0,0	5631.json
1226	3	0.8737342953681946	0	0	0	1	1.89	0	0	0	0	0	0	5264.json
1622	10,10,10,10,10,10,6	0.01994635909795761,0.01994635909795761,0.02215837687253952,0.02215837687253952,0.01856449991464615,0.01856449991464615,0.03800318390130997	2,2,2,2,2,2,2	2,2,2,2,2,2,1	4,4,4,4,4,4,3	3,3,3,3,3,3,2	2.8,2.8,2.8,2.8,2.8,2.8,2.75	1,1,1,1,1,1,1	5,5,5,5,5,5,4	0,8,333,339,683,788,1062	0,0,1,0,1,0,4	0,0,2,0,2,0,12	0,0,10,0,17,0,150	6353.json
954	4	0.656261682510376	0	0	0	1	2.0	0	1	0	0	0	0	597.json
1069	3,3,3,3	0.9317311644554138,0.9317311644554138,0.9269015789031982,0.9269015789031982	0,0,0,0	0,0,0,0	0,0,0,0	1,1,1,1	1.89,1.89,1.89,1.89	0,0,0,0	0,0,0,0	0,362,362,363	0,0,3,0	0,0,6,0	0,0,12,0	187.json
3099	4,4,5,5,5,5,5,5	0.0020227530039846897,0.0020227530039846897,7.856912561692297E-4,9.158910834230483E-4,9.158910834230483E-4,9.158910834230483E-4,9.158910834230483E-4,1.356804568786174E-4	0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0	1,1,1,1,1,1,1,1	2.0,2.0,2.99,3.92,3.92,3.92,3.92,1.96	0,0,0,0,0,0,0,0	4,4,6,6,6,6,6,7	0,0,0,1,1067,1123,1137,1916	0,0,1,5,0,0,0,1	0,0,1,10,0,0,0,2	0,0,40,46,0,0,0,86	1447.json
946	3,3	0.25955140590667725,0.06853625178337097	0,0	0,0	0,0	1,1	1.89,1.89	0,0	0,0	0,329	0,1	0,2	0,16	3269.json
867	3	0.3211002051830292	0	0	0	1	1.89	0	1	0	0	0	0	3966.json
596	4,11	0.0034075684379786253,0.0024093438405543566	0,0	0,0	0,0	1,1	9.8,8.24	0,0	4,7	0,103	0,9	0,11	0,253	341.json
3099	3,3,3,3,3,3	1.059714995790273E-4,1.059714995790273E-4,1.1167964112246409E-4,1.1167964112246409E-4,1.1167964112246409E-4,1.1167964112246409E-4	0,0,0,0,0,0	0,0,0,0,0,0	0,0,0,0,0,0	1,1,1,1,1,1	1.89,1.89,3.77,3.77,3.77,3.77	0,0,0,0,0,0	1,1,1,1,1,1	0,0,1,1067,1123,1137	0,0,3,0,0,0	0,0,6,0,0,0	0,0,34,0,0,0	3807.json
1154	3,3	0.17608575522899628,0.10635640472173691	0,0	0,0	0,0	1,1	1.89,1.89	0,0	0,0	0,537	0,2	0,4	0,16	3217.json
898	3,3,3	0.6945946216583252,0.6945946216583252,0.6195251941680908	0,0,0	0,0,0	0,0,0	1,1,1	1.89,1.89,1.89	0,0,0	0,0,1	0,64,449	0,0,1	0,0,2	0,0,15	5531.json
3099	3,3,4,4,4,4,4,5	0.024249926209449768,0.024249926209449768,0.006058089435100555,0.0066026346758008,0.0066026346758008,0.0066026346758008,0.0066026346758008,1.6098501509986818E-4	0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0	1,1,1,1,1,1,1,1	1.89,1.89,3.32,4.0,4.0,4.0,4.0,1.96	0,0,0,0,0,0,0,0	2,2,4,4,4,4,4,7	0,0,0,1,1067,1123,1137,1916	0,0,1,4,0,0,0,2	0,0,1,8,0,0,0,3	0,0,40,38,0,0,0,105	1483.json
981	3	0.354890376329422	0	0	0	1	1.89	0	1	0	0	0	0	1705.json
1706	8,8,8,8,8,8,8,8,8,8,8,8	0.11455270648002625,0.11455270648002625,0.11455270648002625,0.11455270648002625,0.11455270648002625,0.11455270648002625,0.0872315913438797,0.10856600105762482,0.0679219663143158,0.06245296448469162,0.06245296448469162,0.20852716267108917	1,1,1,1,1,1,1,1,1,1,1,1	1,1,1,1,1,1,1,1,1,1,1,1	2,2,2,2,2,2,2,2,2,2,2,2	2,2,2,2,2,2,2,2,2,2,2,2	2.83,2.83,2.83,2.83,2.83,2.83,2.83,2.83,2.83,2.83,2.83,2.83	1,1,1,1,1,1,1,1,1,1,1,1	4,4,4,4,4,4,4,4,3,3,3,3	0,68,82,82,417,423,440,440,478,767,871,1171	0,0,0,0,0,0,2,1,1,2,0,2	0,0,0,0,0,0,4,2,2,4,0,4	0,0,0,0,0,0,18,9,6,16,0,35	6770.json
1034	5	0.15905943512916565	1	1	2	2	2.99	0	1	0	0	0	0	4350.json
980	3,3,3	0.5019701719284058,0.4510093629360199,0.4510093629360199	0,0,0	0,0,0	0,0,0	1,1,1	1.89,1.89,1.89	0,0,0	2,2,2	0,41,145	0,1,0	0,2,0	0,8,0	6093.json
1163	3,3,3,3	0.9256318211555481,0.9581350088119507,0.9320481419563293,0.887596607208252	0,0,0,0	0,0,0,0	0,0,0,0	1,1,1,1	1.89,2.0,1.89,1.89	0,0,0,0	0,0,1,0	0,0,0,0	0,1,1,3	0,1,3,6	0,57,57,27	408.json
2039	3,3,3,3,4,4,8,4,4,5,5,6,6,7,9,12	0.38748717308044434,0.38748717308044434,0.38748717308044434,0.38748717308044434,0.281450480222702,0.14500857889652252,0.03715291619300842,0.15983837842941284,0.14500857889652252,0.17309078574180603,0.1771799772977829,0.004459463991224766,0.004640317056328058,0.005624801851809025,8.409933652728796E-4,3.5436952020972967E-4	0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2	0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2	0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,4	1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,3	3.77,3.77,3.77,3.77,4.0,4.0,4.8,4.0,4.0,3.92,3.92,3.59,3.59,1.81,2.27,2.31	0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1	0,0,0,0,1,1,2,2,1,1,2,3,3,3,4,4	0,7,63,77,113,156,346,346,346,735,753,779,780,860,860,917	0,0,0,0,1,1,4,1,1,2,2,1,1,4,2,3	0,0,0,0,1,2,4,6,2,3,4,1,2,7,2,3	0,0,0,0,33,38,109,104,15,24,19,70,24,97,86,93	4247.json
708	7,7,7,7,7	0.9039573073387146,0.9045050144195557,0.6964523196220398,0.6936942338943481,0.6936942338943481	1,1,1,1,1	1,1,1,1,1	2,2,2,2,2	2,2,2,2,2	3.02,3.02,3.02,3.02,3.02	1,1,1,1,1	2,2,2,2,2	0,1,1,1,2	0,1,1,7,0	0,2,2,14,0	0,7,56,30,0	247.json
1171	3,3,3	0.9059706926345825,0.9059706926345825,0.847960352897644	0,0,0	0,0,0	0,0,0	1,1,1	1.89,1.89,1.89	0,0,0	0,0,0	0,3,678	0,0,1	0,0,2	0,0,15	4570.json
3099	3,3,3,3,3,3,4,4,4,9	0.7278463840484619,0.7278463840484619,0.6119840145111084,0.6119840145111084,0.6119840145111084,0.6119840145111084,0.35363081097602844,0.33408182859420776,0.3404794931411743,0.022034980356693268	0,0,0,0,0,0,0,0,0,1	0,0,0,0,0,0,0,0,0,1	0,0,0,0,0,0,0,0,0,2	1,1,1,1,1,1,1,1,1,2	1.89,1.89,3.77,3.77,3.77,3.77,4.0,4.0,2.0,2.27	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,1,1,1,8	0,0,1,1067,1123,1137,1771,1827,1867,1927	0,0,3,0,0,0,1,1,0,6	0,0,6,0,0,0,1,2,0,7	0,0,34,0,0,0,24,8,30,245	1193.json
1165	3,3,3	0.24794717133045197,0.2509376108646393,0.2509376108646393	0,0,0	0,0,0	0,0,0	1,1,1	1.89,1.89,1.89	0,0,0	2,2,2	0,226,331	0,1,0	0,2,0	0,8,0	5919.json
1171	3	0.8315935730934143	0	0	0	1	1.89	0	1	0	0	0	0	3766.json
1156	10,10	0.022565165534615517,0.023636948317289352	2,2	2,2	4,4	3,3	3.49,3.49	1,1	6,6	0,173	0,1	0,2	0,12	910.json
931	7	0.6005993485450745	2	1	3	3	3.96	0	1	0	0	0	0	5129.json
2039	3,3,3,3,3	1.0689404007280245E-4,1.0689404007280245E-4,1.0689404007280245E-4,1.0689404007280245E-4,1.1062722478527576E-4	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	1,1,1,1,1	3.77,3.77,3.77,3.77,1.89	0,0,0,0,0	1,1,1,1,1	0,7,63,77,1119	0,0,0,0,1	0,0,0,0,2	0,0,0,0,28	4250.json
947	3	0.05015686899423599	0	0	0	1	1.89	0	0	0	0	0	0	3021.json
948	14	0.0015346824657171965	15	5	20	6	2.7	0	15	0	0	0	0	1588.json
3099	3,3,3,3,3,3,3,3,3,3	0.7636464238166809,0.7636464238166809,0.9030699729919434,0.903826117515564,0.903826117515564,0.903826117515564,0.8100353479385376,0.9030699729919434,0.46135133504867554,0.441747784614563	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	1,1,1,1,1,1,1,1,1,1	1.89,1.89,1.89,3.77,3.77,3.77,1.89,1.89,1.89,1.89	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,1,1	0,0,0,1067,1123,1137,1813,1823,1910,2001	0,0,2,0,0,0,1,1,2,1	0,0,4,0,0,0,2,2,4,2	0,0,15,16,0,0,31,15,31,6	3291.json
1727	16,15,15,15,15,15,15,15,3	0.01828349567949772,0.02752568945288658,0.027833612635731697,0.027833612635731697,0.02805391140282154,0.02429022453725338,0.02805391140282154,0.02805391140282154,0.0020859609358012676	4,4,4,4,4,4,4,4,0	3,3,3,3,3,3,3,3,0	7,7,7,7,7,7,7,7,0	5,5,5,5,5,5,5,5,1	3.46,3.54,3.54,3.54,3.54,3.54,3.54,3.54,1.89	2,2,2,2,2,2,2,2,0	7,5,5,5,5,6,5,5,3	0,3,103,444,465,477,499,892,916	0,0,0,0,1,1,1,0,2	0,1,0,0,2,2,2,0,16	0,45,1,0,3,8,8,0,438	5876.json
981	3	0.775556743144989	0	0	0	1	1.89	0	0	0	0	0	0	1891.json
1342	6	0.16608844697475433	0	0	0	1	5.5	0	7	0	0	0	0	2488.json
1729	3,3,3,3,3,4,4	0.7801313400268555,0.7801313400268555,0.7801313400268555,0.7801313400268555,0.7801313400268555,0.013773606158792973,0.013773606158792973	0,0,0,0,0,0,0	0,0,0,0,0,0,0	0,0,0,0,0,0,0	1,1,1,1,1,1,1	1.89,1.89,1.89,1.89,1.89,2.0,2.0	0,0,0,0,0,0,0	1,1,1,1,1,3,3	0,91,105,114,446,732,894	0,0,0,0,0,2,0	0,0,0,0,0,3,0	0,0,0,0,0,105,0	6856.json
948	3	0.19476652145385742	0	0	0	1	1.89	0	2	0	0	0	0	970.json
283	3,3,4	0.4735684096813202,0.0711258128285408,0.07261080294847488	0,0,0	0,0,0	0,0,0	1,1,1	4.99,4.99,4.9	0,0,0	2,4,4	0,0,123	0,1,2	0,2,4	0,64,61	4599.json
604	3	0.42323029041290283	0	0	0	1	1.89	0	1	0	0	0	0	6086.json
1178	6,7	8.690227405168116E-4,0.0	0,0	0,0	0,0	2,2	3.27,3.02	1,1	3,7	0,15	0,1	0,1	0,106	7022.json
1259	3	0.707538366317749	0	0	0	1	1.89	0	1	0	0	0	0	2355.json
475	3	0.0	1	1	2	2	1.89	0	9	0	0	0	0	1437.json
1377	3,3,3,3,3	0.5763291120529175,0.5763291120529175,0.8015648722648621,0.8015648722648621,0.9126147627830505	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	1,1,1,1,1	1.89,1.89,1.89,1.89,1.89	0,0,0,0,0	2,2,2,2,1	0,0,234,235,883	0,0,1,0,1	0,0,2,0,2	0,0,27,0,15	2566.json
3099	3,3,3,3,3,4,3,3	0.8285050988197327,0.8285050988197327,0.8297332525253296,0.8297332525253296,0.8297332525253296,0.7601686120033264,0.8017162084579468,0.7158496975898743	0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0	1,1,1,1,1,1,1,1	1.89,1.89,3.77,3.77,3.77,3.46,0.0,0.0	0,0,0,0,0,0,0,0	0,0,0,0,0,1,0,0	0,0,1067,1123,1137,1406,1813,1856	0,0,0,0,0,2,1,2	0,0,0,0,0,3,3,4	0,0,16,0,0,36,34,10	3562.json
316	3,3	0.025063689798116684,0.023765085265040398	0,0	0,0	0,0	1,1	3.77,3.77	0,0	2,2	0,2	0,1	0,2	0,10	4985.json
950	7,7	0.033412497490644455,0.033412497490644455	1,1	1,1	2,2	2,2	3.02,3.02	1,1	5,5	0,115	0,0	0,0	0,0	5645.json
1198	3,3,3	0.3328315019607544,0.3470968008041382,0.3924552798271179	0,0,0	0,0,0	0,0,0	1,1,1	1.89,1.89,1.89	0,0,0	1,1,1	0,0,373	0,1,2	0,2,4	0,9,13	5418.json
948	10	0.0174128208309412	9	3	12	4	2.8	0	9	0	0	0	0	1561.json
1616	3,3,3,3	0.6979801654815674,0.6979801654815674,0.6979801654815674,0.6979801654815674	0,0,0,0	0,0,0,0	0,0,0,0	1,1,1,1	1.89,1.89,1.89,1.89	0,0,0,0	1,1,1,1	0,2,333,782	0,0,0,0	0,0,0,0	0,0,0,0	6129.json
1154	3,3	0.2241792529821396,0.13860900700092316	0,0	0,0	0,0	1,1	1.89,1.89	0,0	0,0	0,537	0,2	0,4	0,16	3236.json
3099	44,44,45,45,45,45,45,45,8,8,9,13,13	1.0031047713709995E-4,1.0031047713709995E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.001648586941882968,0.0014860915252938867,0.002652862574905157,0.0073234923183918,0.0069047072902321815	1,1,1,1,1,1,1,1,0,0,0,1,1	12,12,12,12,12,12,12,12,0,0,0,2,2	13,13,13,13,13,13,13,13,0,0,0,3,3	13,13,13,13,13,13,13,13,1,1,1,3,3	3.49,3.49,3.46,4.66,4.66,4.66,4.66,3.54,1.73,1.73,1.66,2.22,2.22	2,2,2,2,2,2,2,2,0,0,0,1,1	19,19,21,21,21,21,21,21,11,11,12,14,14	0,0,0,1,1067,1123,1137,1830,1857,2198,2852,3041,3052	0,0,1,45,0,0,0,45,1,1,1,6,2	0,0,1,90,0,0,0,90,39,2,1,8,4	0,0,44,606,0,0,0,604,1015,4,51,140,16	458.json
3099	3,3,3,3,3,3	0.005118012893944979,0.005118012893944979,0.005238981917500496,0.005238981917500496,0.005238981917500496,0.005238981917500496	0,0,0,0,0,0	0,0,0,0,0,0	0,0,0,0,0,0	1,1,1,1,1,1	1.89,1.89,3.77,3.77,3.77,3.77	0,0,0,0,0,0	1,1,1,1,1,1	0,0,1,1067,1123,1137	0,0,3,0,0,0	0,0,6,0,0,0	0,0,34,0,0,0	3997.json
1171	11	0.21723710000514984	4	3	7	4	3.95	2	4	0	0	0	0	3728.json
1010	3	0.9611467719078064	0	0	0	1	1.89	0	0	0	0	0	0	5358.json
1711	3,3,3,3,3,3,3	0.671998918056488,0.9424867630004883,0.9424867630004883,0.9424867630004883,0.9424867630004883,0.9424867630004883,0.9424867630004883	0,0,0,0,0,0,0	0,0,0,0,0,0,0	0,0,0,0,0,0,0	1,1,1,1,1,1,1	1.89,1.89,1.89,1.89,1.89,1.89,1.89	0,0,0,0,0,0,0	1,0,0,0,0,0,0	0,6,73,87,96,428,876	0,3,0,0,0,0,0	0,6,0,0,0,0,0	0,29,0,0,0,0,0	6207.json
558	3,3	0.49679818749427795,0.49679818749427795	0,0	0,0	0,0	1,1	1.89,1.89	0,0	1,1	0,0	0,1	0,2	0,2	6055.json
950	8,8,8	0.006177106406539679,0.0016617451328784227,0.0016617451328784227	0,0,0	0,0,0	0,0,0	1,1,1	1.73,1.73,1.73	0,0,0	4,4,4	0,19,115	0,1,0	0,2,0	0,9,0	5680.json
3099	17,17,18,18,18,18,18,16,16,12,16,16,16,16,6	0.051821518689394,0.051821518689394,0.018068986013531685,0.019346041604876518,0.019346041604876518,0.019346041604876518,0.019346041604876518,0.012742497026920319,0.011296925134956837,5.780619103461504E-4,0.011296925134956837,0.0024602124467492104,0.002203863812610507,0.0026510742027312517,0.0	4,4,4,4,4,4,4,4,4,3,4,4,4,4,0	4,4,4,4,4,4,4,4,4,3,4,4,4,4,0	8,8,8,8,8,8,8,8,8,6,8,8,8,8,0	7,7,7,7,7,7,7,6,6,4,6,6,6,6,1	3.65,3.65,3.56,7.17,7.17,7.17,7.17,6.91,6.91,7.18,6.91,3.46,3.46,3.46,1.89	2,2,2,2,2,2,2,2,2,2,2,2,2,2,0	10,10,12,12,12,12,12,12,12,15,12,16,16,16,13	0,0,0,1,1067,1123,1137,1676,1797,1813,1823,1838,1856,1873,1916	0,0,1,18,0,0,0,2,2,3,7,16,4,1,4	0,0,1,36,0,0,0,6,4,10,10,32,8,2,18	0,0,40,204,0,0,0,15,10,89,89,199,22,3,313	1468.json
1382	3,3,5	0.0067391167394816875,0.009286237880587578,0.15830497443675995	0,0,0	0,0,0	0,0,0	1,1,1	1.89,1.89,1.96	0,0,0	2,2,2	0,158,1290	0,1,3	0,2,4	0,8,92	4597.json
948	10	0.016229698434472084	9	3	12	4	2.8	0	9	0	0	0	0	1575.json
