Age	SLOCStandard	Readability	NVAR	NCOMP	Mcclure	McCabe	IndentSTD	MaximumBlockDepth	totalFanOut	ChangeDates	NewAdditions	DiffSizes	EditDistances	file
2889	4,4	0.11382810026407242,0.09567631781101227	0,1	0,1	0,2	1,2	1.5,1.5	0,0	2,2	0,1	0,4	0,8	0,42	11181.json
2957	4,4,4,4	0.19342775642871857,0.1881602257490158,0.1881602257490158,0.1789015829563141	0,0,0,0	0,0,0,0	0,0,0,0	1,1,1,1	1.5,1.5,1.5,1.5	0,0,0,0	1,1,1,1	0,22,22,100	0,2,0,2	0,4,0,4	0,38,0,56	21948.json
2703	3,3	0.5752816200256348,0.5752816200256348	0,0	0,0	0,0	1,1	1.41,1.41	0,0	0,0	0,5	0,0	0,0	0,0	17137.json
3706	9,11,10,9,9,9	0.006787097547203302,3.9466051384806633E-4,0.0,0.005448385141789913,0.0011636733543127775,0.0011603704188019037	5,0,0,0,0,0	2,0,0,0,0,0	7,0,0,0,0,0	2,2,2,2,2,2	7.5,5.14,4.04,3.5,3.5,3.5	1,1,1,1,1,1	9,10,9,5,6,6	0,0,1060,1063,1325,1342	0,11,10,5,3,1	0,21,22,11,6,2	0,185,165,177,86,9	27954.json
3519	3,3,3,3,3,3	0.7510138154029846,0.7510138154029846,0.7510138154029846,0.7510138154029846,0.7510138154029846,0.7510138154029846	0,0,0,0,0,0	0,0,0,0,0,0	0,0,0,0,0,0	1,1,1,1,1,1	1.41,1.41,1.41,1.41,1.41,1.41	0,0,0,0,0,0	0,0,0,0,0,0	0,142,143,148,148,396	0,0,0,0,0,0	0,0,0,0,0,0	0,0,0,0,0,0	23815.json
2378	3	0.010102513246238232	0	0	0	1	1.41	0	0	0	0	0	0	24846.json
3309	4,4,4	0.16302838921546936,0.16302838921546936,0.1912630796432495	0,0,0	0,0,0	0,0,0	1,1,1	1.5,1.5,1.5	0,0,0	1,1,1	0,245,434	0,0,1	0,0,2	0,0,4	16406.json
1508	14	0.001719101332128048	14	5	19	6	2.57	1	11	0	0	0	0	19954.json
2699	12,12	0.007752603851258755,0.004233398009091616	5,5	4,4	9,9	5,5	2.09,2.09	4,4	13,14	0,631	0,1	0,2	0,17	25019.json
3049	3,3,3,3	0.8819847702980042,0.8819847702980042,0.7255340218544006,0.7255340218544006	0,0,0,0	0,0,0,0	0,0,0,0	1,1,1,1	1.41,1.41,1.41,1.41	0,0,0,0	0,0,0,0	0,77,208,292	0,0,2,0	0,0,4,0	0,0,11,0	5530.json
