Age	SLOCStandard	Readability	NVAR	NCOMP	Mcclure	McCabe	IndentSTD	MaximumBlockDepth	totalFanOut	ChangeDates	NewAdditions	DiffSizes	EditDistances	file
865	26,26,26,26	0.005426823627203703,0.005426823627203703,0.004464020486921072,0.004464020486921072	1,1,1,1	1,1,1,1	2,2,2,2	4,4,4,4	7.52,7.52,7.52,7.52	3,3,3,3	17,17,17,17	0,0,0,0	0,0,5,0	0,0,10,0	0,0,24,0	10272.json
5161	4,4,4,4,4,4,4,4	0.9682372808456421,0.9682372808456421,0.9682372808456421,0.9682372808456421,0.9682372808456421,0.8801516890525818,0.8801516890525818,0.8801516890525818	0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0	1,1,1,1,1,1,1,1	3.46,3.46,3.46,3.46,3.46,3.46,3.46,3.46	0,0,0,0,0,0,0,0	0,0,0,0,0,1,1,1	0,169,322,322,351,485,718,1707	0,0,0,0,0,1,0,0	0,0,0,0,0,2,0,0	0,0,0,0,0,28,0,0	5959.json
5342	4,4,4,4,4,4,4,7,9,9,9,10,10,10,10	0.3397429883480072,0.3397429883480072,0.3397429883480072,0.3397429883480072,0.3397429883480072,0.3397429883480072,0.039544813334941864,0.04304352030158043,0.07661450654268265,0.08076079934835434,0.06229603663086891,0.16284702718257904,0.16284702718257904,0.17720456421375275,0.17333462834358215	0,0,0,0,0,0,0,2,2,2,2,2,2,2,2	0,0,0,0,0,0,0,1,1,1,1,1,1,1,1	0,0,0,0,0,0,0,3,3,3,3,3,3,3,3	1,1,1,1,1,1,1,2,2,2,2,2,2,2,2	3.46,3.46,3.46,3.46,3.46,3.46,3.46,5.6,5.03,5.03,5.03,4.8,4.8,4.8,4.8	0,0,0,0,0,0,0,0,1,1,1,1,1,1,1	1,1,1,1,1,1,2,4,4,4,4,5,5,5,5	0,350,414,503,503,532,562,617,618,899,914,1572,1888,2214,3254	0,0,0,0,0,0,1,4,2,0,1,2,0,3,1	0,0,0,0,0,0,2,5,2,0,2,2,0,6,2	0,0,0,0,0,0,33,92,8,3,14,30,0,19,10	6924.json
2756	4	0.6345280408859253	0	0	0	1	3.46	0	1	0	0	0	0	5744.json
3922	6,6,6,5	0.817321240901947,0.817321240901947,0.792774498462677,0.06383708119392395	0,0,0,0	0,0,0,0	0,0,0,0	1,1,1,1	4.0,4.0,4.0,3.92	0,0,0,0	4,4,4,5	0,468,868,1990	0,0,1,2	0,0,2,6	0,0,5,103	4831.json
4089	4,5,5,4	0.003995706792920828,0.04046647250652313,0.04917677864432335,0.003995706792920828	0,0,0,0	0,0,0,0	0,0,0,0	1,1,1,1	4.0,3.92,3.92,4.0	0,0,0,0	2,3,3,2	0,4,4,66	0,1,1,0	0,1,2,1	0,36,6,30	10113.json
5651	4,5,6,6,6,6,7,8,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,25,25,25,31,32,32,30,30,30	0.5857040882110596,0.4417080879211426,0.14313490688800812,0.03315574675798416,0.03512652963399887,0.03649311140179634,0.016564393416047096,0.022279860451817513,0.2999545931816101,0.28798678517341614,0.38216570019721985,0.38756799697875977,0.48546499013900757,0.47976720333099365,0.48546499013900757,0.48546499013900757,0.48546499013900757,0.48546499013900757,0.38770225644111633,0.48546499013900757,0.2074013352394104,0.4678604006767273,0.6590465307235718,0.009308167733252048,0.009308167733252048,0.005955113563686609,0.0011526107555255294,6.338658859021962E-4,6.338658859021962E-4,0.006214031483978033,0.0024041179567575455,0.0025371671654284	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,4,4,4,4,4,4	1.73,1.96,2.98,2.98,2.98,2.98,4.28,4.21,2.92,2.92,4.12,4.12,4.12,4.12,4.12,4.12,4.12,4.12,4.12,4.12,6.07,5.84,5.84,10.17,10.17,10.17,9.27,9.18,9.18,6.7,6.7,6.7	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2	1,2,2,4,4,4,4,4,7,7,7,7,7,7,7,7,7,7,7,7,9,10,10,15,15,15,17,19,19,17,18,18	0,34,63,95,102,168,180,310,394,394,396,413,413,587,611,659,812,812,841,843,866,869,961,1078,1208,1731,2048,2174,2198,2363,2874,2955	0,2,2,1,1,1,2,1,13,1,18,1,1,1,1,0,0,0,1,1,3,5,4,18,0,6,10,1,0,7,1,3	0,3,3,2,2,2,3,1,17,2,35,2,2,2,2,0,0,0,2,2,9,8,8,20,0,12,11,1,0,15,2,6	0,39,45,36,6,6,39,27,303,5,107,7,16,7,7,0,0,0,11,11,129,133,22,550,0,40,321,59,0,416,33,20	7116.json
4660	15,15,15	0.04914164915680885,0.04914164915680885,0.04914164915680885	1,1,1	2,2,2	3,3,3	3,3,3	7.54,7.54,7.54	2,2,2	1,1,1	0,217,1206	0,0,0	0,0,0	0,0,0	4619.json
3371	20,19,20,22,22	5.895076901651919E-4,0.0018850854830816388,8.750602137297392E-4,7.871584384702146E-4,7.895838934928179E-4	6,6,6,6,6	5,5,5,8,8	11,11,11,14,14	4,4,4,4,4	7.25,7.38,7.64,7.41,7.78	2,2,2,2,2	12,11,12,12,12	0,1,340,500,696	0,1,1,5,2	0,3,1,8,4	0,48,35,167,14	7325.json
4982	4,4,4,4,4,4	0.48772791028022766,0.48772791028022766,0.48772791028022766,0.48772791028022766,0.48772791028022766,0.48772791028022766	0,0,0,0,0,0	0,0,0,0,0,0	0,0,0,0,0,0	1,1,1,1,1,1	3.46,3.46,3.46,3.46,3.46,3.46	0,0,0,0,0,0	1,1,1,1,1,1	0,143,143,172,539,1528	0,0,0,0,0,0	0,0,0,0,0,0	0,0,0,0,0,0	5986.json
