Age	SLOCStandard	Readability	NVAR	NCOMP	Mcclure	McCabe	IndentSTD	MaximumBlockDepth	totalFanOut	ChangeDates	NewAdditions	DiffSizes	EditDistances	file
2205	22,22,22,22,22,22,22,22,22,22,23,27,26,26,29,29,27,37	0.31976065039634705,0.4140320420265198,0.4140320420265198,0.4619034230709076,0.4619034230709076,0.4619034230709076,0.4619034230709076,0.4483090937137604,0.4619034230709076,0.41001901030540466,0.37713414430618286,0.09551151096820831,0.18787772953510284,0.19791600108146667,0.02704484760761261,0.024910330772399902,0.03894687443971634,0.020439477637410164	3,3,3,3,3,3,3,3,3,3,3,4,3,3,4,4,4,6	3,3,3,3,3,3,3,3,3,3,3,4,3,3,4,4,5,7	6,6,6,6,6,6,6,6,6,6,6,8,6,6,8,8,9,13	4,4,4,4,4,4,4,4,4,4,5,6,5,5,6,6,7,9	2.49,2.56,2.56,2.56,2.56,2.56,2.56,2.56,2.56,2.56,2.84,2.72,2.7,2.7,2.66,2.66,2.73,3.13	1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2	5,5,5,6,6,6,6,6,6,6,4,7,6,6,11,12,12,12	0,1,42,50,87,90,90,164,189,240,302,357,490,500,548,548,566,576	0,2,0,2,0,0,0,1,1,1,14,5,10,1,9,1,1,15	0,2,0,4,0,0,0,2,2,2,30,5,23,2,12,2,4,17	0,133,0,39,0,0,0,6,6,16,490,164,371,5,430,7,61,293	10794.json
7	4	0.36036625504493713	0	0	0	1	1.73	0	1	0	0	0	0	9518.json
1800	6	0.42545250058174133	2	2	4	2	4.31	0	4	0	0	0	0	415.json
328	6	0.4181051552295685	1	1	2	2	2.98	0	1	0	0	0	0	4040.json
1090	4,4,4,4,4	0.6340024471282959,0.6340024471282959,0.6306089162826538,0.6205599904060364,0.36336269974708557	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	1,1,1,1,1	1.73,1.73,1.73,1.73,1.73	0,0,0,0,0	0,0,0,0,0	0,56,91,231,265	0,0,1,1,2	0,0,2,2,4	0,0,7,1,12	9358.json
1211	4	0.5692323446273804	0	0	0	1	1.73	0	2	0	0	0	0	7397.json
1764	11,10,14,17	0.05355197563767433,0.1689344197511673,0.09866549074649811,0.09948040544986725	2,2,3,0	2,2,3,0	4,4,6,0	3,3,4,1	3.6,3.77,4.71,2.56	1,1,2,1	3,3,7,12	0,0,204,738	0,0,4,15	0,1,4,25	0,46,153,298	13560.json
3437	12	0.15189099311828613	2	3	5	4	3.59	1	2	0	0	0	0	3421.json
2562	4	0.0	0	0	0	1	1.73	0	1	0	0	0	0	4374.json
3437	4	4.8685239744372666E-4	0	0	0	1	1.73	0	1	0	0	0	0	7188.json
2602	12,12	0.007642299868166447,0.006822542753070593	2,3	1,2	3,5	3,3	3.15,3.15	1,1	8,9	0,370	0,1	0,2	0,33	431.json
3169	7,7	0.019729284569621086,0.02121761441230774	0,0	0,0	0,0	1,1	1.98,1.98	0,0	3,3	0,13	0,3	0,6	0,3	6171.json
2743	4,4,13	0.036536749452352524,0.036536749452352524,0.11147335916757584	1,1,4	1,1,3	2,2,7	2,2,5	1.73,1.73,4.54	0,0,1	1,1,3	0,251,1506	0,0,12	0,0,13	0,0,287	3796.json
2719	4	0.7457126379013062	0	0	0	1	1.73	0	0	0	0	0	0	3575.json
3181	12,12,12,12	0.34940725564956665,0.3522254526615143,0.26194193959236145,0.1674455851316452	3,3,3,3	2,2,2,2	5,5,5,5	3,3,3,3	3.59,3.59,3.59,3.59	2,2,2,2	3,3,3,5	0,4,3013,3013	0,1,1,1	0,2,2,2	0,1,20,22	6239.json
378	5,4	0.6364732384681702,0.6693684458732605	2,0	1,0	3,0	2,1	3.2,1.73	0,0	1,1	0,184	0,1	0,3	0,58	4044.json
1526	19,19,19,19,19	0.027650367468595505,0.016347598284482956,0.08244434744119644,0.08244434744119644,0.13136997818946838	3,3,3,3,3	2,2,2,2,2	5,5,5,5,5	4,4,4,4,4	4.86,4.86,4.86,4.86,4.86	3,3,3,3,3	8,8,7,7,7	0,1382,1385,1386,1386	0,1,5,1,1	0,2,10,2,2	0,28,134,9,16	7760.json
7	5	0.32950377464294434	0	0	0	1	1.96	0	2	0	0	0	0	9512.json
36	6	0.005844954401254654	2	1	3	2	2.98	0	5	0	0	0	0	1490.json
1031	19,25,25	0.39981478452682495,0.035723306238651276,0.0686381459236145	3,4,4	3,5,5	6,9,9	4,6,6	3.52,4.04,4.05	2,2,2	5,9,9	0,32,877	0,6,6	0,6,9	0,236,168	6364.json
1090	4,4	0.9177927374839783,0.9177927374839783	0,0	0,0	0,0	1,1	1.73,1.73	0,0	0,0	0,56	0,0	0,0	0,0	9233.json
3437	6	0.48829561471939087	1	1	2	2	2.98	0	1	0	0	0	0	7064.json
2097	4,4,4	0.5444755554199219,0.9145528078079224,0.7829827070236206	0,0,0	0,0,0	0,0,0	1,1,1	1.73,1.73,1.73	0,0,0	3,1,1	0,1082,1391	0,1,1	0,2,2	0,28,17	3018.json
3437	55,55,55,56,115,119,119,96,96,127,130,130,130,125,125,126,126,123,126,115	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	10,11,10,10,21,21,21,20,20,23,23,23,23,28,28,21,19,19,19,19	10,10,10,10,25,27,27,24,24,30,31,31,31,37,37,28,27,27,27,25	20,21,20,20,46,48,48,44,44,53,54,54,54,65,65,49,46,46,46,44	12,12,12,12,23,25,25,21,21,28,29,29,29,28,28,28,27,27,27,25	7.95,7.95,7.95,7.82,7.17,7.28,7.25,7.03,7.03,6.95,7.3,7.3,7.3,7.35,7.35,7.48,6.88,6.88,6.88,6.99	6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,6,6,6,6	20,20,22,21,62,68,72,61,57,66,67,67,69,67,67,54,55,52,55,40	0,1168,1169,1244,1327,1528,1529,1531,1629,2031,2032,2039,2368,2368,2468,2570,3402,3404,3405,3405	0,1,6,10,69,4,2,29,4,51,17,2,3,9,0,3,65,0,3,5	0,2,12,17,69,4,4,84,8,69,31,4,6,24,0,6,129,3,3,21	0,90,54,288,3361,284,296,1297,44,1792,159,13,47,825,0,484,565,148,148,675	7264.json
2958	8,8,8	0.05313093587756157,0.017911333590745926,0.018952960148453712	1,1,1	1,1,1	2,2,2	2,2,2	2.95,2.95,2.95	1,1,1	3,4,4	0,2,1411	0,3,1	0,6,2	0,38,7	6424.json
3423	6,6,6,4,5,5,5,8,5,5	0.39391401410102844,0.2596503794193268,0.14086781442165375,0.11795498430728912,0.12445279955863953,0.005095073953270912,0.00571438716724515,0.028435109183192253,0.00571438716724515,0.0057548279874026775	0,1,1,1,0,0,0,0,0,0	0,1,1,1,0,0,0,0,0,0	0,2,2,2,0,0,0,0,0,0	1,2,2,2,1,1,1,1,1,1	2.0,2.0,2.0,1.73,1.96,1.96,1.96,3.12,1.96,1.96	0,0,0,0,0,0,0,1,0,0	2,5,5,5,5,3,3,4,3,3	0,8,468,470,623,1013,1262,2507,2509,3079	0,4,4,1,4,1,2,5,2,1	0,8,8,4,6,2,4,7,7,2	0,114,41,26,76,47,18,74,74,1	12525.json
2168	7,10,10,11,7	0.10744307935237885,0.08293861895799637,0.078145332634449,0.09859433770179749,0.10173893719911575	1,1,1,1,1	1,1,1,1,1	2,2,2,2,2	2,2,2,2,2	2.8,2.8,2.8,2.95,2.8	0,1,1,1,0	2,3,3,3,2	0,41,43,55,97	0,3,1,3,1	0,3,2,5,6	0,72,4,75,103	14222.json
3437	4	0.6872334480285645	0	0	0	1	1.73	0	0	0	0	0	0	10617.json
1034	4,4,4,4	0.0314461775124073,0.0314461775124073,0.0314461775124073,0.0314461775124073	0,0,0,0	0,0,0,0	0,0,0,0	1,1,1,1	1.73,1.73,1.73,1.73	0,0,0,0	0,0,0,0	0,0,188,209	0,0,0,0	0,0,0,0	0,0,0,0	9089.json
3437	4	0.8387811779975891	0	0	0	1	1.73	0	0	0	0	0	0	4080.json
3437	8,8,8	0.4411570429801941,0.45066866278648376,0.4602164626121521	0,0,0	0,0,0	0,0,0	1,1,1	1.99,1.99,1.99	0,0,0	5,5,5	0,631,637	0,1,2	0,2,4	0,3,2	10055.json
167	13,13	0.02542094700038433,0.02542094700038433	0,0	0,0	0,0	1,1	4.69,4.69	0,0	10,10	0,149	0,0	0,0	0,0	284.json
3437	4,4	0.6064887642860413,0.6064887642860413	0,0	0,0	0,0	1,1	1.73,1.73	0,0	0,0	0,1216	0,0	0,0	0,0	5979.json
1824	3	0.6278120279312134	0	0	0	1	0.0	0	0	0	0	0	0	11080.json
378	6,6,6,6	0.5748345255851746,0.5748345255851746,0.5747210383415222,0.5747210383415222	1,1,1,1	1,1,1,1	2,2,2,2	2,2,2,2	2.0,2.0,2.0,2.0	0,0,0,0	3,3,3,3	0,0,56,301	0,0,1,1	0,0,2,2	0,0,2,1	5176.json
469	4	0.26220405101776123	0	0	0	1	1.73	0	1	0	0	0	0	10881.json
508	23,22,22,23,26	0.06541326642036438,0.21051909029483795,0.22465316951274872,0.21189676225185394,0.20708735287189484	3,3,3,3,4	4,4,4,4,5	7,7,7,7,9	6,6,6,6,7	5.57,5.46,5.46,5.57,6.19	3,3,3,3,4	4,4,4,3,3	0,130,133,263,332	0,7,1,2,5	0,15,2,3,7	0,113,11,76,102	4160.json
1617	11,12,12,12	0.0230364128947258,0.003882160410284996,0.010467184707522392,0.010467184707522392	3,3,4,4	3,4,4,4	6,7,8,8	4,5,5,5	2.83,2.83,2.83,2.83	0,0,0,0	7,9,8,8	0,112,981,1100	0,2,2,2	0,5,4,4	0,39,44,0	5914.json
984	4	0.8105872869491577	0	0	0	1	1.73	0	0	0	0	0	0	8899.json
3181	11,11	0.04972092807292938,0.03530753403902054	1,1	1,1	2,2	2,2	2.67,2.67	1,1	7,7	0,1062	0,1	0,2	0,14	6256.json
3437	18,28,6	0.6323862075805664,0.333709180355072,0.7031645178794861	2,2,1	2,2,1	4,4,2	4,5,2	3.48,3.86,2.98	1,2,0	4,5,2	0,392,471	0,13,3	0,16,28	0,164,337	6961.json
372	15	0.596794068813324	1	1	2	3	4.08	2	3	0	0	0	0	5395.json
2129	5,5,5,5,5	0.7171770334243774,0.43543127179145813,0.41665905714035034,0.5753563642501831,0.47340238094329834	0,0,2,0,2	0,0,1,0,1	0,0,3,0,3	1,1,2,1,2	1.96,1.96,3.2,1.98,3.2	0,0,0,0,0	2,4,4,3,3	0,274,274,533,533	0,2,2,4,2	0,4,4,6,6	0,41,10,154,152	13536.json
3437	3	0.6910807490348816	0	0	0	1	1.89	0	0	0	0	0	0	10679.json
3437	5	0.6345252990722656	0	0	0	1	1.96	0	2	0	0	0	0	8162.json
2077	58,58,58,58,58,51,47	0.0,0.0,0.0,0.0,0.0,0.0,0.0	10,10,9,9,10,6,6	10,10,9,9,10,6,6	20,20,18,18,20,12,12	11,11,10,10,11,7,7	4.0,4.0,4.0,4.0,4.0,4.16,4.31	3,3,3,3,3,3,3	33,33,31,31,33,27,26	0,137,1097,1098,1099,1426,1600	0,4,5,5,5,1,7	0,8,10,10,10,11,21	0,44,148,0,148,648,340	6740.json
3291	7	0.5321022272109985	1	1	2	2	2.8	0	2	0	0	0	0	2605.json
1926	4,4,6	0.1433546245098114,0.1433546245098114,0.07529496401548386	0,0,1	0,0,1	0,0,2	1,1,2	1.73,1.73,2.98	0,0,0	1,1,3	0,17,793	0,4,3	0,4,3	0,0,109	7161.json
3437	6,10	0.611758291721344,0.5531313419342041	2,4	2,4	4,8	2,3	2.98,3.77	0,1	2,4	0,1155	0,4	0,4	0,103	2870.json
2443	4	0.26874473690986633	0	0	0	1	1.73	0	1	0	0	0	0	220.json
1715	9,9,9,9	0.2992554306983948,0.10883788019418716,0.03530433773994446,0.03530433773994446	2,2,2,2	2,2,2,2	4,4,4,4	2,2,2,2	2.95,2.95,2.95,2.95	1,1,1,1	4,5,5,5	0,67,71,71	0,2,2,2	0,5,4,4	0,14,32,12	11315.json
1090	4,4,4	0.6661386489868164,0.6661386489868164,0.40291762351989746	0,0,0	0,0,0	0,0,0	1,1,1	1.73,1.73,1.73	0,0,0	1,1,2	0,56,112	0,0,1	0,0,2	0,0,29	9063.json
3437	4,7,7,7,7,7,7	0.9035895466804504,0.9717670679092407,0.9717670679092407,0.9120358228683472,0.9120358228683472,0.7073310017585754,0.8098785877227783	0,0,0,0,0,0,0	0,0,0,0,0,0,0	0,0,0,0,0,0,0	1,1,1,1,1,1,1	1.73,3.77,3.77,2.8,2.8,2.8,2.8	0,1,1,1,1,1,1	0,0,0,0,0,1,1	0,56,64,204,1150,2162,2267	0,6,0,1,0,1,1	0,7,0,4,0,2,2	0,122,0,76,0,32,9	7448.json
577	5	0.5100180506706238	0	0	0	1	1.96	0	2	0	0	0	0	11630.json
580	4	0.07894851267337799	0	0	0	1	1.73	0	2	0	0	0	0	8280.json
1210	23,23	0.041277557611465454,0.04344555363059044	1,1	2,2	3,3	4,4	2.88,2.88	2,2	14,14	0,859	0,1	0,2	0,4	3965.json
3437	4	0.8989799618721008	0	0	0	1	1.73	0	0	0	0	0	0	307.json
1230	4	0.5982662439346313	0	0	0	1	1.73	0	0	0	0	0	0	10452.json
3291	6	0.40940141677856445	0	0	0	1	7.09	0	2	0	0	0	0	2631.json
3207	4	0.6888808608055115	0	0	0	1	1.73	0	1	0	0	0	0	5160.json
34	4	0.016923313960433006	0	0	0	1	1.73	0	0	0	0	0	0	2311.json
1965	4,4	0.29564791917800903,0.29564791917800903	0,0	0,0	0,0	1,1	1.73,1.73	0,0	1,1	0,96	0,0	0,0	0,0	11857.json
1849	8	0.08610372245311737	2	1	3	2	2.65	1	2	0	0	0	0	11643.json
706	4	0.602675199508667	0	0	0	1	1.73	0	1	0	0	0	0	2326.json
1090	4,4,5,5,5,5	0.8301715850830078,0.8301715850830078,0.8803637027740479,0.8803637027740479,0.824699342250824,0.6107496023178101	0,0,0,0,0,0	0,0,0,0,0,0	0,0,0,0,0,0	1,1,1,1,1,1	1.73,1.73,1.96,1.96,1.96,1.96	0,0,0,0,0,0	0,0,0,0,0,1	0,56,75,231,244,265	0,0,2,0,1,1	0,0,3,0,2,2	0,0,32,0,12,21	9021.json
2041	6,6	0.40567123889923096,0.2528165578842163	1,1	1,1	2,2	2,2	2.98,2.98	0,0	1,2	0,11	0,3	0,6	0,22	14207.json
1855	4	0.1973143070936203	0	0	0	1	1.73	0	1	0	0	0	0	13444.json
2689	4	0.40088245272636414	0	0	0	1	1.73	0	1	0	0	0	0	6139.json
1077	10,10,10	0.5156565308570862,0.5003386735916138,0.5003386735916138	3,3,3	3,3,3	6,6,6	4,4,4	3.1,3.1,3.1	0,0,0	2,2,2	0,30,43	0,11,0	0,22,0	0,44,0	9166.json
1798	3	0.9455516934394836	0	0	0	1	0.0	0	0	0	0	0	0	2826.json
3102	4,4	0.2768932580947876,0.6442967653274536	0,0	0,0	0,0	1,1	1.73,1.73	0,0	1,1	0,88	0,2	0,4	0,33	8223.json
706	4	0.5999544262886047	0	0	0	1	1.73	0	1	0	0	0	0	13338.json
2015	4,6,5,5,5,4	0.06049617752432823,0.04205494746565819,0.5560594201087952,0.23137153685092926,0.2484729140996933,0.40150636434555054	0,0,0,0,0,0	0,0,0,0,0,0	0,0,0,0,0,0	1,1,1,1,1,1	1.73,2.0,1.96,1.96,1.96,1.73	0,0,0,0,0,0	0,2,1,1,1,1	0,41,169,450,1568,2000	0,5,0,1,1,4	0,7,1,2,2,10	0,144,112,12,1,68	12352.json
3437	14,14,11	0.023402562364935875,0.011901697143912315,0.017016269266605377	2,2,1	3,3,2	5,5,3	4,4,3	5.39,3.33,2.67	1,1,0	9,9,9	0,1304,1342	0,1,4	0,2,11	0,40,120	8515.json
3437	14,14,14	0.7988898158073425,0.7988898158073425,0.7293744087219238	0,0,0	0,0,0	0,0,0	2,2,2	2.53,2.53,2.53	1,1,1	2,2,3	0,1216,3311	0,0,1	0,0,2	0,0,25	5971.json
1648	5	0.8347486853599548	0	0	0	1	1.83	0	2	0	0	0	0	11369.json
2085	4,4	0.015729211270809174,0.0020508007146418095	0,0	0,0	0,0	1,1	1.73,1.73	0,0	3,5	0,1190	0,1	0,2	0,28	7090.json
2985	4	0.2698551416397095	0	0	0	1	3.46	0	0	0	0	0	0	4983.json
3437	4	0.8880536556243896	0	0	0	1	1.73	0	0	0	0	0	0	10080.json
1559	7	0.6012712717056274	1	1	2	2	2.8	0	1	0	0	0	0	14284.json
2118	3,3,3,3,7,7	0.9914961457252502,0.9914961457252502,0.9914961457252502,0.9256166219711304,0.13683579862117767,0.13683579862117767	0,0,0,0,0,0	0,0,0,0,0,0	0,0,0,0,0,0	1,1,1,1,2,2	1.73,1.73,1.73,1.73,2.8,2.8	0,0,0,0,1,1	0,0,0,0,2,2	0,0,3,4,4,1487	0,0,0,1,5,0	0,0,0,3,7,0	0,0,0,29,100,0	10815.json
1534	4,5,16,26,25,25,28,30,30,30,30,30,35,35,35,35,40,40,38,38,44,49,4	0.9075968861579895,0.40099430084228516,0.05128743499517441,5.217347643338144E-4,0.001410369179211557,0.0020275111310184,4.125819250475615E-4,2.2952818835619837E-4,2.2271527268458158E-4,2.223866613348946E-4,2.1864057634957135E-4,3.6207662196829915E-4,4.4625706505030394E-4,3.107102238573134E-4,3.062938340008259E-4,2.715816081035882E-4,0.0,0.0,2.786944678518921E-4,3.15148732624948E-4,4.0023529436439276E-4,3.1388524803332984E-4,0.34340178966522217	0,0,1,1,1,1,2,3,3,3,3,3,4,4,4,4,4,4,3,3,3,3,0	0,0,1,1,1,1,2,3,3,3,3,3,4,4,5,5,5,5,4,4,4,4,0	0,0,2,2,2,2,4,6,6,6,6,6,8,8,9,9,9,9,7,7,7,7,0	1,1,2,2,2,2,3,4,4,4,4,4,5,5,6,6,6,6,5,5,5,5,1	1.73,1.96,2.78,4.67,4.42,4.04,3.95,3.86,3.86,3.86,3.8,3.8,3.71,3.79,3.88,3.88,4.29,5.8,5.83,5.83,6.2,6.22,1.73	0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,0	0,3,6,11,10,9,11,13,14,14,15,15,17,17,17,17,17,17,15,15,18,18,1	0,1,2,4,4,4,4,4,9,53,53,58,64,71,71,73,245,248,254,408,698,1156,1430	0,2,13,13,0,3,4,2,1,1,4,2,9,7,2,1,14,19,0,1,8,6,2	0,3,15,16,1,6,5,2,2,2,7,4,9,11,4,2,19,40,2,2,9,6,61	0,77,355,490,84,150,120,79,9,1,118,25,201,186,115,23,625,137,88,15,268,197,2051	2063.json
