Age	SLOCStandard	Readability	NVAR	NCOMP	Mcclure	McCabe	IndentSTD	MaximumBlockDepth	totalFanOut	n1	n2	N1	N2	Vocabulary	Length	Volume	Difficulty	Effort	Time	HalsteadBugs	MaintainabilityIndex	ChangeDates	NewAdditions	DiffSizes	EditDistances	file
2679	6,6,6,5	0.06911768019199371,0.0684928372502327,0.0683940201997757,0.029621528461575508	0,0,0,0	0,0,0,0	0,0,0,0	1,1,1,1	8.0,4.0,4.0,1.96	0,0,0,0	1,1,2,1	16.0,16.0,17.0,16.0	8.0,8.0,7.0,7.0	32.0,32.0,34.0,29.0	15.0,15.0,14.0,14.0	24.0,24.0,24.0,23.0	47.0,47.0,48.0,43.0	215.49323,215.49323,220.07819,194.51317	15.0,15.0,17.0,16.0	3232.3984,3232.3984,3741.329,3112.2107	179.5777,179.5777,207.85162,172.90059	0.07183108,0.07183108,0.07335939,0.064837724	113.80426025390625,113.80426025390625,113.69478607177734,117.2905044555664	0,135,157,2062	0,0,1,1	0,0,2,3	0,48,6,38	1892.json
1952	14,12,12	0.020896166563034058,0.02363564260303974,0.02363564260303974	3,3,3	2,3,3	5,6,6	3,3,3	10.11,4.9,4.9	3,3,3	4,5,5	26.0,27.0,27.0	8.0,6.0,6.0	63.0,61.0,61.0	19.0,11.0,11.0	34.0,33.0,33.0	82.0,72.0,72.0	417.17197,363.19638,363.19638	30.875,24.75,24.75	12880.185,8989.11,8989.11	715.5658,499.39502,499.39502	0.13905732,0.12106546,0.12106546	96.1830825805664,99.40080261230469,99.40080261230469	0,342,465	0,12,0	0,27,0	0,348,0	2324.json
3771	8,12,12,12,14,14,3	0.0010581613751128316,7.301630103029311E-4,6.988469394855201E-4,6.988469394855201E-4,8.275358704850078E-4,8.275358704850078E-4,0.019822249189019203	1,1,1,1,1,1,0	1,2,2,2,2,2,0	2,3,3,3,3,3,0	2,3,3,3,3,3,1	6.63,5.85,5.85,5.85,5.42,5.42,3.77	1,1,1,1,1,1,0	1,3,3,3,4,4,1	21.0,23.0,23.0,23.0,26.0,26.0,12.0	13.0,13.0,13.0,13.0,16.0,16.0,5.0	47.0,69.0,69.0,69.0,84.0,84.0,17.0	21.0,28.0,28.0,28.0,32.0,32.0,7.0	34.0,36.0,36.0,36.0,42.0,42.0,17.0	68.0,97.0,97.0,97.0,116.0,116.0,24.0	345.94748,501.48276,501.48276,501.48276,625.5088,625.5088,98.099106	16.961538,24.769232,24.769232,24.769232,26.0,26.0,8.4	5867.8013,12421.343,12421.343,12421.343,16263.229,16263.229,824.0325	325.98895,690.0746,690.0746,690.0746,903.5127,903.5127,45.779583	0.115315825,0.16716091,0.16716091,0.16716091,0.20850293,0.20850293,0.0326997	106.45235443115234,97.72315216064453,97.72315216064453,97.72315216064453,94.07672882080078,94.07672882080078,129.12539672851562	0,1,8,118,189,456,3078	0,4,2,0,6,0,1	0,4,4,0,10,0,14	0,142,18,0,171,0,507	478.json
1487	3	0.6033158898353577	0	0	0	1	3.77	0	1	10.0	3.0	14.0	3.0	13.0	17.0	62.907475	5.0	314.53738	17.474298	0.020969158	131.43582153320312	0	0	0	0	2354.json
3784	18,18,18,18,18,18	0.012515935115516186,0.012515935115516186,0.012515935115516186,0.012691084295511246,0.012691084295511246,0.012691084295511246	3,3,3,3,3,3	3,3,3,3,3,3	6,6,6,6,6,6	4,4,4,4,4,4	8.54,8.54,8.54,8.54,8.54,8.54	3,3,3,3,3,3	5,5,5,5,5,5	28.0,28.0,28.0,28.0,28.0,28.0	9.0,9.0,9.0,9.0,9.0,9.0	88.0,88.0,88.0,88.0,88.0,88.0	20.0,20.0,20.0,20.0,20.0,20.0	37.0,37.0,37.0,37.0,37.0,37.0	108.0,108.0,108.0,108.0,108.0,108.0	562.621,562.621,562.621,562.621,562.621,562.621	31.111113,31.111113,31.111113,31.111113,31.111113,31.111113	17503.764,17503.764,17503.764,17503.764,17503.764,17503.764	972.43134,972.43134,972.43134,972.43134,972.43134,972.43134	0.18754032,0.18754032,0.18754032,0.18754032,0.18754032,0.18754032	90.32642364501953,90.32642364501953,90.32642364501953,90.32642364501953,90.32642364501953,90.32642364501953	0,0,0,21,131,469	0,0,0,2,0,0	0,0,0,4,0,0	0,0,0,18,0,0	1399.json
3425	4,4,4,4,7,8	0.5937350988388062,0.5937350988388062,0.722241222858429,0.7379234433174133,0.2961449921131134,0.126435786485672	0,0,0,0,0,0	0,0,0,0,0,0	0,0,0,0,0,0	1,1,1,1,1,1	2.0,2.0,2.0,2.0,1.81,1.73	0,0,0,0,0,0	2,2,1,1,4,5	12.0,12.0,12.0,12.0,13.0,15.0	2.0,2.0,4.0,4.0,6.0,9.0	16.0,16.0,15.0,15.0,26.0,31.0	2.0,2.0,4.0,4.0,6.0,11.0	14.0,14.0,16.0,16.0,19.0,24.0	18.0,18.0,19.0,19.0,32.0,42.0	68.53239,68.53239,76.0,76.0,135.93369,192.56842	6.0,6.0,6.0,6.0,6.5,9.166667	411.19434,411.19434,456.0,456.0,883.569,1765.2106	22.84413,22.84413,25.333334,25.333334,49.087166,98.06725	0.022844128,0.022844128,0.025333334,0.025333334,0.045311227,0.06418947	126.33003997802734,126.33003997802734,125.79222106933594,125.79222106933594,113.70298767089844,109.72869873046875	0,110,155,821,1337,1648	0,0,1,1,3,1	0,0,2,2,3,1	0,0,18,11,94,51	3494.json
2671	3,3,3	0.9413757920265198,0.9195857048034668,0.9195857048034668	0,0,0	0,0,0	0,0,0	1,1,1	3.77,3.77,3.77	0,0,0	0,0,0	9.0,9.0,9.0	2.0,2.0,2.0	10.0,10.0,10.0	2.0,2.0,2.0	11.0,11.0,11.0	12.0,12.0,12.0	41.51318,41.51318,41.51318	4.5,4.5,4.5	186.80931,186.80931,186.80931	10.378295,10.378295,10.378295	0.013837727,0.013837727,0.013837727	133.59722900390625,133.59722900390625,133.59722900390625	0,6,19	0,3,0	0,6,0	0,9,0	2444.json
4820	10,5,5,5,5,5,5,5,10,13,5	0.8332398533821106,0.7409172058105469,0.7415003776550293,0.7415003776550293,0.7415003776550293,0.7435719966888428,0.7435719966888428,0.7435719966888428,0.14496885240077972,0.18151572346687317,0.8491741418838501	1,0,0,0,0,0,0,0,1,2,0	1,0,0,0,0,0,0,0,1,2,0	2,0,0,0,0,0,0,0,2,4,0	3,1,1,1,1,1,1,1,2,3,1	7.2,1.89,1.89,1.89,1.89,3.77,3.77,3.77,2.53,2.46,1.96	1,0,0,0,0,0,0,0,1,1,0	2,3,3,3,3,3,3,3,5,5,2	18.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,23.0,26.0,14.0	7.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,7.0,8.0,5.0	30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,54.0,64.0,19.0	8.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,13.0,14.0,5.0	25.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,30.0,34.0,19.0	38.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,67.0,78.0,24.0	176.46652,155.88872,155.88872,155.88872,155.88872,155.88872,155.88872,155.88872,328.76166,396.8221,101.950264	10.285715,10.0,10.0,10.0,10.0,10.0,10.0,10.0,21.357141,22.75,7.0	1815.0844,1558.8872,1558.8872,1558.8872,1558.8872,1558.8872,1558.8872,1558.8872,7021.409,9027.703,713.65186	100.83802,86.60484,86.60484,86.60484,86.60484,86.60484,86.60484,86.60484,390.07828,501.53906,39.647324	0.058822174,0.051962905,0.051962905,0.051962905,0.051962905,0.051962905,0.051962905,0.051962905,0.10958722,0.13227403,0.03398342	106.10784149169922,118.44156646728516,118.44156646728516,118.44156646728516,118.44156646728516,118.44156646728516,118.44156646728516,118.44156646728516,103.10238647460938,97.64368438720703,120.6497802734375	0,0,180,1035,1035,1049,1167,1505,3505,4010,4294	0,6,1,0,0,6,0,0,7,3,2	0,18,2,0,0,12,0,0,10,3,12	0,189,7,0,0,40,0,0,272,89,358	1733.json
3865	3,3	0.869171679019928,0.869171679019928	0,0	0,0	0,0	1,1	1.89,1.89	0,0	0,0	12.0,12.0	2.0,2.0	15.0,15.0	3.0,3.0	14.0,14.0	18.0,18.0	68.53239,68.53239	9.0,9.0	616.7915,616.7915	34.266193,34.266193	0.022844128,0.022844128	130.99049377441406,130.99049377441406	0,550	0,0	0,0	0,0	4061.json
4150	3,3	0.1650332808494568,0.1650332808494568	0,0	0,0	0,0	1,1	1.89,1.89	0,0	0,0	10.0,10.0	2.0,2.0	11.0,11.0	2.0,2.0	12.0,12.0	13.0,13.0	46.604515,46.604515	5.0,5.0	233.02258,233.02258	12.945699,12.945699	0.015534839,0.015534839	132.9956512451172,132.9956512451172	0,835	0,0	0,0	0,0	3558.json
1731	4	0.0	0	0	0	1	2.0	0	2	21.0	14.0	40.0	20.0	35.0	60.0	307.757	15.0	4616.355	256.46417	0.102585666	118.51961517333984	0	0	0	0	2124.json
1952	13	0.018125126138329506	2	2	4	3	10.33	2	6	25.0	21.0	62.0	31.0	46.0	93.0	513.6913	18.452381	9478.827	526.6015	0.17123044	96.30138397216797	0	0	0	0	2388.json
4820	6,4,4,4,4,4	0.31073305010795593,0.2515140473842621,0.2515140473842621,0.2515140473842621,0.2515140473842621,0.2515140473842621	0,0,0,0,0,0	0,0,0,0,0,0	0,0,0,0,0,0	1,1,1,1,1,1	1.89,2.0,2.0,2.0,2.0,2.0	0,0,0,0,0,0	4,2,2,2,2,2	16.0,11.0,11.0,11.0,11.0,11.0	4.0,1.0,1.0,1.0,1.0,1.0	28.0,16.0,16.0,16.0,16.0,16.0	7.0,1.0,1.0,1.0,1.0,1.0	20.0,12.0,12.0,12.0,12.0,12.0	35.0,17.0,17.0,17.0,17.0,17.0	151.26749,60.944363,60.944363,60.944363,60.944363,60.944363	14.0,5.5,5.5,5.5,5.5,5.5	2117.7449,335.194,335.194,335.194,335.194,335.194	117.6525,18.62189,18.62189,18.62189,18.62189,18.62189	0.050422497,0.020314788,0.020314788,0.020314788,0.020314788,0.020314788	115.64443969726562,126.94023132324219,126.94023132324219,126.94023132324219,126.94023132324219,126.94023132324219	0,258,1035,1035,1167,1505	0,4,0,0,0,0	0,10,0,0,0,0	0,140,0,0,0,0	89.json
4647	1,1	0.9798173308372498,0.9798173308372498	0,0	0,0	0,0	1,1	0.0,0.0	0,0	0,0	9.0,9.0	2.0,2.0	10.0,10.0	2.0,2.0	11.0,11.0	12.0,12.0	41.51318,41.51318	4.5,4.5	186.80931,186.80931	10.378295,10.378295	0.013837727,0.013837727	151.39474487304688,151.39474487304688	0,1332	0,0	0,0	0,0	3969.json
4820	10,11,8,8,11,11,11,14,14,26,24,21,21,21,21,24,23	0.8301670551300049,0.7610795497894287,0.9287623167037964,0.9373515248298645,0.7195398807525635,0.6898717880249023,0.7195398807525635,0.45444902777671814,0.48513883352279663,0.10422222316265106,0.18636591732501984,0.25179776549339294,0.2887052595615387,0.2887052595615387,0.2909316122531891,0.24142752587795258,0.34312763810157776	1,3,2,2,3,3,3,3,3,4,3,3,3,3,3,4,3	1,3,2,2,3,3,3,4,4,5,4,4,4,4,4,5,4	2,6,4,4,6,6,6,7,7,9,7,7,7,7,7,9,7	3,4,3,3,4,4,4,5,5,6,5,5,5,5,5,6,6	7.2,2.29,2.31,2.31,3.09,3.09,3.09,2.86,2.86,3.74,3.83,3.72,3.67,3.67,3.67,3.5,3.36	1,1,1,1,2,2,2,2,2,3,3,3,3,3,3,3,3	2,6,6,6,6,7,6,7,7,10,10,13,13,13,14,14,11	18.0,25.0,22.0,21.0,23.0,24.0,23.0,26.0,26.0,33.0,32.0,32.0,32.0,32.0,33.0,34.0,29.0	7.0,8.0,5.0,4.0,6.0,7.0,6.0,7.0,7.0,8.0,7.0,6.0,6.0,6.0,5.0,6.0,5.0	30.0,52.0,42.0,41.0,50.0,52.0,50.0,59.0,59.0,90.0,85.0,84.0,84.0,84.0,86.0,93.0,77.0	8.0,10.0,7.0,6.0,10.0,11.0,10.0,11.0,11.0,16.0,15.0,10.0,10.0,10.0,9.0,10.0,7.0	25.0,33.0,27.0,25.0,29.0,31.0,29.0,33.0,33.0,41.0,39.0,38.0,38.0,38.0,38.0,40.0,34.0	38.0,62.0,49.0,47.0,60.0,63.0,60.0,70.0,70.0,106.0,100.0,94.0,94.0,94.0,95.0,103.0,84.0	176.46652,312.75244,232.98949,218.26123,291.47888,312.11438,291.47888,353.10757,353.10757,567.9005,528.5402,493.3052,493.3052,493.3052,498.55313,548.15857,427.3469	10.285715,15.625,15.4,15.75,19.166666,18.857143,19.166666,20.428572,20.428572,33.0,34.285713,26.666666,26.666666,26.666666,29.699999,28.333332,20.3	1815.0844,4886.757,3588.038,3437.6143,5586.678,5885.5854,5586.678,7213.4834,7213.4834,18740.717,18121.379,13154.806,13154.806,13154.806,14807.027,15531.159,8675.142	100.83802,271.48648,199.33545,190.97858,310.371,326.97696,310.371,400.74908,400.74908,1041.1509,1006.7433,730.8225,730.8225,730.8225,822.6126,862.84216,481.9523	0.058822174,0.10425081,0.07766316,0.07275374,0.097159624,0.10403813,0.097159624,0.11770252,0.11770252,0.18930016,0.17618008,0.16443507,0.16443507,0.16443507,0.16618438,0.18271953,0.14244896	106.10784149169922,101.35795593261719,108.27788543701172,108.61744689941406,101.7242660522461,101.36857604980469,101.7242660522461,96.59004974365234,96.59004974365234,83.8607177734375,85.76091003417969,88.28286743164062,88.28286743164062,88.28286743164062,88.22784423828125,85.34139251708984,87.32549285888672	0,0,11,33,113,128,205,221,366,409,411,790,859,1505,1655,2124,3163	0,15,0,1,5,1,1,6,2,17,1,4,1,0,1,5,1	0,27,3,2,7,2,2,6,4,22,4,11,1,0,2,5,3	0,397,101,14,122,19,19,135,44,306,56,129,34,0,9,118,93	4093.json
4639	3,3,3	0.6835629343986511,0.053319673985242844,0.053319673985242844	0,0,0	0,0,0	0,0,0	1,1,1	1.89,1.89,1.89	0,0,0	0,0,0	15.0,17.0,17.0	3.0,4.0,4.0	17.0,22.0,22.0	3.0,4.0,4.0	18.0,21.0,21.0	20.0,26.0,26.0	83.398506,114.20025,114.20025	7.5,8.5,8.5	625.4888,970.7021,970.7021	34.749374,53.927895,53.927895	0.027799502,0.03806675,0.03806675	129.9696044921875,128.3351287841797,128.3351287841797	0,9,1324	0,1,0	0,2,0	0,42,0	3881.json
3575	15,15,15,4	0.0015370163600891829,0.0017151328502222896,0.0017151328502222896,3.995556617155671E-4	1,1,1,0	2,2,2,0	3,3,3,0	3,3,3,1	6.31,6.31,6.31,6.63	2,2,2,0	5,5,5,1	28.0,28.0,28.0,13.0	15.0,15.0,15.0,7.0	84.0,84.0,84.0,23.0	30.0,30.0,30.0,10.0	43.0,43.0,43.0,20.0	114.0,114.0,114.0,33.0	618.5942,618.5942,618.5942,142.62363	28.0,28.0,28.0,9.285714	17320.637,17320.637,17320.637,1324.3622	962.25757,962.25757,962.25757,73.575676	0.20619807,0.20619807,0.20619807,0.04754121	93.01685333251953,93.01685333251953,93.01685333251953,122.5189437866211	0,1,260,2882	0,2,0,1	0,4,0,15	0,8,0,411	498.json
4820	4,3,6,4,4,4,4,4,4,5,8,8	0.9230324029922485,0.9406298995018005,0.8092063665390015,0.8931891322135925,0.8969270586967468,0.9218980669975281,0.9218980669975281,0.8969270586967468,0.9218980669975281,0.7644513249397278,0.7804489731788635,0.7804489731788635	0,0,1,0,0,0,0,0,0,0,0,0	0,0,1,0,0,0,0,0,0,0,0,0	0,0,2,0,0,0,0,0,0,0,0,0	1,1,2,1,1,1,1,1,1,1,1,1	3.46,1.89,3.27,2.0,2.0,2.0,2.0,2.0,2.0,1.96,3.12,3.12	0,0,1,0,0,0,0,0,0,0,1,1	1,1,1,1,1,1,1,1,1,2,2,2	9.0,9.0,12.0,10.0,10.0,11.0,11.0,10.0,11.0,14.0,16.0,16.0	1.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0	11.0,11.0,18.0,13.0,13.0,14.0,14.0,13.0,14.0,19.0,23.0,23.0	1.0,1.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0	10.0,10.0,15.0,13.0,13.0,14.0,14.0,13.0,14.0,18.0,20.0,20.0	12.0,12.0,23.0,17.0,17.0,18.0,18.0,17.0,18.0,24.0,28.0,28.0	39.863136,39.863136,89.85848,62.907475,62.907475,68.53239,68.53239,62.907475,68.53239,100.0782,121.013985,121.013985	4.5,4.5,10.0,6.666667,6.666667,7.3333335,7.3333335,6.666667,7.3333335,8.75,10.0,10.0	179.38411,179.38411,898.58484,419.38318,419.38318,502.57086,502.57086,419.38318,502.57086,875.68427,1210.1399,1210.1399	9.965784,9.965784,49.92138,23.299065,23.299065,27.920603,27.920603,23.299065,27.920603,48.649124,67.229996,67.229996	0.013287712,0.013287712,0.029952828,0.020969158,0.020969158,0.022844128,0.022844128,0.020969158,0.022844128,0.0333594,0.040337995,0.040337995	129.14767456054688,133.80813598632812,118.12267303466797,126.77537536621094,126.77537536621094,126.33003997802734,126.33003997802734,126.77537536621094,126.33003997802734,120.74615478515625,112.14433288574219,112.14433288574219	0,0,11,657,1391,1394,1505,1912,2732,2733,3171,3442	0,3,4,2,1,1,0,1,1,1,6,1	0,7,5,6,2,2,0,2,2,1,9,2	0,25,65,43,6,13,0,13,13,38,56,44	3983.json
2248	12	0.586961567401886	0	0	0	1	8.3	1	4	25.0	20.0	53.0	24.0	45.0	77.0	422.8727	15.000001	6343.0913	352.39395	0.14095756	99.06974029541016	0	0	0	0	2.json
1421	3	0.6269503235816956	0	0	0	1	1.89	0	1	11.0	3.0	13.0	4.0	14.0	17.0	64.72504	7.3333335	474.65027	26.36946	0.021575011	131.28770446777344	0	0	0	0	1017.json
18	3	0.8447103500366211	0	0	0	1	1.89	0	1	12.0	2.0	14.0	2.0	14.0	16.0	60.91768	6.0	365.50607	20.305893	0.020305892	131.60296630859375	0	0	0	0	2952.json
4561	11,11,11,11,11	0.6559462547302246,0.6559462547302246,0.6559462547302246,0.6559462547302246,0.6559462547302246	2,2,2,2,2	2,2,2,2,2	4,4,4,4,4	3,3,3,3,3	2.86,2.86,2.86,2.86,2.86	1,1,1,1,1	2,2,2,2,2	15.0,15.0,15.0,15.0,15.0	7.0,7.0,7.0,7.0,7.0	35.0,35.0,35.0,35.0,35.0	14.0,14.0,14.0,14.0,14.0	22.0,22.0,22.0,22.0,22.0	49.0,49.0,49.0,49.0,49.0	218.51215,218.51215,218.51215,218.51215,218.51215	15.0,15.0,15.0,15.0,15.0	3277.6821,3277.6821,3277.6821,3277.6821,3277.6821	182.09344,182.09344,182.09344,182.09344,182.09344	0.07283738,0.07283738,0.07283738,0.07283738,0.07283738	103.45252227783203,103.45252227783203,103.45252227783203,103.45252227783203,103.45252227783203	0,777,777,908,1246	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	132.json
18	3	0.016787860542535782	0	0	0	1	1.89	0	1	14.0	4.0	19.0	6.0	18.0	25.0	104.24813	10.5	1094.6053	60.81141	0.034749378	128.8092498779297	0	0	0	0	2950.json
1763	3	0.7736037373542786	0	0	0	1	3.77	0	1	15.0	2.0	21.0	2.0	17.0	23.0	94.01165	7.5	705.0874	39.171524	0.031337216	129.34671020507812	0	0	0	0	265.json
4820	3,3	0.6653255224227905,0.6653255224227905	0,0	0,0	0,0	1,1	1.89,1.89	0,0	2,2	11.0,11.0	1.0,1.0	15.0,15.0	1.0,1.0	12.0,12.0	16.0,16.0	57.3594,57.3594	5.5,5.5	315.4767,315.4767	17.526484,17.526484	0.019119801,0.019119801	131.91592407226562,131.91592407226562	0,1505	0,0	0,0	0,0	3793.json
4820	5,4,4,4	7.135667256079614E-4,0.0,1.2774571951013058E-4,1.2774571951013058E-4	0,0,0,0	0,0,0,0	0,0,0,0	1,1,1,1	3.2,2.0,2.0,2.0	0,0,0,0	2,2,2,2	16.0,16.0,16.0,16.0	6.0,6.0,6.0,6.0	29.0,29.0,29.0,29.0	11.0,11.0,11.0,11.0	22.0,22.0,22.0,22.0	40.0,40.0,40.0,40.0	178.37726,178.37726,178.37726,178.37726	14.666667,14.666667,14.666667,14.666667	2616.2,2616.2,2616.2,2616.2	145.34444,145.34444,145.34444,145.34444	0.059459087,0.059459087,0.059459087,0.059459087	117.7408218383789,121.35575103759766,121.35575103759766,121.35575103759766	0,189,1177,1505	0,1,1,0	0,2,2,0	0,28,1,0	3998.json
4559	13,16,16,16,16,16,16,20	0.1811298429965973,0.2942746877670288,0.33108943700790405,0.2821274995803833,0.23379555344581604,0.23379555344581604,0.2781026363372803,0.08714812994003296	1,2,2,2,2,2,3,2	1,2,2,2,2,2,3,2	2,4,4,4,4,4,6,4	2,3,3,3,3,3,4,5	3.72,3.87,3.87,3.87,3.87,3.87,4.58,4.28	2,2,2,2,2,2,3,3	9,8,8,8,8,8,7,7	19.0,20.0,21.0,21.0,21.0,21.0,26.0,35.0	4.0,5.0,6.0,6.0,7.0,7.0,7.0,10.0	51.0,57.0,60.0,60.0,61.0,61.0,65.0,92.0	9.0,13.0,16.0,16.0,17.0,17.0,14.0,19.0	23.0,25.0,27.0,27.0,28.0,28.0,33.0,45.0	60.0,70.0,76.0,76.0,78.0,78.0,79.0,111.0	271.41373,325.06992,361.37146,361.37146,374.9737,374.9737,398.50714,609.5957	21.375,26.0,28.0,28.0,25.5,25.5,26.0,33.25	5801.4683,8451.817,10118.4,10118.4,9561.829,9561.829,10361.186,20269.057	322.3038,469.5454,562.13336,562.13336,531.2127,531.2127,575.6214,1126.0587	0.090471245,0.10835664,0.12045715,0.12045715,0.12499123,0.12499123,0.13283572,0.20319857	99.84886932373047,95.31705474853516,94.76654815673828,94.76654815673828,94.57440948486328,94.57440948486328,94.02789306640625,87.97259521484375	0,385,517,529,1134,1244,1323,2911	0,5,3,4,1,0,5,9	0,7,6,8,2,0,10,12	0,105,30,16,7,0,158,236	4213.json
4820	6,4,4,4,4,4	0.31073305010795593,0.2515140473842621,0.2515140473842621,0.2515140473842621,0.2515140473842621,0.2515140473842621	0,0,0,0,0,0	0,0,0,0,0,0	0,0,0,0,0,0	1,1,1,1,1,1	1.89,2.0,2.0,2.0,2.0,2.0	0,0,0,0,0,0	4,2,2,2,2,2	16.0,11.0,11.0,11.0,11.0,11.0	4.0,1.0,1.0,1.0,1.0,1.0	28.0,16.0,16.0,16.0,16.0,16.0	7.0,1.0,1.0,1.0,1.0,1.0	20.0,12.0,12.0,12.0,12.0,12.0	35.0,17.0,17.0,17.0,17.0,17.0	151.26749,60.944363,60.944363,60.944363,60.944363,60.944363	14.0,5.5,5.5,5.5,5.5,5.5	2117.7449,335.194,335.194,335.194,335.194,335.194	117.6525,18.62189,18.62189,18.62189,18.62189,18.62189	0.050422497,0.020314788,0.020314788,0.020314788,0.020314788,0.020314788	115.64443969726562,126.94023132324219,126.94023132324219,126.94023132324219,126.94023132324219,126.94023132324219	0,258,1035,1035,1167,1505	0,4,0,0,0,0	0,10,0,0,0,0	0,140,0,0,0,0	133.json
1804	9	0.7058929800987244	2	2	4	3	2.95	2	0	16.0	5.0	33.0	8.0	21.0	41.0	180.085	12.8	2305.0881	128.06046	0.060028337	107.7091293334961	0	0	0	0	1643.json
3770	17,17,17,17,17,17	0.0011723311617970467,0.001184331369586289,0.001184331369586289,0.001184331369586289,0.001473809708841145,0.0013383544282987714	9,9,9,9,9,9	3,3,3,3,3,3	12,12,12,12,12,12	4,4,4,4,4,4	7.65,7.65,7.65,7.65,4.1,4.1	2,2,2,2,2,2	4,4,4,4,4,4	32.0,32.0,32.0,32.0,32.0,32.0	16.0,16.0,16.0,16.0,17.0,17.0	89.0,89.0,89.0,89.0,87.0,87.0	33.0,33.0,33.0,33.0,32.0,32.0	48.0,48.0,48.0,48.0,49.0,49.0	122.0,122.0,122.0,122.0,119.0,119.0	681.3654,681.3654,681.3654,681.3654,668.15045,668.15045	33.0,33.0,33.0,33.0,30.117647,30.117647	22485.059,22485.059,22485.059,22485.059,20123.12,20123.12	1249.1699,1249.1699,1249.1699,1249.1699,1117.951,1117.951	0.2271218,0.2271218,0.2271218,0.2271218,0.22271682,0.22271682	90.25662994384766,90.25662994384766,90.25662994384766,90.25662994384766,90.35847473144531,90.35847473144531	0,7,117,455,2171,2174	0,1,0,0,17,1	0,2,0,0,34,2	0,9,0,0,146,9	1681.json
4809	3,3	0.902958333492279,0.902958333492279	0,0	0,0	0,0	1,1	1.89,1.89	0,0	0,0	9.0,9.0	2.0,2.0	10.0,10.0	2.0,2.0	11.0,11.0	12.0,12.0	41.51318,41.51318	4.5,4.5	186.80931,186.80931	10.378295,10.378295	0.013837727,0.013837727	133.59722900390625,133.59722900390625	0,1494	0,0	0,0	0,0	4209.json
719	3	0.7724208235740662	0	0	0	1	1.89	0	0	9.0	2.0	10.0	2.0	11.0	12.0	41.51318	4.5	186.80931	10.378295	0.013837727	133.59722900390625	0	0	0	0	1829.json
3771	15,15,15,15,4	0.0014884653501212597,0.0014560651034116745,0.0014560651034116745,0.0014560651034116745,3.153769066557288E-4	1,1,1,1,0	2,2,2,2,0	3,3,3,3,0	3,3,3,3,1	6.31,6.31,6.31,6.31,6.63	2,2,2,2,0	5,5,5,5,1	26.0,26.0,26.0,26.0,12.0	15.0,15.0,15.0,15.0,7.0	83.0,83.0,83.0,83.0,22.0	31.0,31.0,31.0,31.0,11.0	41.0,41.0,41.0,41.0,19.0	114.0,114.0,114.0,114.0,33.0	610.7609,610.7609,610.7609,610.7609,140.18161	26.866665,26.866665,26.866665,26.866665,9.428572	16409.11,16409.11,16409.11,16409.11,1321.7124	911.6172,911.6172,911.6172,911.6172,73.42847	0.20358698,0.20358698,0.20358698,0.20358698,0.046727203	93.08311462402344,93.08311462402344,93.08311462402344,93.08311462402344,122.60874938964844	0,8,118,456,3078	0,2,0,0,1	0,4,0,0,15	0,18,0,0,413	483.json
4820	6,6,6,6,6	0.469022274017334,0.469022274017334,0.469022274017334,0.469022274017334,0.469022274017334	1,1,1,1,1	1,1,1,1,1	2,2,2,2,2	2,2,2,2,2	2.75,2.75,2.75,2.75,2.75	0,0,0,0,0	4,4,4,4,4	19.0,19.0,19.0,19.0,19.0	4.0,4.0,4.0,4.0,4.0	29.0,29.0,29.0,29.0,29.0	7.0,7.0,7.0,7.0,7.0	23.0,23.0,23.0,23.0,23.0	36.0,36.0,36.0,36.0,36.0	162.84824,162.84824,162.84824,162.84824,162.84824	16.625,16.625,16.625,16.625,16.625	2707.3518,2707.3518,2707.3518,2707.3518,2707.3518	150.40843,150.40843,150.40843,150.40843,150.40843	0.054282747,0.054282747,0.054282747,0.054282747,0.054282747	115.03083801269531,115.03083801269531,115.03083801269531,115.03083801269531,115.03083801269531	0,1035,1035,1167,1505	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	3066.json
1763	3	0.7991297841072083	0	0	0	1	3.77	0	1	15.0	2.0	21.0	2.0	17.0	23.0	94.01165	7.5	705.0874	39.171524	0.031337216	129.34671020507812	0	0	0	0	275.json
1678	65,65	0.0,0.0	6,6	18,18	24,24	18,18	5.08,5.08	5,5	18,18	48.0,48.0	28.0,28.0	317.0,317.0	110.0,110.0	76.0,76.0	427.0,427.0	2667.8652,2667.8652	94.28571,94.28571	251541.58,251541.58	13974.532,13974.532	0.8892884,0.8892884	58.21194839477539,58.21194839477539	0,709	0,1	0,2	0,9	1312.json
1240	3,3	0.6879705786705017,0.42071881890296936	0,0	0,0	0,0	1,1	1.89,1.89	0,0	0,0	9.0,9.0	2.0,2.0	10.0,10.0	2.0,2.0	11.0,11.0	12.0,12.0	41.51318,41.51318	4.5,4.5	186.80931,186.80931	10.378295,10.378295	0.013837727,0.013837727	133.59722900390625,133.59722900390625	0,445	0,2	0,4	0,8	3749.json
