Age	SLOCStandard	Readability	NVAR	NCOMP	Mcclure	McCabe	IndentSTD	MaximumBlockDepth	totalFanOut	n1	n2	N1	N2	Vocabulary	Length	Volume	Difficulty	Effort	Time	HalsteadBugs	MaintainabilityIndex	ChangeDates	NewAdditions	DiffSizes	EditDistances	file
1214	4	0.002452397020533681	0	0	0	1	6.63	0	1	17.0	6.0	27.0	11.0	23.0	38.0	171.89536	15.583334	2678.7026	148.81682	0.05729845	121.54822540283203	0	0	0	0	2178.json
1056	3,3,3,3,3	0.5123257637023926,0.4923158586025238,0.2876061499118805,0.20824749767780304,0.09775310009717941	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	1,1,1,1,1	3.77,3.77,3.77,3.77,3.77	0,0,0,0,0	0,0,1,1,2	13.0,13.0,14.0,14.0,15.0	3.0,3.0,3.0,3.0,3.0	14.0,14.0,17.0,17.0,20.0	3.0,3.0,3.0,3.0,3.0	16.0,16.0,17.0,17.0,18.0	17.0,17.0,20.0,20.0,23.0	68.0,68.0,81.74926,81.74926,95.90828	6.5,6.5,7.0,7.0,7.5	442.0,442.0,572.2448,572.2448,719.3121	24.555555,24.555555,31.791378,31.791378,39.96178	0.022666667,0.022666667,0.027249753,0.027249753,0.031969428	131.03103637695312,131.03103637695312,130.07347106933594,130.07347106933594,129.2428436279297	0,68,69,76,341	0,3,2,1,1	0,6,4,2,2	0,3,15,11,6	659.json
1468	5,5,5,5,5	0.057198796421289444,0.05899648368358612,0.05899648368358612,0.05899648368358612,0.05899648368358612	1,1,1,1,1	1,1,1,1,1	2,2,2,2,2	2,2,2,2,2	3.92,3.92,3.92,3.92,3.92	0,0,0,0,0	1,1,1,1,1	23.0,23.0,23.0,23.0,23.0	5.0,5.0,5.0,5.0,5.0	36.0,38.0,38.0,38.0,38.0	10.0,10.0,10.0,10.0,10.0	28.0,28.0,28.0,28.0,28.0	46.0,48.0,48.0,48.0,48.0	221.13832,230.75304,230.75304,230.75304,230.75304	23.0,23.0,23.0,23.0,23.0	5086.181,5307.32,5307.32,5307.32,5307.32	282.5656,294.8511,294.8511,294.8511,294.8511	0.07371277,0.07691768,0.07691768,0.07691768,0.07691768	116.3934097290039,116.1720962524414,116.1720962524414,116.1720962524414,116.1720962524414	0,0,19,21,163	0,1,0,0,0	0,2,0,0,0	0,22,0,0,0	2269.json
500	3,3,3,3	0.030020946636795998,0.030020946636795998,0.0017154489178210497,0.02459312230348587	0,0,0,0	0,0,0,0	0,0,0,0	1,1,1,1	3.77,3.77,3.77,3.77	0,0,0,0	1,1,2,2	15.0,15.0,17.0,13.0	3.0,3.0,3.0,2.0	18.0,18.0,22.0,16.0	4.0,4.0,5.0,4.0	18.0,18.0,20.0,15.0	22.0,22.0,27.0,20.0	91.73836,91.73836,116.692055,78.13781	10.0,10.0,14.166666,13.0	917.38354,917.38354,1653.1373,1015.7915	50.96575,50.96575,91.840965,56.43286	0.030579453,0.030579453,0.03889735,0.026045937	129.47398376464844,129.47398376464844,128.22288513183594,130.30841064453125	0,6,329,329	0,0,1,2	0,0,2,4	0,0,32,56	256.json
559	6	0.010934295132756233	0	0	0	2	6.53	1	1	19.0	5.0	29.0	9.0	24.0	38.0	174.22858	17.1	2979.3088	165.51715	0.05807619	114.67958068847656	0	0	0	0	52.json
1547	3,3,4,4,4,4	0.02237551473081112,0.16086557507514954,0.014274178072810173,0.013485089875757694,0.013485089875757694,0.013485089875757694	0,0,0,0,0,0	0,0,0,0,0,0	0,0,0,0,0,0	1,1,1,1,1,1	3.77,3.77,4.0,4.0,4.0,4.0	0,0,0,0,0,0	1,1,2,2,2,2	12.0,13.0,15.0,15.0,15.0,15.0	3.0,3.0,6.0,6.0,6.0,6.0	15.0,15.0,20.0,20.0,20.0,20.0	4.0,4.0,8.0,8.0,8.0,8.0	15.0,16.0,21.0,21.0,21.0,21.0	19.0,19.0,28.0,28.0,28.0,28.0	74.23092,76.0,122.984886,122.984886,122.984886,122.984886	8.0,8.666667,10.0,10.0,10.0,10.0	593.84735,658.6667,1229.8489,1229.8489,1229.8489,1229.8489	32.99152,36.592594,68.324936,68.324936,68.324936,68.324936	0.024743639,0.025333334,0.04099496,0.04099496,0.04099496,0.04099496	130.57513427734375,130.45266723632812,123.28931427001953,123.28931427001953,123.28931427001953,123.28931427001953	0,0,77,85,99,100	0,1,2,1,0,0	0,2,3,2,0,0	0,8,88,5,0,0	1030.json
456	11,9	0.0013426439836621284,1.335173728875816E-4	2,2	1,1	3,3	2,2	6.9,7.54	1,1	10,7	31.0,29.0	10.0,10.0	68.0,63.0	20.0,18.0	41.0,39.0	88.0,81.0	471.46457,428.11758	31.0,26.099998	14615.401,11173.868	811.96674,620.77045	0.15715486,0.14270586	99.68370819091797,103.43609619140625	0,129	0,4	0,10	0,204	316.json
268	9	0.19147983193397522	2	1	3	2	5.9	1	1	17.0	7.0	29.0	11.0	24.0	40.0	183.3985	13.357142	2449.68	136.09332	0.061132833	107.84432220458984	0	0	0	0	1450.json
700	3	0.6019207239151001	0	0	0	1	3.77	0	1	13.0	3.0	16.0	4.0	16.0	20.0	80.0	8.666667	693.3334	38.51852	0.026666667	130.18594360351562	0	0	0	0	846.json
1600	3,3,3,3,3,3,3,7,7,8	0.7188214063644409,0.7188214063644409,0.4415011703968048,0.47010162472724915,0.47010162472724915,0.47010162472724915,0.47010162472724915,0.036281634122133255,0.036281634122133255,0.02315482124686241	0,0,0,0,0,0,0,1,1,1	0,0,0,0,0,0,0,1,1,1	0,0,0,0,0,0,0,2,2,2	1,1,1,1,1,1,1,2,2,2	3.77,3.77,3.77,3.77,3.77,3.77,3.77,7.92,7.92,10.58	0,0,0,0,0,0,0,1,1,1	0,0,0,0,0,0,0,2,2,2	11.0,11.0,13.0,13.0,13.0,13.0,13.0,21.0,21.0,22.0	3.0,3.0,3.0,3.0,3.0,3.0,3.0,7.0,7.0,8.0	12.0,12.0,14.0,14.0,14.0,14.0,14.0,42.0,42.0,41.0	3.0,3.0,3.0,3.0,3.0,3.0,3.0,10.0,10.0,12.0	14.0,14.0,16.0,16.0,16.0,16.0,16.0,28.0,28.0,30.0	15.0,15.0,17.0,17.0,17.0,17.0,17.0,52.0,52.0,53.0	57.110325,57.110325,68.0,68.0,68.0,68.0,68.0,249.98245,249.98245,260.0652	5.5,5.5,6.5,6.5,6.5,6.5,6.5,15.0,15.0,16.5	314.10678,314.10678,442.0,442.0,442.0,442.0,442.0,3749.7368,3749.7368,4291.0757	17.450377,17.450377,24.555555,24.555555,24.555555,24.555555,24.555555,208.31871,208.31871,238.3931	0.019036775,0.019036775,0.022666667,0.022666667,0.022666667,0.022666667,0.022666667,0.08332749,0.08332749,0.08668839	131.9385528564453,131.9385528564453,131.03103637695312,131.03103637695312,131.03103637695312,131.03103637695312,131.03103637695312,110.30502319335938,110.30502319335938,107.93619537353516	0,0,132,132,152,153,211,266,268,1026	0,0,1,2,0,0,0,4,0,3	0,0,2,4,0,0,0,4,0,5	0,0,5,8,0,0,0,211,0,29	1211.json
619	4,5	0.3101753890514374,0.013979187235236168	0,0	0,0	0,0	1,1	4.0,5.99	0,0	3,3	22.0,23.0	4.0,5.0	31.0,34.0	8.0,10.0	26.0,28.0	39.0,44.0	183.31715,211.52362	22.0,23.0	4032.9773,4865.0435	224.05429,270.28018	0.061105717,0.07050788	121.21369934082031,116.85455322265625	0,239	0,3	0,6	0,55	136.json
864	7	0.0029439216013997793	2	1	3	2	6.05	1	4	23.0	8.0	42.0	14.0	31.0	56.0	277.435	20.125	5583.3794	310.18774	0.092478335	109.7632064819336	0	0	0	0	1364.json
288	3	2.791220904327929E-4	0	0	0	1	3.77	0	1	15.0	5.0	27.0	9.0	20.0	36.0	155.58942	13.5	2100.457	116.692055	0.051863138	126.72693634033203	0	0	0	0	706.json
1193	3,3	0.49079805612564087,0.13725420832633972	0,0	0,0	0,0	1,1	3.77,3.77	0,0	0,0	11.0,11.0	1.0,3.0	14.0,15.0	1.0,3.0	12.0,14.0	15.0,18.0	53.77444,68.53239	5.5,5.5	295.75943,376.92813	16.43108,20.940453	0.017924814,0.022844128	132.25152587890625,130.99049377441406	0,458	0,1	0,2	0,6	1615.json
1686	3,3,3,3,3,3,3	0.30236414074897766,0.30236414074897766,0.30236414074897766,0.31510356068611145,0.31510356068611145,0.31510356068611145,0.5928441882133484	0,0,0,0,0,0,0	0,0,0,0,0,0,0	0,0,0,0,0,0,0	1,1,1,1,1,1,1	3.77,3.77,3.77,3.77,3.77,3.77,3.77	0,0,0,0,0,0,0	2,2,2,1,1,1,1	14.0,14.0,14.0,12.0,12.0,12.0,11.0	3.0,3.0,3.0,2.0,2.0,2.0,3.0	19.0,19.0,19.0,17.0,17.0,17.0,14.0	4.0,4.0,4.0,3.0,3.0,3.0,4.0	17.0,17.0,17.0,14.0,14.0,14.0,14.0	23.0,23.0,23.0,20.0,20.0,20.0,18.0	94.01165,94.01165,94.01165,76.147095,76.147095,76.147095,68.53239	9.333334,9.333334,9.333334,9.0,9.0,9.0,7.3333335	877.44214,877.44214,877.44214,685.32385,685.32385,685.32385,502.57086	48.746784,48.746784,48.746784,38.073547,38.073547,38.073547,27.920603	0.031337216,0.031337216,0.031337216,0.025382364,0.025382364,0.025382364,0.022844128	129.34671020507812,129.34671020507812,129.34671020507812,130.44261169433594,130.44261169433594,130.44261169433594,130.99049377441406	0,2,2,55,237,239,381	0,0,0,1,0,0,1	0,0,0,2,0,0,2	0,0,0,22,0,0,23	1902.json
1477	3,3,3,3,3	0.8276499509811401,0.8276499509811401,0.8276499509811401,0.6221659183502197,0.8276499509811401	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	1,1,1,1,1	3.77,3.77,3.77,3.77,3.77	0,0,0,0,0	1,1,1,1,1	12.0,12.0,12.0,13.0,12.0	4.0,4.0,4.0,5.0,4.0	15.0,15.0,15.0,16.0,15.0	7.0,7.0,7.0,8.0,7.0	16.0,16.0,16.0,18.0,16.0	22.0,22.0,22.0,24.0,22.0	88.0,88.0,88.0,100.0782,88.0	10.5,10.5,10.5,10.400001,10.5	924.0,924.0,924.0,1040.8134,924.0	51.333332,51.333332,51.333332,57.822964,51.333332	0.029333333,0.029333333,0.029333333,0.0333594,0.029333333	129.69032287597656,129.69032287597656,129.69032287597656,129.0215301513672,129.69032287597656	0,28,30,172,217	0,0,0,1,1	0,0,0,2,2	0,0,0,11,11	2305.json
619	3,3	0.5886965394020081,0.428886353969574	0,0	0,0	0,0	1,1	3.77,3.77	0,0	2,2	15.0,16.0	3.0,2.0	19.0,20.0	4.0,3.0	18.0,18.0	23.0,23.0	95.90828,95.90828	10.0,12.0	959.08276,1150.8994	53.282375,63.938858	0.031969428,0.031969428	129.2428436279297,129.2428436279297	0,0	0,3	0,6	0,11	1711.json
559	8,8	0.0,0.0	0,0	0,0	0,0	1,1	4.8,4.8	0,0	11,11	26.0,26.0	10.0,10.0	60.0,60.0	25.0,25.0	36.0,36.0	85.0,85.0	439.44363,439.44363	32.5,32.5	14281.918,14281.918	793.4399,793.4399	0.14648122,0.14648122	105.43840026855469,105.43840026855469	0,523	0,4	0,8	0,72	37.json
559	4	0.008184616453945637	0	0	0	1	4.0	0	2	21.0	6.0	30.0	9.0	27.0	39.0	185.44061	15.75	2920.6897	162.26054	0.061813537	121.15380859375	0	0	0	0	69.json
1304	3,3	0.024432599544525146,0.04001492261886597	0,0	0,0	0,0	1,1	3.77,3.77	0,0	1,1	12.0,12.0	3.0,4.0	21.0,20.0	3.0,4.0	15.0,16.0	24.0,24.0	93.76537,96.0	6.0,6.0	562.5922,576.0	31.255123,32.0	0.031255126,0.032	129.36033630371094,129.2378692626953	0,444	0,1	0,2	0,7	2234.json
