Age	SLOCStandard	Readability	NVAR	NCOMP	Mcclure	McCabe	IndentSTD	MaximumBlockDepth	totalFanOut	n1	n2	N1	N2	Vocabulary	Length	Volume	Difficulty	Effort	Time	HalsteadBugs	MaintainabilityIndex	ChangeDates	NewAdditions	DiffSizes	EditDistances	file
3929	4,4,4,4,4,3,3,3,3,4,4,4	0.7682205438613892,0.5050844550132751,0.5050844550132751,0.5050844550132751,0.3258354663848877,0.6274085640907288,0.6215647459030151,0.5633921027183533,0.5633921027183533,0.6587761640548706,0.6587761640548706,0.16228900849819183	0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0	1,1,1,1,1,1,1,1,1,1,1,1	2.0,2.0,2.0,2.0,2.0,1.89,1.89,1.89,1.89,2.0,2.0,2.0	0,0,0,0,0,0,0,0,0,0,0,0	1,1,1,1,2,2,2,2,2,1,1,1	12.0,12.0,12.0,12.0,13.0,13.0,13.0,15.0,15.0,14.0,14.0,15.0	4.0,5.0,5.0,5.0,5.0,3.0,3.0,2.0,2.0,3.0,3.0,5.0	15.0,16.0,16.0,16.0,19.0,17.0,17.0,22.0,22.0,20.0,20.0,21.0	4.0,5.0,5.0,5.0,5.0,3.0,3.0,2.0,2.0,3.0,3.0,5.0	16.0,17.0,17.0,17.0,18.0,16.0,16.0,17.0,17.0,17.0,17.0,20.0	19.0,21.0,21.0,21.0,24.0,20.0,20.0,24.0,24.0,23.0,23.0,26.0	76.0,85.83672,85.83672,85.83672,100.0782,80.0,80.0,98.099106,98.099106,94.01165,94.01165,112.37013	6.0,6.0,6.0,6.0,6.5,6.5,6.5,7.5,7.5,7.0,7.0,7.5	456.0,515.0203,515.0203,515.0203,650.5083,520.0,520.0,735.7433,735.7433,658.08154,658.08154,842.776	25.333334,28.61224,28.61224,28.61224,36.13935,28.88889,28.88889,40.874626,40.874626,36.560085,36.560085,46.82089	0.025333334,0.028612241,0.028612241,0.028612241,0.0333594,0.026666667,0.026666667,0.0326997,0.0326997,0.031337216,0.031337216,0.03745671	125.79222106933594,125.15930938720703,125.15930938720703,125.15930938720703,124.361083984375,130.18594360351562,130.18594360351562,129.12539672851562,129.12539672851562,124.6862564086914,124.6862564086914,123.75868225097656	0,1,2,2,2,55,55,2605,2791,3136,3161,3177	0,1,0,0,1,1,1,1,0,2,0,1	0,2,0,0,2,3,2,2,0,3,0,2	0,14,0,0,11,38,9,23,0,23,0,14	148.json
3905	3,3,3,3,3,3,3,3,3,3	0.17693732678890228,0.17693732678890228,0.2586742639541626,0.3733155429363251,0.3733155429363251,0.4544236958026886,0.4544236958026886,0.4544236958026886,0.39582088589668274,0.4346645176410675	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	1,1,1,1,1,1,1,1,1,1	1.89,1.89,1.89,1.89,1.89,1.89,1.89,1.89,1.89,1.89	0,0,0,0,0,0,0,0,0,0	0,0,1,1,1,1,1,1,1,1	10.0,10.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0	2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0	11.0,11.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0	2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0	12.0,12.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0	13.0,13.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0	46.604515,46.604515,60.91768,60.91768,60.91768,60.91768,60.91768,60.91768,60.91768,60.91768	5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0	233.02258,233.02258,365.50607,365.50607,365.50607,365.50607,365.50607,365.50607,365.50607,365.50607	12.945699,12.945699,20.305893,20.305893,20.305893,20.305893,20.305893,20.305893,20.305893,20.305893	0.015534839,0.015534839,0.020305892,0.020305892,0.020305892,0.020305892,0.020305892,0.020305892,0.020305892,0.020305892	132.9956512451172,132.9956512451172,131.60296630859375,131.60296630859375,131.60296630859375,131.60296630859375,131.60296630859375,131.60296630859375,131.60296630859375,131.60296630859375	0,2,139,202,219,220,707,2767,3878,3878	0,0,1,2,0,2,0,0,1,1	0,0,2,4,0,4,0,0,2,2	0,0,12,16,0,21,0,0,8,4	731.json
2745	3,3	0.6276854276657104,0.6276854276657104	0,0	0,0	0,0	1,1	1.89,1.89	0,0	1,1	12.0,12.0	3.0,3.0	16.0,16.0	4.0,4.0	15.0,15.0	20.0,20.0	78.13781,78.13781	8.0,8.0	625.1025,625.1025	34.727917,34.727917	0.026045937,0.026045937	130.30841064453125,130.30841064453125	0,1607	0,0	0,0	0,0	1808.json
3101	19,10,15,16,7,8,8	0.0016886855009943247,0.012417552061378956,0.010929690673947334,0.002679358934983611,0.017503932118415833,0.016303008422255516,0.016303008422255516	1,1,1,1,0,0,0	1,1,1,1,0,0,0	2,2,2,2,0,0,0	4,3,4,4,1,1,1	3.1,3.45,3.31,3.6,5.42,5.29,5.29	2,2,2,2,0,0,0	8,4,6,6,5,6,6	38.0,28.0,34.0,35.0,20.0,21.0,21.0	13.0,7.0,9.0,10.0,5.0,5.0,5.0	93.0,62.0,83.0,96.0,36.0,39.0,39.0	30.0,17.0,22.0,24.0,8.0,8.0,8.0	51.0,35.0,43.0,45.0,25.0,26.0,26.0	123.0,79.0,105.0,120.0,44.0,47.0,47.0	697.7083,405.21335,569.7578,659.0224,204.32967,220.92067,220.92067	43.846153,34.0,41.555553,42.0,16.0,16.800001,16.800001	30591.826,13777.254,23676.602,27678.941,3269.2747,3711.4675,3711.4675	1699.5459,765.403,1315.3667,1537.719,181.62637,206.19264,206.19264	0.23256944,0.13507111,0.18991928,0.21967414,0.06810989,0.07364022,0.07364022	88.3315200805664,101.78517150878906,93.21448516845703,91.41212463378906,111.58363342285156,109.01446533203125,109.01446533203125	0,239,250,303,388,399,1963	0,1,6,7,6,1,0	0,11,7,13,23,1,0	0,376,206,168,635,39,0	415.json
2713	3,9,13,13,13,13	0.9403808116912842,0.306226909160614,0.041034769266843796,0.08201080560684204,0.08201080560684204,0.11053062975406647	0,0,1,1,1,1	0,0,1,1,1,1	0,0,2,2,2,2	1,2,3,3,3,3	2.0,3.14,3.69,3.58,3.58,3.58	0,1,2,2,2,2	0,2,6,6,6,6	15.0,26.0,32.0,32.0,32.0,32.0	5.0,8.0,10.0,10.0,10.0,10.0	18.0,49.0,75.0,75.0,75.0,71.0	5.0,13.0,19.0,19.0,19.0,19.0	20.0,34.0,42.0,42.0,42.0,42.0	23.0,62.0,94.0,94.0,94.0,90.0	99.40434,315.4227,506.87784,506.87784,506.87784,485.30856	7.5,21.125,30.4,30.4,30.4,30.4	745.5326,6663.3047,15409.086,15409.086,15409.086,14753.38	41.418476,370.1836,856.0603,856.0603,856.0603,819.6322	0.03313478,0.1051409,0.16895927,0.16895927,0.16895927,0.16176952	129.05665588378906,105.02461242675781,96.37081909179688,96.37081909179688,96.37081909179688,96.59693908691406	0,4,11,205,1575,1914	0,7,4,2,0,1	0,9,4,3,0,2	0,273,229,62,0,13	431.json
2217	3,6,6,6,6,6,6,6	0.8182773590087891,0.13746720552444458,0.13106229901313782,0.13106229901313782,0.12892259657382965,0.13106229901313782,0.13106229901313782,0.05318446084856987	0,0,0,0,0,0,0,0	0,1,1,1,1,1,1,1	0,1,1,1,1,1,1,1	1,2,2,2,2,2,2,2	1.89,2.75,2.75,2.75,2.75,2.75,2.75,2.75	0,1,1,1,1,1,1,1	0,3,3,3,3,3,3,3	12.0,18.0,18.0,18.0,19.0,18.0,18.0,20.0	2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0	15.0,34.0,34.0,34.0,38.0,34.0,34.0,41.0	3.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0	14.0,22.0,22.0,22.0,23.0,22.0,22.0,24.0	18.0,42.0,42.0,42.0,46.0,42.0,42.0,49.0	68.53239,187.29613,187.29613,187.29613,208.08385,187.29613,187.29613,224.66316	9.0,18.0,18.0,18.0,19.0,18.0,18.0,20.0	616.7915,3371.3303,3371.3303,3371.3303,3953.593,3371.3303,3371.3303,4493.263	34.266193,187.29613,187.29613,187.29613,219.64406,187.29613,187.29613,249.62573	0.022844128,0.062432043,0.062432043,0.062432043,0.069361284,0.062432043,0.062432043,0.07488772	130.99049377441406,114.30350494384766,114.30350494384766,114.30350494384766,113.7562026977539,114.30350494384766,114.30350494384766,113.3575668334961	0,0,8,8,594,594,1079,1488	0,3,2,0,1,1,0,2	0,3,4,0,2,2,0,4	0,152,14,0,29,29,0,6	1490.json
3917	9,9,7,7,7,7,7,8,8,8,8	0.8475144505500793,0.7200344800949097,0.23131674528121948,0.23113714158535004,0.14442738890647888,0.13361713290214539,0.1453830599784851,0.16008935868740082,0.15763238072395325,0.1706405133008957,0.1706405133008957	0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0	1,1,1,1,1,1,1,1,1,1,1	5.14,5.14,5.42,5.42,5.42,5.42,5.42,5.29,5.2,5.2,5.2	0,0,0,0,0,0,0,0,0,0,0	0,0,1,1,1,1,1,1,1,1,1	13.0,13.0,14.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0	3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0	20.0,20.0,19.0,18.0,18.0,18.0,18.0,19.0,19.0,20.0,20.0	13.0,13.0,7.0,7.0,7.0,7.0,7.0,9.0,9.0,9.0,9.0	16.0,16.0,17.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0	33.0,33.0,26.0,25.0,25.0,25.0,25.0,28.0,28.0,29.0,29.0	132.0,132.0,106.27403,100.0,100.0,100.0,100.0,112.0,112.0,116.0,116.0	28.166668,28.166668,16.333332,15.166666,15.166666,15.166666,15.166666,19.5,19.5,19.5,19.5	3718.0002,3718.0002,1735.8091,1516.6666,1516.6666,1516.6666,1516.6666,2184.0,2184.0,2262.0,2262.0	206.55557,206.55557,96.43384,84.259254,84.259254,84.259254,84.259254,121.333336,121.333336,125.666664,125.666664	0.044,0.044,0.035424676,0.033333335,0.033333335,0.033333335,0.033333335,0.037333332,0.037333332,0.038666666,0.038666666	109.78439331054688,109.78439331054688,114.98294830322266,115.29936981201172,115.29936981201172,115.29936981201172,115.29936981201172,112.5468521118164,112.5468521118164,112.3643798828125,112.3643798828125	0,1,1,17,32,46,72,72,2779,3118,3149	0,1,5,1,1,4,2,4,0,2,0	0,2,12,2,2,8,4,7,0,4,0	0,25,90,7,21,58,4,34,8,26,0	1044.json
1280	3,3,3,3	0.07640761882066727,0.07640761882066727,0.07640761882066727,0.07640761882066727	0,0,0,0	0,0,0,0	0,0,0,0	1,1,1,1	1.89,1.89,1.89,1.89	0,0,0,0	0,0,0,0	9.0,9.0,9.0,9.0	2.0,2.0,2.0,2.0	10.0,10.0,10.0,10.0	2.0,2.0,2.0,2.0	11.0,11.0,11.0,11.0	12.0,12.0,12.0,12.0	41.51318,41.51318,41.51318,41.51318	4.5,4.5,4.5,4.5	186.80931,186.80931,186.80931,186.80931	10.378295,10.378295,10.378295,10.378295	0.013837727,0.013837727,0.013837727,0.013837727	133.59722900390625,133.59722900390625,133.59722900390625,133.59722900390625	0,0,142,142	0,0,0,0	0,0,0,0	0,0,0,0	333.json
692	6,6	0.2796310782432556,0.07201629877090454	1,1	1,1	2,2	2,2	8.57,8.57	1,1	1,1	25.0,25.0	5.0,9.0	36.0,40.0	8.0,12.0	30.0,34.0	44.0,52.0	215.90318,264.54807	20.0,16.666668	4318.0635,4409.135	239.89241,244.95193	0.07196773,0.08818269	113.56437683105469,112.50777435302734	0,52	0,1	0,2	0,39	284.json
27	3,3	0.7986206412315369,0.8983238935470581	0,0	0,0	0,0	1,1	1.89,1.89	0,0	0,0	9.0,9.0	2.0,2.0	10.0,10.0	2.0,2.0	11.0,11.0	12.0,12.0	41.51318,41.51318	4.5,4.5	186.80931,186.80931	10.378295,10.378295	0.013837727,0.013837727	133.59722900390625,133.59722900390625	0,0	0,2	0,4	0,27	220.json
690	8	0.005116976797580719	5	4	9	2	4.87	1	5	26.0	7.0	51.0	18.0	33.0	69.0	348.0632	33.42857	11635.255	646.4031	0.11602107	106.42064666748047	0	0	0	0	307.json
543	8	0.17499592900276184	0	0	0	2	2.83	1	1	16.0	7.0	26.0	11.0	23.0	37.0	167.3718	12.571428	2104.1025	116.894585	0.0557906	110.22791290283203	0	0	0	0	530.json
728	18,18,18,18,18	0.002594576682895422,0.0024530808441340923,0.0026146320160478354,0.0017900478560477495,0.0024040048010647297	3,3,3,4,4	2,2,2,3,2	5,5,5,7,6	5,5,5,5,5	3.23,3.23,3.23,3.23,3.23	2,2,2,2,2	13,13,13,14,13	37.0,37.0,36.0,39.0,36.0	11.0,11.0,11.0,12.0,12.0	123.0,121.0,121.0,127.0,122.0	25.0,25.0,25.0,26.0,26.0	48.0,48.0,47.0,51.0,48.0	148.0,146.0,146.0,153.0,148.0	826.5744,815.4045,810.97,867.88104,826.5744	42.045456,42.045456,40.909092,42.25,39.0	34753.7,34284.055,33176.047,36667.973,32236.402	1930.7611,1904.6697,1843.1138,2037.1096,1790.9113	0.2755248,0.2718015,0.27032334,0.28929368,0.2755248	88.0960693359375,88.16681671142578,88.19517517089844,87.84249114990234,88.0960693359375	0,6,52,701,701	0,1,1,1,1	0,2,2,2,2	0,36,17,43,46	526.json
22	3	0.8189001679420471	0	0	0	1	1.89	0	0	9.0	2.0	10.0	2.0	11.0	12.0	41.51318	4.5	186.80931	10.378295	0.013837727	133.59722900390625	0	0	0	0	403.json
3928	4,4,4,4,3,3,4	0.3847084045410156,0.3847084045410156,0.22698824107646942,0.22698824107646942,0.4659677743911743,0.4659677743911743,0.6194717288017273	0,0,0,0,0,0,0	0,0,0,0,0,0,0	0,0,0,0,0,0,0	1,1,1,1,1,1,1	2.0,2.0,2.0,2.0,1.89,1.89,2.0	0,0,0,0,0,0,0	1,1,2,2,2,2,1	17.0,17.0,18.0,18.0,18.0,18.0,16.0	4.0,4.0,4.0,4.0,2.0,2.0,3.0	23.0,23.0,26.0,26.0,24.0,24.0,22.0	5.0,5.0,5.0,5.0,3.0,3.0,4.0	21.0,21.0,22.0,22.0,20.0,20.0,19.0	28.0,28.0,31.0,31.0,27.0,27.0,26.0	122.984886,122.984886,138.24239,138.24239,116.692055,116.692055,110.44612	10.625,10.625,11.25,11.25,13.5,13.5,10.666667	1306.7144,1306.7144,1555.2268,1555.2268,1575.3428,1575.3428,1178.092	72.595245,72.595245,86.40149,86.40149,87.51904,87.51904,65.449554	0.04099496,0.04099496,0.046080794,0.046080794,0.03889735,0.03889735,0.036815375	123.28931427001953,123.28931427001953,122.68119049072266,122.68119049072266,128.22288513183594,128.22288513183594,123.8484878540039	0,1,1,29,54,2790,3135	0,0,1,0,1,0,2	0,0,2,0,3,0,3	0,0,11,0,37,0,23	1737.json
3928	4,4,4,4,3,3,3,3,3,3,4,4	0.1295470893383026,0.1295470893383026,0.06334473937749863,0.06334473937749863,0.017844105139374733,0.03641011193394661,0.03811993449926376,0.04247238114476204,0.05266106501221657,0.05266106501221657,0.11301448941230774,0.08473826944828033	0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0	1,1,1,1,1,1,1,1,1,1,1,1	2.0,2.0,2.0,2.0,1.89,1.89,1.89,1.89,1.89,1.89,2.0,2.0	0,0,0,0,0,0,0,0,0,0,0,0	1,1,2,2,3,3,3,3,3,3,2,3	13.0,13.0,14.0,14.0,15.0,15.0,15.0,15.0,15.0,15.0,14.0,15.0	6.0,6.0,6.0,6.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0	18.0,18.0,21.0,21.0,23.0,23.0,23.0,23.0,23.0,23.0,21.0,23.0	6.0,6.0,6.0,6.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0	19.0,19.0,20.0,20.0,20.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0	24.0,24.0,27.0,27.0,28.0,27.0,27.0,27.0,27.0,27.0,26.0,27.0	101.950264,101.950264,116.692055,116.692055,121.013985,114.694046,114.694046,114.694046,114.694046,114.694046,110.44612,114.694046	6.5,6.5,7.0,7.0,7.5,7.5,7.5,7.5,7.5,7.5,7.0,7.5	662.6767,662.6767,816.84436,816.84436,907.60486,860.2053,860.2053,860.2053,860.2053,860.2053,773.12286,860.2053	36.815372,36.815372,45.38024,45.38024,50.422493,47.789185,47.789185,47.789185,47.789185,47.789185,42.95127,47.789185	0.03398342,0.03398342,0.03889735,0.03889735,0.040337995,0.03823135,0.03823135,0.03823135,0.03823135,0.03823135,0.036815375,0.03823135	124.26470947265625,124.26470947265625,123.56243133544922,123.56243133544922,128.0337677001953,128.31268310546875,128.31268310546875,128.31268310546875,128.31268310546875,128.31268310546875,123.8484878540039,123.65223693847656	0,1,1,29,54,54,408,408,2338,2790,3135,3157	0,0,1,0,1,1,1,1,1,0,2,1	0,0,2,0,3,2,2,2,2,0,3,2	0,0,11,0,23,1,26,18,15,0,23,17	1765.json
3107	3,3,3,3,3,3,3	0.7449544072151184,0.7338283061981201,0.7536067962646484,0.7338283061981201,0.7338283061981201,0.6950914859771729,0.13209013640880585	0,0,0,0,0,0,0	0,0,0,0,0,0,0	0,0,0,0,0,0,0	1,1,1,1,1,1,1	1.89,1.89,1.89,1.89,1.89,1.89,1.89	0,0,0,0,0,0,0	2,2,2,2,2,2,3	13.0,13.0,13.0,13.0,13.0,13.0,14.0	5.0,5.0,5.0,5.0,5.0,5.0,6.0	18.0,18.0,18.0,18.0,18.0,17.0,24.0	8.0,8.0,8.0,8.0,8.0,6.0,8.0	18.0,18.0,18.0,18.0,18.0,18.0,20.0	26.0,26.0,26.0,26.0,26.0,23.0,32.0	108.41805,108.41805,108.41805,108.41805,108.41805,95.90828,138.3017	10.400001,10.400001,10.400001,10.400001,10.400001,7.8,9.333334	1127.5479,1127.5479,1127.5479,1127.5479,1127.5479,748.0846,1290.8159	62.64155,62.64155,62.64155,62.64155,62.64155,41.560257,71.712	0.03613935,0.03613935,0.03613935,0.03613935,0.03613935,0.031969428,0.046100564	128.60531616210938,128.60531616210938,128.60531616210938,128.60531616210938,128.60531616210938,129.2428436279297,127.33940887451172	0,0,775,775,1969,2253,2253	0,1,1,1,0,1,1	0,2,2,2,0,2,2	0,1,4,4,0,30,36	577.json
3842	10,12,12,12,12,3	0.013282817788422108,0.009619242511689663,0.007652848493307829,0.007805466651916504,0.007805466651916504,0.8990784883499146	1,1,1,1,1,0	2,2,2,2,2,0	3,3,3,3,3,0	3,3,3,3,3,1	3.6,3.32,3.32,3.32,3.32,1.89	2,2,2,2,2,0	8,10,10,10,10,0	21.0,24.0,23.0,23.0,23.0,10.0	6.0,6.0,6.0,6.0,6.0,5.0	52.0,66.0,66.0,66.0,66.0,14.0	17.0,18.0,18.0,18.0,18.0,9.0	27.0,30.0,29.0,29.0,29.0,15.0	69.0,84.0,84.0,84.0,84.0,23.0	328.08725,412.1788,408.07043,408.07043,408.07043,89.85848	29.75,36.0,34.5,34.5,34.5,9.0	9760.596,14838.437,14078.43,14078.43,14078.43,808.7263	542.2553,824.3576,782.135,782.135,782.135,44.92924	0.109362416,0.13739294,0.13602348,0.13602348,0.13602348,0.029952828	102.88306427001953,98.74293518066406,98.79502868652344,98.79502868652344,98.79502868652344,129.58164978027344	0,2691,2691,2691,2704,3236	0,8,2,1,0,1	0,14,4,2,0,11	0,149,12,8,0,321	1285.json
1280	3,3,3,3,3,3,6	1.4824909158051014E-4,1.4824909158051014E-4,0.0,0.0,0.0,0.0,0.0011723039206117392	0,0,0,0,0,0,0	0,0,0,0,0,0,0	0,0,0,0,0,0,0	1,1,1,1,1,1,1	1.89,1.89,1.89,1.89,1.89,1.89,24.87	0,0,0,0,0,0,0	0,0,0,0,0,0,0	16.0,16.0,18.0,18.0,18.0,18.0,19.0	6.0,6.0,6.0,6.0,6.0,6.0,7.0	32.0,32.0,34.0,34.0,34.0,34.0,37.0	12.0,12.0,11.0,11.0,11.0,11.0,13.0	22.0,22.0,24.0,24.0,24.0,24.0,26.0	44.0,44.0,45.0,45.0,45.0,45.0,50.0	196.215,196.215,206.3233,206.3233,206.3233,206.3233,235.022	16.0,16.0,16.5,16.5,16.5,16.5,17.642857	3139.44,3139.44,3404.3345,3404.3345,3404.3345,3404.3345,4146.4595	174.41333,174.41333,189.1297,189.1297,189.1297,189.1297,230.35886	0.065405,0.065405,0.06877443,0.06877443,0.06877443,0.06877443,0.078340665	125.52058410644531,125.52058410644531,125.25936889648438,125.25936889648438,125.25936889648438,125.25936889648438,113.35316467285156	0,0,127,142,142,588,978	0,0,1,0,0,2,5	0,0,2,0,0,4,7	0,0,3,0,0,44,209	250.json
3598	3,3	0.8394260406494141,0.8394260406494141	0,0	0,0	0,0	1,1	1.89,1.89	0,0	0,0	9.0,9.0	2.0,2.0	10.0,10.0	2.0,2.0	11.0,11.0	12.0,12.0	41.51318,41.51318	4.5,4.5	186.80931,186.80931	10.378295,10.378295	0.013837727,0.013837727	133.59722900390625,133.59722900390625	0,2460	0,0	0,0	0,0	927.json
692	3	0.9594061970710754	0	0	0	1	1.89	0	0	8.0	5.0	9.0	5.0	13.0	14.0	51.806156	4.0	207.22462	11.512479	0.01726872	132.4454345703125	0	0	0	0	1370.json
181	12,12,12	0.01857335865497589,0.017587311565876007,0.017587311565876007	0,0,0	0,0,0	0,0,0	2,2,2	5.28,5.28,5.28	2,2,2	4,4,4	27.0,27.0,27.0	11.0,11.0,11.0	65.0,65.0,65.0	17.0,17.0,17.0	38.0,38.0,38.0	82.0,82.0,82.0	430.33008,430.33008,430.33008	20.863636,20.863636,20.863636	8978.25,8978.25,8978.25	498.79166,498.79166,498.79166	0.14344336,0.14344336,0.14344336	98.74884033203125,98.74884033203125,98.74884033203125	0,0,0	0,12,0	0,24,0	0,157,0	225.json
631	6	0.6950638890266418	1	1	2	2	2.56	1	1	15.0	3.0	26.0	5.0	18.0	31.0	129.26768	12.5	1615.8461	89.769226	0.04308923	116.231689453125	0	0	0	0	1457.json
3918	3,6,6,6,6,6,6,6,7,7,3,11,7,9,9,8,8,8,8,8,8,8,8,9,11	4.323007888160646E-4,0.00593008054420352,0.006542659364640713,0.006542659364640713,0.0065369391813874245,0.0057371617294847965,0.005073795095086098,0.005286358296871185,0.02372799813747406,0.01856055110692978,0.05688956379890442,0.002381753409281373,0.03239959478378296,0.17255820333957672,0.26057904958724976,0.044178083539009094,0.01258830912411213,0.01258830912411213,0.01221227552741766,0.011941289529204369,0.011941289529204369,0.013048487715423107,0.013048487715423107,0.028109580278396606,0.002681814832612872	0,2,2,2,2,2,2,2,2,2,0,3,2,3,3,3,3,3,3,3,3,3,3,3,3	0,1,1,1,1,1,1,1,1,1,0,2,1,2,2,2,2,2,2,2,2,2,2,2,3	0,3,3,3,3,3,3,3,3,3,0,5,3,5,5,5,5,5,5,5,5,5,5,5,6	1,2,2,2,2,2,2,2,2,2,1,3,2,3,3,3,3,3,3,3,3,3,3,3,4	1.89,2.75,2.75,2.75,2.75,2.75,2.75,2.75,2.56,2.56,1.89,2.67,2.56,4.16,4.31,2.83,2.83,2.83,2.83,2.83,2.83,2.83,2.83,2.67,2.67	0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,2,2,2,2,2,2,2,2,1,2	3,5,5,5,5,5,5,5,5,5,1,8,4,4,3,3,5,5,5,5,5,5,5,5,6	15.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,22.0,22.0,13.0,26.0,18.0,21.0,23.0,24.0,27.0,27.0,27.0,27.0,27.0,28.0,28.0,27.0,30.0	7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,9.0,4.0,9.0,7.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,10.0	24.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,43.0,43.0,18.0,62.0,33.0,47.0,47.0,51.0,58.0,58.0,58.0,58.0,58.0,59.0,59.0,58.0,78.0	11.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,16.0,16.0,8.0,22.0,14.0,18.0,17.0,17.0,18.0,18.0,18.0,18.0,18.0,17.0,17.0,16.0,21.0	22.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,31.0,31.0,17.0,35.0,25.0,29.0,33.0,34.0,37.0,37.0,37.0,37.0,37.0,38.0,38.0,36.0,40.0	35.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,59.0,59.0,26.0,84.0,47.0,65.0,64.0,68.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,74.0,99.0	156.08011,237.74438,237.74438,237.74438,237.74438,237.74438,237.74438,237.74438,292.29758,292.29758,106.27403,430.85977,218.26123,315.76877,322.84122,345.94748,395.91846,395.91846,395.91846,395.91846,395.91846,398.8425,398.8425,382.57446,526.87085	11.785714,16.625,16.625,16.625,16.625,16.625,16.625,16.625,19.555555,19.555555,13.0,31.777777,18.0,23.625,19.550001,20.400002,24.3,24.3,24.3,24.3,24.3,23.800001,23.800001,24.0,31.499998	1839.5155,3952.5005,3952.5005,3952.5005,3952.5005,3952.5005,3952.5005,3952.5005,5716.0415,5716.0415,1381.5624,13691.766,3928.7021,7460.037,6311.5464,7057.329,9620.818,9620.818,9620.818,9620.818,9620.818,9492.452,9492.452,9181.787,16596.432	102.195305,219.58336,219.58336,219.58336,219.58336,219.58336,219.58336,219.58336,317.55786,317.55786,76.75346,760.6536,218.26123,414.4465,350.64148,392.07385,534.4899,534.4899,534.4899,534.4899,534.4899,527.35846,527.35846,510.09927,922.024	0.052026704,0.07924813,0.07924813,0.07924813,0.07924813,0.07924813,0.07924813,0.07924813,0.097432524,0.097432524,0.035424676,0.14361992,0.07275374,0.10525626,0.10761374,0.115315825,0.13197282,0.13197282,0.13197282,0.13197282,0.13197282,0.1329475,0.1329475,0.12752482,0.17562361	126.71056365966797,113.06327819824219,113.06327819824219,113.06327819824219,113.06327819824219,113.06327819824219,113.06327819824219,113.06327819824219,109.49183654785156,109.49183654785156,128.70916748046875,99.92202758789062,111.01065063476562,104.78890991210938,104.6737289428711,106.22235107421875,105.52076721191406,105.52076721191406,105.52076721191406,105.52076721191406,105.52076721191406,105.48249816894531,105.48249816894531,103.79096221923828,98.64592742919922	0,1,3,3,15,18,18,18,21,47,279,317,318,319,319,320,322,322,322,505,505,839,2780,3119,3127	0,3,1,0,2,2,2,1,3,3,1,9,2,6,5,3,1,0,1,1,1,1,0,3,4	0,3,2,0,4,4,4,2,5,6,6,10,8,7,9,11,2,0,2,2,2,2,0,5,6	0,121,5,0,30,52,20,8,109,28,244,440,272,247,232,261,31,0,16,4,1,23,0,16,176	774.json
27	3,3,3	0.03400546312332153,5.762610817328095E-4,0.003134350758045912	0,0,0	0,0,0	0,0,0	1,1,1	1.89,1.89,1.89	0,0,0	0,2,2	12.0,13.0,13.0	5.0,7.0,4.0	15.0,23.0,21.0	5.0,9.0,6.0	17.0,20.0,17.0	20.0,32.0,27.0	81.74926,138.3017,110.361496	6.0,8.357142,9.75	490.49554,1155.807,1076.0245	27.249752,64.2115,59.77914	0.027249753,0.046100564,0.036787163	130.07347106933594,127.33940887451172,128.51292419433594	0,0,0	0,1,1	0,2,2	0,79,31	719.json
