Age	SLOCStandard	Readability	NVAR	NCOMP	Mcclure	McCabe	IndentSTD	MaximumBlockDepth	totalFanOut	ChangeDates	NewAdditions	DiffSizes	EditDistances	file
6379	32,32,32,24,26,25,25,25,14	0.05477162078022957,0.05477162078022957,0.06282379478216171,0.0883290022611618,0.03741320222616196,0.04157375544309616,0.04157375544309616,0.04357641562819481,0.5650222301483154	5,5,5,5,6,4,4,4,1	4,4,4,4,5,4,4,4,1	9,9,9,9,11,8,8,8,2	6,6,6,6,7,7,7,7,4	2.98,2.98,2.98,3.06,2.98,3.01,3.01,3.01,3.61	2,2,2,2,2,2,2,2,2	4,4,4,4,4,4,4,4,2	0,19,20,539,1176,2390,3010,3798,4729	0,0,1,6,6,1,0,6,1	0,0,2,12,10,3,0,12,15	0,0,9,136,194,53,0,36,493	1067.json
3974	3,3	0.9047447443008423,0.9047447443008423	0,0	0,0	0,0	1,1	1.89,1.89	0,0	0,0	0,604	0,0	0,0	0,0	890.json
5534	14,10,10,10,10,10,10,11,11	0.13372942805290222,0.3170897960662842,0.3170897960662842,0.3114132285118103,0.3020394444465637,0.36368823051452637,0.36625000834465027,0.38970381021499634,0.38970381021499634	3,3,3,3,3,3,3,3,3	4,3,3,3,3,3,3,3,3	7,6,6,6,6,6,6,6,6	4,3,3,3,3,3,3,3,3	2.56,2.53,2.53,2.53,2.53,2.53,2.53,2.41,2.41	1,1,1,1,1,1,1,1,1	5,4,4,4,4,4,4,5,5	0,158,2165,2697,2953,3449,3449,3932,4877	0,1,0,1,2,1,1,2,5	0,6,0,2,4,2,2,2,10	0,140,0,2,18,9,11,42,5	185.json
139	3	0.9047447443008423	0	0	0	1	1.89	0	0	0	0	0	0	798.json
5102	3,3	0.9286736249923706,0.9286736249923706	0,0	0,0	0,0	1,1	1.89,1.89	0,0	0,0	0,1732	0,0	0,0	0,0	505.json
574	25,17,17	0.286424845457077,0.5901069641113281,0.6005099415779114	7,6,6	8,6,6	15,12,12	7,5,5	3.38,3.33,3.33	2,2,2	8,7,7	0,0,13	0,2,4	0,15,8	0,254,24	193.json
4340	4,8,10,10,10	0.8134469389915466,0.8344016075134277,0.5535330176353455,0.5535330176353455,0.5652401447296143	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	1,2,2,2,2	2.0,2.83,2.99,2.99,2.99	0,1,1,1,1	1,2,4,4,4	0,373,797,970,1759	0,5,2,0,2	0,6,2,0,4	0,96,55,0,12	935.json
2763	7,7,7,3	0.0015344505663961172,0.0017061098478734493,2.4763174587860703E-4,0.0	0,0,0,0	0,0,0,0	0,0,0,0	1,1,1,1	1.81,1.81,1.81,1.89	0,0,0,0	2,2,2,1	0,0,182,319	0,2,3,1	0,4,6,6	0,12,42,154	269.json
5201	3,3,3,3,3,4	0.0010206488659605384,3.803512954618782E-4,3.803512954618782E-4,0.0,0.0,5.672553670592606E-4	0,0,0,0,0,0	0,0,0,0,0,0	0,0,0,0,0,0	1,1,1,1,1,1	1.89,1.89,1.89,1.89,1.89,3.32	0,0,0,0,0,0	1,1,1,1,1,1	0,890,1832,1991,2620,5198	0,1,0,1,1,2	0,2,0,2,2,4	0,3,0,7,18,34	1169.json
5244	4,3,4,4,4,3,3	0.9265748858451843,0.807874858379364,0.9265748858451843,0.8628671169281006,0.8628671169281006,0.19104373455047607,0.2035788595676422	0,0,0,0,0,0,0	0,0,0,0,0,0,0	0,0,0,0,0,0,0	1,1,1,1,1,1,1	2.0,1.89,2.0,2.0,2.0,1.89,1.89	0,0,0,0,0,0,0	1,1,1,1,1,2,2	0,907,933,933,1875,2418,2663	0,2,3,1,0,1,1	0,5,5,2,0,3,2	0,62,62,8,0,67,6	682.json
