Age	SLOCStandard	Readability	NVAR	NCOMP	Mcclure	McCabe	IndentSTD	MaximumBlockDepth	totalFanOut	n1	n2	N1	N2	Vocabulary	Length	Volume	Difficulty	Effort	Time	HalsteadBugs	MaintainabilityIndex	ChangeDates	NewAdditions	DiffSizes	EditDistances	file
6146	66,66,66,66,66,68,68	0.0,0.0,0.0,0.0,0.0,0.0,0.0	6,6,6,6,6,6,6	18,18,18,18,18,18,18	24,24,24,24,24,24,24	20,20,20,20,20,21,21	5.81,5.81,5.81,5.81,5.81,5.88,5.88	4,4,4,4,4,4,4	13,13,13,13,13,13,14	39.0,38.0,38.0,38.0,39.0,39.0,40.0	25.0,26.0,26.0,26.0,26.0,26.0,26.0	235.0,237.0,237.0,237.0,239.0,243.0,241.0	117.0,118.0,118.0,118.0,118.0,118.0,116.0	64.0,64.0,64.0,64.0,65.0,65.0,66.0	352.0,355.0,355.0,355.0,357.0,361.0,357.0	2112.0,2130.0,2130.0,2130.0,2149.9854,2174.075,2157.8486	91.259995,86.230774,86.230774,86.230774,88.5,88.5,89.23077	192741.11,183671.55,183671.55,183671.55,190273.7,192405.64,192546.48	10707.84,10203.975,10203.975,10203.975,10570.762,10689.202,10697.027	0.704,0.71,0.71,0.71,0.7166618,0.7246916,0.71928287	58.71956253051758,58.67543029785156,58.67543029785156,58.67543029785156,58.626869201660156,57.85531234741211,57.89426803588867	0,2092,2362,2385,3500,3881,5916	0,1,0,0,1,2,1	0,2,0,0,2,2,2	0,10,0,0,12,60,34	2870.json
5793	3,3,3,3,3,3	0.7764296531677246,0.3701171278953552,0.6675413250923157,0.8664951324462891,0.8664951324462891,0.8664951324462891	0,0,0,0,0,0	0,0,0,0,0,0	0,0,0,0,0,0	1,1,1,1,1,1	1.89,1.89,1.89,1.89,1.89,1.89	0,0,0,0,0,0	0,1,0,0,0,0	11.0,11.0,12.0,10.0,10.0,10.0	2.0,2.0,2.0,2.0,2.0,2.0	12.0,15.0,14.0,12.0,12.0,12.0	2.0,2.0,2.0,2.0,2.0,2.0	13.0,13.0,14.0,12.0,12.0,12.0	14.0,17.0,16.0,14.0,14.0,14.0	51.806156,62.907475,60.91768,50.189476,50.189476,50.189476	5.5,5.5,6.0,5.0,5.0,5.0	284.93387,345.99112,365.50607,250.94739,250.94739,250.94739	15.829659,19.22173,20.305893,13.941522,13.941522,13.941522	0.01726872,0.020969158,0.020305892,0.016729826,0.016729826,0.016729826	132.4454345703125,131.43582153320312,131.60296630859375,132.61029052734375,132.61029052734375,132.61029052734375	0,2,13,27,2009,2032	0,1,1,1,0,0	0,2,2,2,0,0	0,12,17,5,0,0	220.json
5793	3,3,3,3,3,3,3	0.7764296531677246,0.3701171278953552,0.7764296531677246,0.8664951324462891,0.9138051867485046,0.9138051867485046,0.9138051867485046	0,0,0,0,0,0,0	0,0,0,0,0,0,0	0,0,0,0,0,0,0	1,1,1,1,1,1,1	1.89,1.89,1.89,1.89,1.89,1.89,1.89	0,0,0,0,0,0,0	0,1,0,0,0,0,0	11.0,11.0,11.0,10.0,9.0,9.0,9.0	2.0,2.0,2.0,2.0,2.0,2.0,2.0	12.0,15.0,12.0,12.0,10.0,10.0,10.0	2.0,2.0,2.0,2.0,2.0,2.0,2.0	13.0,13.0,13.0,12.0,11.0,11.0,11.0	14.0,17.0,14.0,14.0,12.0,12.0,12.0	51.806156,62.907475,51.806156,50.189476,41.51318,41.51318,41.51318	5.5,5.5,5.5,5.0,4.5,4.5,4.5	284.93387,345.99112,284.93387,250.94739,186.80931,186.80931,186.80931	15.829659,19.22173,15.829659,13.941522,10.378295,10.378295,10.378295	0.01726872,0.020969158,0.01726872,0.016729826,0.013837727,0.013837727,0.013837727	132.4454345703125,131.43582153320312,132.4454345703125,132.61029052734375,133.59722900390625,133.59722900390625,133.59722900390625	0,2,13,27,113,2009,2032	0,1,1,1,1,0,0	0,2,2,2,2,0,0	0,12,12,7,7,0,0	307.json
3729	3	0.41284263134002686	0	0	0	1	1.89	0	0	11.0	1.0	14.0	1.0	12.0	15.0	53.77444	5.5	295.75943	16.43108	0.017924814	132.25152587890625	0	0	0	0	2631.json
5798	7,7,7,7,7,7,7,7	0.17038996517658234,0.16101108491420746,0.19687491655349731,0.14321310818195343,0.14321310818195343,0.14321310818195343,0.15174274146556854,0.1561618149280548	1,1,1,1,1,1,1,1	1,1,1,1,1,1,1,1	2,2,2,2,2,2,2,2	2,2,2,2,2,2,2,2	2.56,2.56,2.56,2.56,2.56,2.56,2.56,2.56	1,1,1,1,1,1,1,1	3,3,3,3,3,3,3,3	21.0,20.0,19.0,21.0,21.0,21.0,22.0,22.0	5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0	37.0,35.0,34.0,34.0,34.0,34.0,36.0,37.0	10.0,10.0,9.0,12.0,12.0,12.0,12.0,12.0	26.0,25.0,23.0,26.0,26.0,26.0,27.0,27.0	47.0,45.0,43.0,46.0,46.0,46.0,48.0,49.0	220.92067,208.97353,194.51317,216.22023,216.22023,216.22023,228.2346,232.98949	21.0,20.0,21.375,25.2,25.2,25.2,26.400002,26.400002	4639.334,4179.4707,4157.7188,5448.75,5448.75,5448.75,6025.394,6150.923	257.74078,232.19281,230.98438,302.70834,302.70834,302.70834,334.7441,341.71793	0.07364022,0.06965784,0.064837724,0.07207341,0.07207341,0.07207341,0.0760782,0.07766316	110.94767761230469,111.23677825927734,111.60965728759766,111.05950927734375,111.05950927734375,111.05950927734375,110.77831268310547,110.67108917236328	0,70,680,1924,2014,2037,3152,3152	0,1,1,2,0,0,1,1	0,2,2,4,0,0,2,2	0,12,15,13,0,0,12,6	2311.json
2371	15,15	0.05366286635398865,0.05235768482089043	4,4	3,3	7,7	4,4	2.72,2.72	1,1	1,1	29.0,29.0	11.0,11.0	59.0,61.0	30.0,30.0	40.0,40.0	89.0,91.0	473.65158,484.29544	39.545456,39.545456	18730.768,19151.684	1040.5981,1063.9824	0.15788387,0.16143182	94.17513275146484,94.0595703125	0,247	0,1	0,2	0,12	2326.json
1856	12,12,12	0.2935435175895691,0.29427772760391235,0.6371808052062988	1,1,1	3,3,3	4,4,4	5,5,5	6.14,2.75,2.75	2,2,2	0,0,0	18.0,19.0,18.0	11.0,11.0,10.0	36.0,37.0,34.0	14.0,14.0,11.0	29.0,30.0,28.0	50.0,51.0,45.0	242.89906,250.2514,216.33098	11.454545,12.090909,9.900001	2782.2983,3025.7668,2141.6768	154.57213,168.09816,118.98204	0.08096635,0.08341713,0.072110325	101.03275299072266,100.877685546875,101.63510131835938	0,581,1186	0,1,3	0,2,6	0,126,67	2826.json
6145	9,9,9,9	0.5898109674453735,0.5898109674453735,0.5898109674453735,0.5745957493782043	3,3,3,3	2,2,2,2	5,5,5,5	3,3,3,3	2.67,2.67,2.67,2.67	1,1,1,1	0,0,0,0	14.0,14.0,14.0,15.0	4.0,4.0,4.0,4.0	30.0,30.0,30.0,32.0	13.0,13.0,13.0,13.0	18.0,18.0,18.0,19.0	43.0,43.0,43.0,45.0	179.30678,179.30678,179.30678,191.15674	22.75,22.75,22.75,24.375	4079.2292,4079.2292,4079.2292,4659.4453	226.62384,226.62384,226.62384,258.85806	0.059768926,0.059768926,0.059768926,0.063718915	107.73165130615234,107.73165130615234,107.73165130615234,107.39887237548828	0,2361,2384,3499	0,0,0,1	0,0,0,2	0,0,0,12	1947.json
6425	3,3,3,3,3	0.7764579057693481,0.3623122572898865,0.3623122572898865,0.3623122572898865,0.8333464860916138	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	1,1,1,1,1	1.89,1.89,1.89,1.89,1.89	0,0,0,0,0	0,1,1,1,1	9.0,11.0,11.0,11.0,11.0	2.0,1.0,1.0,1.0,1.0	10.0,14.0,14.0,14.0,14.0	2.0,1.0,1.0,1.0,1.0	11.0,12.0,12.0,12.0,12.0	12.0,15.0,15.0,15.0,15.0	41.51318,53.77444,53.77444,53.77444,53.77444	4.5,5.5,5.5,5.5,5.5	186.80931,295.75943,295.75943,295.75943,295.75943	10.378295,16.43108,16.43108,16.43108,16.43108	0.013837727,0.017924814,0.017924814,0.017924814,0.017924814	133.59722900390625,132.25152587890625,132.25152587890625,132.25152587890625,132.25152587890625	0,2,2641,2664,3123	0,1,0,0,1	0,2,0,0,2	0,12,0,0,52	1182.json
346	3	0.0014203677419573069	0	0	0	1	1.89	0	0	14.0	4.0	25.0	8.0	18.0	33.0	137.60753	14.0	1926.5054	107.028076	0.045869175	127.36557006835938	0	0	0	0	2483.json
5665	3,4,4,4	0.9550656080245972,0.9260619282722473,0.9260619282722473,0.9260619282722473	0,0,0,0	0,0,0,0	0,0,0,0	1,1,1,1	1.89,2.0,2.0,2.0	0,0,0,0	0,0,0,0	9.0,11.0,11.0,11.0	3.0,3.0,3.0,3.0	10.0,13.0,13.0,13.0	3.0,3.0,3.0,3.0	12.0,14.0,14.0,14.0	13.0,16.0,16.0,16.0	46.604515,60.91768,60.91768,60.91768	4.5,5.5,5.5,5.5	209.72032,335.04724,335.04724,335.04724	11.651129,18.613735,18.613735,18.613735	0.015534839,0.020305892,0.020305892,0.020305892	132.9956512451172,126.94251251220703,126.94251251220703,126.94251251220703	0,302,1881,1904	0,2,0,0	0,3,0,0	0,29,0,0	530.json
1338	3	0.11374690383672714	0	0	0	1	1.89	0	2	15.0	4.0	22.0	6.0	19.0	28.0	118.94197	11.25	1338.0972	74.33873	0.039647322	128.1235809326172	0	0	0	0	2039.json
5665	7,7,8,8,8,8,8,8	0.02599826641380787,0.024585960432887077,0.03829750791192055,0.03277847543358803,0.03277847543358803,0.03277847543358803,0.03373287245631218,0.03283267468214035	2,2,2,2,2,2,2,2	1,1,1,1,1,1,1,1	3,3,3,3,3,3,3,3	2,2,2,2,2,2,2,2	3.33,3.33,3.12,3.12,3.12,3.12,3.12,3.12	1,1,1,1,1,1,1,1	1,1,1,1,1,1,1,1	19.0,19.0,21.0,22.0,22.0,22.0,23.0,23.0	8.0,8.0,8.0,9.0,9.0,9.0,9.0,9.0	32.0,32.0,35.0,36.0,36.0,36.0,37.0,38.0	14.0,14.0,14.0,15.0,15.0,15.0,15.0,15.0	27.0,27.0,29.0,31.0,31.0,31.0,32.0,32.0	46.0,46.0,49.0,51.0,51.0,51.0,52.0,53.0	218.72482,218.72482,238.04108,252.66402,252.66402,252.66402,260.0,265.0	16.625,16.625,18.375,18.333332,18.333332,18.333332,19.166666,19.166666	3636.3003,3636.3003,4374.005,4632.1733,4632.1733,4632.1733,4983.333,5079.1665	202.01668,202.01668,243.00027,257.34296,257.34296,257.34296,276.85184,282.1759	0.072908275,0.072908275,0.07934702,0.08422134,0.08422134,0.08422134,0.086666666,0.08833333	110.99961853027344,110.99961853027344,108.3963394165039,108.08633422851562,108.08633422851562,108.08633422851562,107.9375,107.83845520019531	0,291,302,1786,1881,1904,3019,3019	0,4,2,1,0,0,1,1	0,8,3,2,0,0,2,2	0,12,29,4,0,0,6,6	526.json
5363	3,3,3	0.9270300269126892,0.9270300269126892,0.9270300269126892	0,0,0	0,0,0	0,0,0	1,1,1	1.89,1.89,1.89	0,0,0	0,0,0	10.0,10.0,10.0	2.0,2.0,2.0	11.0,11.0,11.0	2.0,2.0,2.0	12.0,12.0,12.0	13.0,13.0,13.0	46.604515,46.604515,46.604515	5.0,5.0,5.0	233.02258,233.02258,233.02258	12.945699,12.945699,12.945699	0.015534839,0.015534839,0.015534839	132.9956512451172,132.9956512451172,132.9956512451172	0,1579,1602	0,0,0	0,0,0	0,0,0	403.json
5685	37,37,44,45,45,45,45,45,45,45	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	8,8,4,4,4,4,4,4,4,5	16,16,9,9,9,9,9,9,9,9	24,24,13,13,13,13,13,13,13,14	17,17,10,10,10,10,10,10,10,10	6.42,5.62,5.23,5.23,5.23,5.23,5.23,5.23,5.23,5.23	9,9,4,4,4,4,4,4,4,4	19,19,27,28,28,28,28,28,28,28	36.0,35.0,17.0,18.0,18.0,18.0,18.0,18.0,18.0,20.0	21.0,21.0,25.0,25.0,25.0,25.0,25.0,26.0,26.0,26.0	215.0,214.0,200.0,206.0,206.0,206.0,206.0,214.0,214.0,214.0	120.0,120.0,115.0,119.0,119.0,119.0,119.0,119.0,119.0,119.0	57.0,56.0,42.0,43.0,43.0,43.0,43.0,44.0,44.0,46.0	335.0,334.0,315.0,325.0,325.0,325.0,325.0,333.0,333.0,333.0	1954.0182,1939.6565,1698.58,1763.536,1763.536,1763.536,1763.536,1817.9907,1817.9907,1839.3462	102.85715,100.0,39.1,42.840004,42.840004,42.840004,42.840004,41.192307,41.192307,45.76923	200984.73,193965.66,66414.48,75549.89,75549.89,75549.89,75549.89,74887.234,74887.234,84185.46	11165.818,10775.87,3689.693,4197.2163,4197.2163,4197.2163,4197.2163,4160.402,4160.402,4676.97	0.6513394,0.64655215,0.56619334,0.5878453,0.5878453,0.5878453,0.5878453,0.6059969,0.6059969,0.6131154	69.18938446044922,69.22774505615234,68.72087860107422,68.16167449951172,68.16167449951172,68.16167449951172,68.16167449951172,68.00353240966797,68.00353240966797,67.94281005859375	0,0,19,422,1901,1924,3039,4217,4242,5015	0,2,47,6,0,0,3,8,1,1	0,4,81,11,0,0,6,16,2,2	0,16,1575,50,0,0,18,136,2,13	2736.json
2750	3,3,3	0.008816842921078205,0.010313854552805424,0.053435128182172775	0,0,0	0,0,0	0,0,0	1,1,1	1.89,1.89,1.89	0,0,0	1,1,1	13.0,14.0,13.0	5.0,5.0,4.0	19.0,21.0,20.0	7.0,7.0,6.0	18.0,19.0,17.0	26.0,28.0,26.0	108.41805,118.94197,106.27403	9.099999,9.8,9.75	986.6042,1165.6313,1036.1719	54.811344,64.75729,57.565105	0.03613935,0.039647322,0.035424676	128.60531616210938,128.1235809326172,128.70916748046875	0,104,2046	0,1,1	0,2,2	0,12,33	1737.json
3303	3,3	0.13451267778873444,0.1439988762140274	0,0	0,0	0,0	1,1	1.89,1.89	0,0	1,1	13.0,14.0	4.0,4.0	18.0,19.0	5.0,5.0	17.0,18.0	23.0,24.0	94.01165,100.0782	8.125,8.75	763.84467,875.68427	42.435814,48.649124	0.031337216,0.0333594	129.34671020507812,129.0215301513672	0,657	0,1	0,2	0,6	1765.json
2762	16,16,17,19,19,19,19,18,17,17	0.044839899986982346,0.04277142509818077,0.03949112445116043,0.05149252340197563,0.04554711654782295,0.04834269359707832,0.017303600907325745,0.015619607642292976,0.009169773198664188,0.009160643443465233	3,3,3,3,5,5,5,5,5,5	3,3,3,3,5,5,5,5,5,5	6,6,6,6,10,10,10,10,10,10	4,4,4,4,4,4,4,4,4,4	3.07,3.07,3.05,2.92,2.92,2.92,2.92,2.6,2.66,2.66	1,1,1,1,1,1,1,1,1,1	0,0,0,0,0,0,0,0,0,0	31.0,31.0,32.0,32.0,35.0,36.0,36.0,36.0,36.0,36.0	16.0,16.0,17.0,17.0,18.0,18.0,18.0,18.0,18.0,18.0	83.0,77.0,82.0,84.0,91.0,96.0,98.0,96.0,95.0,95.0	35.0,35.0,38.0,38.0,39.0,39.0,39.0,39.0,37.0,37.0	47.0,47.0,49.0,49.0,53.0,54.0,54.0,54.0,54.0,54.0	118.0,112.0,120.0,122.0,130.0,135.0,137.0,135.0,132.0,132.0	655.44147,622.11395,673.7652,684.9946,744.62964,776.90985,788.4196,776.90985,759.64514,759.64514	33.90625,33.90625,35.764706,35.764706,37.916668,39.0,39.0,39.0,37.0,37.0	22223.562,21093.55,24097.014,24498.63,28233.875,30299.484,30748.365,30299.484,28106.871,28106.871	1234.6423,1171.8639,1338.723,1361.035,1568.5486,1683.3047,1708.2426,1683.3047,1561.4928,1561.4928	0.21848048,0.20737132,0.2245884,0.22833154,0.24820988,0.25896996,0.26280653,0.25896996,0.25321504,0.25321504	91.4404525756836,91.71182250976562,90.31495666503906,88.42715454101562,87.99307250976562,87.77239990234375,87.69593048095703,88.6482925415039,89.69111633300781,89.69111633300781	0,0,6,6,6,116,116,921,921,1517	0,3,5,4,2,2,2,1,1,1	0,6,9,6,4,4,4,2,3,2	0,6,323,29,41,30,12,24,33,1	2569.json
