Age	SLOCStandard	Readability	NVAR	NCOMP	Mcclure	McCabe	IndentSTD	MaximumBlockDepth	totalFanOut	ChangeDates	NewAdditions	DiffSizes	EditDistances	file
1583	3,3,3,20,6	0.7033023238182068,0.7578991055488586,0.7578991055488586,0.06649097800254822,0.43009182810783386	0,0,0,5,1	0,0,0,4,1	0,0,0,9,2	1,1,1,6,2	3.77,3.77,3.77,16.8,5.5	0,0,0,5,1	1,1,1,6,1	0,621,733,1238,1291	0,1,0,18,1	0,2,0,19,16	0,11,0,592,508	4925.json
733	11,12,21,20	0.012377242557704449,0.015047348104417324,4.377994337119162E-4,3.8554726052097976E-4	4,4,6,6	2,2,4,4	6,6,10,10	3,3,5,5	8.42,10.07,11.7,10.61	1,1,2,2	8,8,12,12	0,1,333,519	0,2,14,1	0,4,19,2	0,39,284,14	4281.json
1706	3,3,5,5	0.6174572706222534,0.6174572706222534,0.17812713980674744,0.1741589903831482	0,0,1,0	0,0,1,0	0,0,2,0	1,1,2,1	3.77,3.77,5.99,5.99	0,0,1,1	0,0,1,1	0,856,1199,1526	0,0,3,1	0,0,4,2	0,0,99,10	6491.json
1685	3,3	0.19741028547286987,0.19741028547286987	0,0	0,0	0,0	1,1	3.77,3.77	0,0	0,0	0,835	0,0	0,0	0,0	2184.json
607	5,3	0.046202972531318665,0.06939432770013809	0,0	0,0	0,0	1,1	9.33,3.77	0,0	0,0	0,390	0,1	0,2	0,18	4913.json
2179	16,17,17,17	0.024485832080245018,0.006856628693640232,0.024767931550741196,0.024767931550741196	1,1,1,1	2,2,2,2	3,3,3,3	4,4,4,4	6.86,7.14,7.14,7.14	2,2,2,2	3,4,4,4	0,130,1256,1328	0,2,2,0	0,3,4,0	0,136,47,0	11879.json
22	11	0.0	0	0	0	1	6.34	1	17	0	0	0	0	12851.json
2307	14,23,15,15,27,27,29,30,30,30,24,26	0.06443148851394653,0.04255190119147301,0.08620762079954147,0.08620762079954147,0.0015898642595857382,0.0015898642595857382,0.0017879646038636565,0.0,0.0,0.0,0.0,0.0	3,1,1,1,1,1,1,1,1,1,1,1	2,1,1,1,1,1,1,1,1,1,1,1	5,2,2,2,2,2,2,2,2,2,2,2	6,5,5,5,8,8,8,8,8,8,6,6	14.56,13.92,10.72,10.72,10.37,10.37,10.69,10.8,10.8,10.8,9.98,11.15	5,4,3,3,3,3,3,3,3,3,3,3	4,6,5,5,17,17,18,18,18,18,16,16	0,2,21,27,41,118,223,874,1245,1457,1639,1639	0,14,13,0,15,0,4,9,1,0,2,4	0,18,35,0,15,0,4,17,2,0,10,6	0,312,316,0,441,0,78,198,19,0,176,58	8739.json
1664	3,3	0.5910856127738953,0.5910856127738953	0,0	0,0	0,0	1,1	3.77,3.77	0,0	0,0	0,814	0,0	0,0	0,0	11120.json
2382	10,10,10,10,10,10	0.005756656639277935,0.005756656639277935,0.005756656639277935,0.005756656639277935,0.005756656639277935,0.01741473190486431	0,0,0,0,0,0	0,0,0,0,0,0	0,0,0,0,0,0	1,1,1,1,1,1	3.2,3.2,3.2,3.2,3.2,3.2	0,0,0,0,0,0	12,12,12,12,12,6	0,1,1,1,1532,2094	0,0,0,0,0,7	0,0,0,0,0,14	0,0,0,0,0,110	4428.json
915	3,3,3	0.8459022641181946,0.8459022641181946,0.8238587379455566	0,0,0	0,0,0	0,0,0	1,1,1	3.77,3.77,3.77	0,0,0	0,0,0	0,43,65	0,0,0	0,0,0	0,0,6	8474.json
870	3,3,3	0.5888761281967163,0.5888761281967163,0.31937918066978455	0,0,0	0,0,0	0,0,0	1,1,1	3.77,3.77,3.77	0,0,0	1,1,1	0,20,71	0,0,1	0,0,2	0,0,6	3721.json
715	3	0.8238587379455566	0	0	0	1	3.77	0	0	0	0	0	0	8365.json
852	3,3	0.6429855227470398,0.6429855227470398	0,0	0,0	0,0	1,1	3.77,3.77	0,0	0,0	0,2	0,0	0,0	0,0	731.json
1991	14,15,16,16,16,16	0.1100587546825409,0.06314442306756973,0.015181390568614006,0.015181390568614006,0.015181390568614006,0.014815215021371841	4,4,7,7,7,7	4,4,7,7,7,7	8,8,14,14,14,14	5,5,7,7,7,7	6.57,6.44,7.86,7.86,7.86,7.86	2,2,2,2,2,2	6,6,7,7,7,7	0,384,659,1141,1261,1437	0,2,4,0,0,5	0,3,7,0,0,10	0,23,82,0,0,64	4623.json
1097	6,6,6	0.05727434158325195,0.05727434158325195,0.05969144031405449	2,2,2	1,1,1	3,3,3	2,2,2	10.07,10.07,10.07	0,0,0	3,3,3	0,246,457	0,0,2	0,0,4	0,0,2	183.json
912	3,3	0.25319957733154297,0.25319957733154297	0,0	0,0	0,0	1,1	3.77,3.77	0,0	1,1	0,62	0,0	0,0	0,0	11890.json
1072	7,7,7	0.16626645624637604,0.16626645624637604,0.16626645624637604	1,1,1	1,1,1	2,2,2	2,2,2	5.11,5.11,5.11	1,1,1	3,3,3	0,16,221	0,0,0	0,0,0	0,0,0	5782.json
1706	3,3,3	0.7825507521629333,0.7825507521629333,0.7825507521629333	0,0,0	0,0,0	0,0,0	1,1,1	3.77,3.77,3.77	0,0,0	1,1,1	0,3,856	0,0,0	0,0,0	0,0,0	9386.json
747	3	0.20634004473686218	0	0	0	1	3.77	0	0	0	0	0	0	1926.json
10	18,18	0.0829404890537262,0.0829404890537262	6,6	4,4	10,10	7,7	10.96,10.96	4,4	4,4	0,0	0,0	0,0	0,0	11181.json
1072	3,3,3	0.7594778537750244,0.7594778537750244,0.7594778537750244	0,0,0	0,0,0	0,0,0	1,1,1	3.77,3.77,3.77	0,0,0	0,0,0	0,16,221	0,0,0	0,0,0	0,0,0	5530.json
507	23	0.0026649299543350935	1	6	7	7	5.21	2	6	0	0	0	0	6513.json
795	13	0.008979232981801033	1	1	2	2	15.64	1	11	0	0	0	0	4016.json
478	5	0.13774007558822632	2	1	3	2	5.99	1	3	0	0	0	0	5586.json
544	5,5,7,6	0.0,0.0,0.0,0.0	0,0,0,0	0,0,0,0	0,0,0,0	1,1,1,1	10.85,10.85,10.84,10.99	0,0,0,0	0,0,0,0	0,30,196,196	0,1,3,2	0,2,4,5	0,12,71,60	6428.json
712	12,8,9,10,10,11,11,12	2.7201103512197733E-4,0.00953164417296648,0.0035534207709133625,0.0013285952154546976,0.0012631346471607685,4.5496050734072924E-4,4.6913744881749153E-4,1.7585759633220732E-4	0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0	1,1,1,1,1,1,1,1	2.98,3.46,3.33,3.2,3.2,3.09,3.09,2.98	0,0,0,0,0,0,0,0	9,6,7,8,8,9,9,10	0,3,174,196,496,535,548,589	0,2,1,1,1,1,1,1	0,8,1,1,2,1,2,1	0,319,58,58,19,69,7,54	6262.json
2102	5,4,5,4,5,5,5	0.22128047049045563,0.021935613825917244,0.17086859047412872,0.021935613825917244,0.17086859047412872,0.17086859047412872,0.1249023824930191	0,0,0,0,0,0,0	0,0,0,0,0,0,0	0,0,0,0,0,0,0	2,1,1,1,1,1,1	5.99,4.0,3.92,4.0,3.92,3.92,3.92	1,0,0,0,0,0,0	1,2,4,2,4,4,5	0,13,350,350,383,1252,2065	0,2,2,1,2,0,1	0,5,3,3,3,0,2	0,70,90,90,90,0,21	10921.json
2090	4,4,4,4,4	0.1084420457482338,0.1084420457482338,0.1084420457482338,0.05234870687127113,0.05234870687127113	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	1,1,1,1,1	4.0,4.0,4.0,4.0,4.0	0,0,0,0,0	1,1,1,1,1	0,2,1218,1227,1240	0,1,0,1,0	0,2,0,2,0	0,7,0,3,0	6348.json
1444	3,3	0.6911363005638123,0.6911363005638123	0,0	0,0	0,0	1,1	3.77,3.77	0,0	0,0	0,593	0,0	0,0	0,0	3198.json
715	3,3	0.7484779953956604,0.7725805044174194	0,0	0,0	0,0	1,1	3.77,3.77	0,0	0,0	0,0	0,1	0,2	0,6	3663.json
1706	15,15,16	0.0027302291709929705,0.0027302291709929705,0.003071820130571723	0,0,0	0,0,0	0,0,0	2,2,2	5.74,5.74,7.42	1,1,1	10,10,10	0,3,856	0,0,0	0,0,0	0,0,6	9518.json
922	3,3	0.0506611168384552,0.0506611168384552	0,0	0,0	0,0	1,1	3.77,3.77	0,0	0,0	0,72	0,0	0,0	0,0	415.json
821	9,3,3	0.013877195306122303,0.066152423620224,0.058180298656225204	0,0,0	0,0,0	0,0,0	1,1,1	19.27,3.77,3.77	0,0,0	9,2,2	0,1,608	0,1,1	0,9,2	0,304,7	4040.json
1706	3,3,3,3	0.8535304665565491,0.8535304665565491,0.8535304665565491,0.8355726003646851	0,0,0,0	0,0,0,0	0,0,0,0	1,1,1,1	3.77,3.77,3.77,3.77	0,0,0,0	0,0,0,0	0,3,856,1493	0,0,0,1	0,0,0,2	0,0,0,7	9358.json
164	12,11	0.05127694457769394,0.03237265720963478	3,3	2,2	5,5	3,3	6.8,7.05	2,2	1,1	0,0	0,1	0,3	0,38	7397.json
719	4	0.293631911277771	0	0	0	1	6.63	0	0	0	0	0	0	3421.json
12	3,3	0.352254182100296,0.352254182100296	0,0	0,0	0,0	1,1	3.77,3.77	0,0	0,0	0,2	0,0	0,0	0,0	11338.json
804	6	0.30704861879348755	1	1	2	2	5.5	1	3	0	0	0	0	4374.json
1	8	0.029754970222711563	1	1	2	2	6.63	1	4	0	0	0	0	7188.json
1415	3,3,3,3,3,3	0.2006477415561676,0.4209862947463989,0.4209862947463989,0.6191518306732178,0.6001037955284119,0.6001037955284119	0,0,0,0,0,0	0,0,0,0,0,0	0,0,0,0,0,0	1,1,1,1,1,1	3.77,3.77,3.77,3.77,3.77,3.77	0,0,0,0,0,0	0,0,0,0,0,0	0,0,565,611,823,865	0,2,0,1,3,0	0,4,0,2,6,0	0,12,0,7,3,0	431.json
1551	11,11	0.01999467797577381,0.01999467797577381	2,2	1,1	3,3	2,2	5.34,5.34	1,1	5,5	0,700	0,0	0,0	0,0	6171.json
733	6,7	0.4130367338657379,0.2798616886138916	1,1	1,1	2,2	2,2	5.5,6.05	1,1	1,2	0,9	0,3	0,5	0,47	3796.json
474	3	0.653750479221344	0	0	0	1	3.77	0	0	0	0	0	0	3575.json
1010	5,5,4,5	0.004221003036946058,0.004221003036946058,0.010551700368523598,0.0019194469787180424	0,0,0,0	0,0,0,0	0,0,0,0	1,1,1,1	3.92,3.92,9.8,9.33	0,0,0,0	3,3,4,3	0,160,167,298	0,0,4,5	0,0,9,9	0,0,147,149	6239.json
821	20,16,16,16	0.004726621322333813,0.00911102443933487,0.00911102443933487,0.009782307781279087	5,5,5,5	3,3,3,3	8,8,8,8	4,4,4,4	10.58,9.37,9.37,9.37	1,1,1,1	11,9,9,9	0,1,78,346	0,3,0,2	0,10,0,4	0,73,0,16	4044.json
607	14	0.016545366495847702	2	2	4	3	7.23	2	4	0	0	0	0	7359.json
1424	7,5,3,6,4,4	0.1317307949066162,0.10920379310846329,0.08312530815601349,0.044786710292100906,0.022215787321329117,0.022215787321329117	0,0,0,0,0,0	0,0,0,0,0,0	0,0,0,0,0,0	1,1,1,1,1,1	3.61,3.92,3.77,8.0,9.8,9.8	0,0,0,0,0,0	4,2,1,4,3,3	0,1,11,413,425,573	0,3,1,4,1,0	0,8,4,5,4,0	0,105,118,172,114,0	8264.json
1706	3,3,3	0.5337008237838745,0.5337008237838745,0.5337008237838745	0,0,0	0,0,0	0,0,0	1,1,1	3.77,3.77,3.77	0,0,0	2,2,2	0,3,856	0,0,0	0,0,0	0,0,0	9512.json
1242	3,3	0.4271746873855591,0.4271746873855591	0,0	0,0	0,0	1,1	3.77,3.77	0,0	1,1	0,392	0,0	0,0	0,0	1490.json
1982	3,3,3,3,3	0.5465317368507385,0.5465317368507385,0.5465317368507385,0.4510408937931061,0.4510408937931061	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	1,1,1,1,1	3.77,3.77,3.77,3.77,3.77	0,0,0,0,0	2,2,2,2,2	0,3,3,1110,1132	0,0,0,1,0	0,0,0,2,0	0,0,0,10,0	6364.json
2447	18,18,18,20,20,20,14,13,13	0.0016755821416154504,0.0016755821416154504,0.0016755821416154504,0.0017878443468362093,0.0017878443468362093,0.0017878443468362093,0.08715759217739105,0.07493279874324799,0.07493279874324799	2,2,2,2,2,2,2,2,2	2,2,2,2,2,2,2,2,2	4,4,4,4,4,4,4,4,4	3,3,3,3,3,3,3,3,3	7.18,7.18,7.18,6.93,6.93,6.93,4.75,4.92,4.92	2,2,2,2,2,2,1,1,1	8,8,8,8,8,8,6,6,6	0,48,48,48,48,66,167,374,1597	0,0,0,0,0,0,11,1,0	0,0,0,0,0,0,25,3,0	0,0,0,7,0,0,314,85,8	9233.json
463	8	0.21542972326278687	2	1	3	3	7.75	2	3	0	0	0	0	7064.json
1419	3,3	0.647706151008606,0.647706151008606	0,0	0,0	0,0	1,1	3.77,3.77	0,0	0,0	0,569	0,0	0,0	0,0	3018.json
778	4,4	0.0014418294886127114,0.029197044670581818	0,0	0,0	0,0	1,1	4.0,4.0	0,0	2,3	0,548	0,1	0,2	0,25	7264.json
544	5,5,7,6	0.0,0.0,0.0,0.0	0,0,0,0	0,0,0,0	0,0,0,0	1,1,1,1	10.85,10.85,10.84,10.99	0,0,0,0	0,0,0,0	0,30,196,196	0,1,3,2	0,2,4,5	0,12,71,57	6424.json
1664	3,3	0.87654048204422,0.87654048204422	0,0	0,0	0,0	1,1	3.77,3.77	0,0	0,0	0,814	0,0	0,0	0,0	11110.json
1209	3,3,3,3,3	0.1563500463962555,0.2583867609500885,0.25487324595451355,0.25487324595451355,0.24536046385765076	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	1,1,1,1,1	3.77,3.77,3.77,3.77,3.77	0,0,0,0,0	2,1,1,1,1	0,312,312,359,381	0,2,1,0,1	0,4,2,0,2	0,38,5,0,5	1044.json
122	3	0.1232835054397583	0	0	0	1	3.77	0	1	0	0	0	0	10617.json
1919	3,3,3	0.6169577240943909,0.6169577240943909,0.5841273069381714	0,0,0	0,0,0	0,0,0	1,1,1	3.77,3.77,3.77	0,0,0	0,0,0	0,1069,1706	0,0,1	0,0,2	0,0,7	9089.json
872	5,5,5,5,5,5	0.055987995117902756,0.055987995117902756,0.055987995117902756,0.055538345128297806,0.055538345128297806,0.055538345128297806	0,0,0,0,0,0	0,0,0,0,0,0	0,0,0,0,0,0	1,1,1,1,1,1	9.33,9.33,9.33,9.33,9.33,9.33	0,0,0,0,0,0	4,4,4,4,4,4	0,22,119,129,399,400	0,0,0,3,0,0	0,0,0,6,0,0	0,0,0,60,0,0	4080.json
1689	7,7,6	0.047498442232608795,0.047498442232608795,0.08482139557600021	2,2,2	2,2,2	4,4,4	2,2,2	7.92,7.92,5.5	1,1,1	3,3,3	0,839,1558	0,0,1	0,0,2	0,0,45	333.json
10	3	0.7291358709335327	0	0	0	1	3.77	0	0	0	0	0	0	10055.json
838	3,3	0.2194725126028061,0.006421551574021578	0,0	0,0	0,0	1,1	3.77,3.77	0,0	2,2	0,99	0,0	0,0	0,1	5979.json
1122	3,3	0.018211729824543,0.018211729824543	0,0	0,0	0,0	1,1	3.77,3.77	0,0	0,0	0,271	0,0	0,0	0,0	2978.json
1684	4,4,4,4,3	0.6679744124412537,0.6550631523132324,0.6550631523132324,0.6550631523132324,0.7705457210540771	1,1,1,1,0	1,1,1,1,0	2,2,2,2,0	2,2,2,2,1	4.0,4.0,4.0,4.0,3.77	0,0,0,0,0	2,2,2,2,1	0,630,834,1130,1395	0,1,0,1,1	0,2,0,2,3	0,8,0,2,92	4512.json
1664	3,3,3	0.6444975733757019,0.6444975733757019,0.45209938287734985	0,0,0	0,0,0	0,0,0	1,1,1	3.77,3.77,3.77	0,0,0	1,1,1	0,814,851	0,0,1	0,0,2	0,0,17	11080.json
2091	9,9,9,9,9,9,9	1.5178581816144288E-4,1.5178581816144288E-4,2.6476653874851763E-4,2.6476653874851763E-4,5.169954965822399E-4,5.169954965822399E-4,5.169954965822399E-4	0,0,0,0,0,0,0	0,0,0,0,0,0,0	0,0,0,0,0,0,0	1,1,1,1,1,1,1	4.53,4.53,4.53,4.53,4.53,4.53,4.53	0,0,0,0,0,0,0	4,4,4,4,4,4,4	0,1,1029,1037,1107,1219,1241	0,0,1,0,4,0,0	0,0,2,0,8,0,0	0,0,14,0,63,0,0	5176.json
1003	5,5,11,9	0.7071698307991028,0.7071698307991028,0.24069765210151672,0.1448650062084198	0,0,1,1	0,0,1,1	0,0,2,2	1,1,2,2	5.99,5.99,5.34,5.33	0,0,1,1	2,2,5,5	0,153,725,725	0,0,8,3	0,0,9,9	0,0,165,25	2514.json
2379	8,8,10,8,8,9,16,16,16,16	0.05210065469145775,0.05210065469145775,0.024270333349704742,0.05210065469145775,0.051885269582271576,0.019487563520669937,0.0019314715173095465,0.002854955615475774,0.002854955615475774,0.002854955615475774	2,2,4,2,2,2,4,4,4,4	2,2,3,2,2,2,3,3,3,3	4,4,7,4,4,4,7,7,7,7	3,3,4,3,3,3,4,4,4,4	7.94,7.94,10.4,7.94,7.94,11.79,11.62,11.62,11.62,11.62	2,2,3,2,2,2,3,3,3,3	5,5,7,5,5,6,13,12,12,12	0,5,194,233,331,331,402,1221,1527,1529	0,0,5,3,1,2,8,1,1,0	0,0,8,8,2,3,9,2,2,0	0,0,64,64,13,34,296,21,6,0	10881.json
1258	7,7,7,7,7,7,7	0.32685497403144836,0.2690236270427704,0.2690236270427704,0.2690236270427704,0.2690236270427704,0.2690236270427704,0.33528998494148254	1,1,1,1,1,1,1	1,1,1,1,1,1,1	2,2,2,2,2,2,2	2,2,2,2,2,2,2	5.11,5.11,5.11,5.11,5.11,5.11,5.11	1,1,1,1,1,1,1	4,4,4,4,4,4,4	0,202,353,354,386,408,525	0,2,0,0,0,0,2	0,4,0,0,0,0,4	0,37,0,0,0,0,14	4160.json
2215	12,16,16,17	0.030606582760810852,0.030879192054271698,0.030879192054271698,0.02585189789533615	2,2,2,2	2,4,4,4	4,6,6,6	3,4,4,4	8.33,8.82,8.82,9.6	1,1,1,1	6,7,7,7	0,133,1364,1660	0,6,0,2	0,8,0,4	0,264,0,30	8668.json
1901	21,21,21,17,25,23,18,22,17,18,18,18	0.003109763376414776,0.0031131862197071314,0.00205913744866848,0.06420468538999557,0.001888733939267695,0.0014470352325588465,0.02884460613131523,0.0041916025802493095,0.00911792553961277,0.008593982085585594,0.0013524952810257673,0.001533406088128686	2,2,2,1,3,3,3,4,3,3,4,4	2,2,2,1,3,3,3,4,3,3,4,4	4,4,4,2,6,6,6,8,6,6,8,8	4,4,4,3,5,5,4,5,4,4,5,5	7.74,7.74,7.74,7.65,8.97,8.16,8.54,9.49,8.78,8.54,11.46,11.46	2,2,2,2,2,2,2,2,2,2,2,2	18,18,18,9,17,17,12,15,10,10,14,13	0,0,0,524,602,602,845,1050,1080,1346,1843,1851	0,2,1,7,5,4,0,0,3,2,4,1	0,4,3,21,7,11,0,0,11,4,6,2	0,2,11,439,534,17,432,132,254,6,159,13	5914.json
2265	17,19,17,17,17,17	0.0022117383778095245,7.563320104964077E-4,0.0012582208728417754,0.0012872244697064161,0.002474510110914707,0.002474510110914707	1,1,1,1,1,1	1,1,1,1,1,1	2,2,2,2,2,2	3,3,3,3,3,3	13.7,13.31,13.7,13.7,14.24,14.24	2,2,2,2,2,2	8,12,8,8,8,8	0,9,10,50,1203,1414	0,2,0,1,1,0	0,3,2,2,2,0	0,104,105,7,46,0	8688.json
2208	12,12	0.016573598608374596,0.016573598608374596	2,2	2,2	4,4	3,3	6.39,6.39	1,1	5,5	0,1357	0,0	0,0	0,0	8899.json
737	17,16,16	0.008161664940416813,0.007592289708554745,0.007401288021355867	2,2,2	2,2,2	4,4,4	3,3,3	7.32,5.45,5.45	1,1,1	11,11,11	0,0,523	0,2,1	0,5,2	0,20,7	11108.json
537	3	0.019086595624685287	0	0	0	1	3.77	0	1	0	0	0	0	6256.json
1010	20,20,19	2.250317484140396E-4,2.250317484140396E-4,2.211856481153518E-4	5,5,5	4,4,4	9,9,9	4,4,4	7.28,7.28,5.55	2,2,2	13,13,13	0,160,778	0,0,2	0,0,3	0,0,20	6961.json
2215	16,19,19,18,18,18	0.009657658636569977,0.003175783669576049,0.0036533051170408726,0.003197522833943367,2.3997081734705716E-4,2.3997081734705716E-4	0,0,0,0,0,0	0,0,0,0,0,0	0,0,0,0,0,0	2,2,2,2,2,2	8.43,8.55,8.55,8.35,8.35,8.35	1,1,1,1,1,1	7,8,8,7,7,7	0,7,16,130,1196,1364	0,5,1,3,2,0	0,6,2,8,10,0	0,141,10,189,48,0	8686.json
389	12,9	0.0035350252874195576,0.03388227894902229	1,1	1,1	2,2	2,2	13.52,4.53	1,1	10,8	0,3	0,5	0,14	0,184	5733.json
1374	7,7,7	0.07848688960075378,0.07848688960075378,0.07848688960075378	1,1,1	1,1,1	2,2,2	2,2,2	6.05,6.05,6.05	1,1,1	1,1,1	0,318,524	0,0,0	0,0,0	0,0,0	5395.json
1626	3,3	0.7551723718643188,0.7551723718643188	0,0	0,0	0,0	1,1	3.77,3.77	0,0	0,0	0,776	0,0	0,0	0,0	10679.json
2466	3,3,3,3,3,3,3,3,3,3,3	0.5529677867889404,0.5529677867889404,0.5529677867889404,0.5529677867889404,0.5529677867889404,0.5529677867889404,0.5529677867889404,0.5529677867889404,0.5529677867889404,0.5529677867889404,0.5529677867889404	0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0	1,1,1,1,1,1,1,1,1,1,1	3.77,3.77,3.77,3.77,3.77,3.77,3.77,3.77,3.77,3.77,3.77	0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0	0,6,6,67,67,67,67,85,90,96,1616	0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0	8162.json
499	3	0.1401141881942749	0	0	0	1	3.77	0	1	0	0	0	0	6740.json
1002	6,8,9,9	0.0848989337682724,0.02027304470539093,0.02042965590953827,0.04724671319127083	1,1,1,0	1,1,1,0	2,2,2,0	2,2,2,1	5.5,7.42,7.33,8.43	1,1,1,0	4,7,7,8	0,0,152,224	0,6,0,3	0,10,0,6	0,131,4,104	2605.json
709	7,3,7	0.10896434634923935,0.0569961816072464,0.10896434634923935	2,0,2	2,0,2	4,0,4	2,1,2	7.42,3.77,7.42	1,0,1	4,2,4	0,5,5	0,1,6	0,7,7	0,173,173	7161.json
827	11	0.20917806029319763	2	3	5	3	6.67	1	2	0	0	0	0	2870.json
1985	3,3,3,3	0.002064639003947377,0.002064639003947377,0.002064639003947377,0.001800931990146637	0,0,0,0	0,0,0,0	0,0,0,0	1,1,1,1	3.77,3.77,3.77,3.77	0,0,0,0	0,0,0,0	0,231,1135,1772	0,0,0,1	0,0,0,2	0,0,0,7	220.json
12	16,16	0.0019787237979471684,0.0019787237979471684	2,2	2,2	4,4	3,3	4.8,4.8	1,1	6,6	0,2	0,0	0,0	0,0	11315.json
1919	15,13,13,13	0.1986580789089203,0.5265924334526062,0.6947239637374878,0.6947239637374878	2,2,2,2	2,2,2,2	4,4,4,4	4,4,4,4	6.4,9.33,9.3,9.3	2,3,3,3	5,3,3,3	0,1,312,1069	0,9,1,0	0,21,1,0	0,88,14,0	9063.json
2081	6,7,6,6,6	0.0044572982005774975,1.236141106346622E-4,0.005171671509742737,0.006812921725213528,0.006812921725213528	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	1,1,1,1,1	3.77,3.61,3.77,3.77,3.77	0,0,0,0,0	3,3,3,3,3	0,1,5,686,1231	0,3,6,3,0	0,5,13,6,0	0,104,115,16,0	7448.json
2321	7,7,7,7,7,7,7,9	0.020969441160559654,0.1893513798713684,0.020969441160559654,0.021487023681402206,0.021487023681402206,0.043667931109666824,0.023141447454690933,0.041849687695503235	0,0,0,0,0,0,1,1	0,0,0,0,0,0,1,1	0,0,0,0,0,0,2,2	2,2,2,2,2,2,2,2	5.11,5.9,5.11,5.11,5.11,5.11,5.11,5.9	1,1,1,1,1,1,1,1	6,6,6,6,6,5,6,7	0,163,658,1259,1471,1612,2270,2304	0,2,0,1,0,1,4,3	0,2,2,2,0,2,8,4	0,94,94,3,0,11,50,57	11630.json
1430	3,3	0.6660192608833313,0.6660192608833313	0,0	0,0	0,0	1,1	3.77,3.77	0,0	2,2	0,579	0,0	0,0	0,0	8280.json
326	13,12,10	0.015717238187789917,0.015146461315453053,0.0176729504019022	1,1,1	1,1,1	2,2,2	2,2,2	16.12,16.28,17.91	2,2,0	5,4,4	0,1,34	0,2,5	0,5,12	0,95,34	3965.json
1215	3,3	0.3953343629837036,0.3953343629837036	0,0	0,0	0,0	1,1	3.77,3.77	0,0	0,0	0,365	0,0	0,0	0,0	307.json
2291	6,6,10,6,3,3,3	0.009633189998567104,0.008898687548935413,0.006087156943976879,0.020502915605902672,0.49265071749687195,0.49265071749687195,0.4707319140434265	2,2,5,4,2,2,2	2,2,4,3,1,1,1	4,4,9,7,3,3,3	2,2,3,3,2,2,2	5.5,5.5,3.92,5.5,3.77,3.77,3.77	1,1,2,1,0,0,0	3,3,5,4,1,1,1	0,104,239,239,257,1441,1739	0,6,9,5,0,0,1	0,12,13,14,4,0,2	0,6,222,233,116,0,2	2631.json
1901	3,3	0.5156822204589844,0.5156822204589844	0,0	0,0	0,0	1,1	3.77,3.77	0,0	0,0	0,1050	0,0	0,0	0,0	2311.json
1464	5,5	1.1803973757196218E-4,1.1803973757196218E-4	0,0	0,0	0,0	1,1	3.92,3.92	0,0	3,3	0,613	0,0	0,0	0,0	11857.json
2255	4,4,3,3,3	0.2027885466814041,0.020111989229917526,0.014555800706148148,0.014555800706148148,0.014555800706148148	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	1,1,1,1,1	4.0,4.0,3.77,3.77,3.77	0,0,0,0,0	1,1,1,1,1	0,17,241,1382,1404	0,1,1,0,0	0,2,3,0,0	0,3,66,0,0	8451.json
1443	9,18,18,18,17	0.21904118359088898,0.10345274209976196,0.07954490184783936,0.07954490184783936,0.07928245514631271	3,3,3,3,3	2,3,3,3,3	5,6,6,6,6	3,5,5,5,5	7.54,17.29,17.29,17.29,14.5	2,4,4,4,4	4,5,5,5,5	0,33,33,592,1240	0,14,1,0,1	0,15,2,0,2	0,516,11,0,15	11643.json
1884	9,11,11	0.12165664881467819,0.11488509178161621,0.11488509178161621	5,5,5	4,4,4	9,9,9	3,3,3	5.06,6.63,6.63	1,1,1	5,5,5	0,0,1033	0,5,0	0,8,0	0,21,0	9021.json
1397	4,4,4	0.5260093808174133,0.22648243606090546,0.22648243606090546	0,0,0	0,0,0	0,0,0	1,1,1	6.63,6.63,6.63	0,0,0	1,1,1	0,247,547	0,1,0	0,2,0	0,17,0	6139.json
2474	9,9,9,9,9,9,9,9,9,9,9,9,9	0.02187415584921837,0.02187415584921837,0.020755819976329803,0.020755819976329803,0.020755819976329803,0.020755819976329803,0.020755819976329803,0.020755819976329803,0.03893153741955757,0.03893153741955757,0.03893153741955757,0.11980248987674713,0.11980248987674713	4,4,4,4,4,4,4,4,4,4,4,3,3	2,2,2,2,2,2,2,2,2,2,2,2,2	6,6,6,6,6,6,6,6,6,6,6,5,5	3,3,3,3,3,3,3,3,3,3,3,3,3	5.33,5.33,5.33,5.33,5.33,5.33,5.33,5.33,5.33,5.33,5.33,5.33,5.33	1,1,1,1,1,1,1,1,1,1,1,1,1	2,2,2,2,2,2,2,2,4,4,4,3,3	0,0,34,75,75,75,75,93,209,266,275,1456,1624	0,1,9,0,0,0,0,0,2,0,3,1,0	0,2,18,0,0,0,0,0,4,0,6,2,0	0,2,27,0,0,0,0,0,16,0,26,44,0	9166.json
