Age	SLOCStandard	Readability	NVAR	NCOMP	Mcclure	McCabe	IndentSTD	MaximumBlockDepth	totalFanOut	ChangeDates	NewAdditions	DiffSizes	EditDistances	file
1762	3,3,3,3	0.7484211325645447,0.7484211325645447,0.7484211325645447,0.7066017389297485	0,0,0,0	0,0,0,0	0,0,0,0	1,1,1,1	1.89,1.89,1.89,1.89	0,0,0,0	1,1,1,1	0,192,291,1437	0,0,0,3	0,0,0,6	0,0,0,18	2943.json
1264	20,14,14,14	0.9040143489837646,0.7381721138954163,0.7381721138954163,0.763415515422821	2,1,1,1	2,1,1,1	4,2,2,2	4,3,3,3	2.62,4.13,4.13,4.13	1,2,2,2	6,5,5,5	0,2,939,1063	0,13,0,1	0,34,0,2	0,276,0,6	5682.json
1749	6,6,6,7,7	0.9403620958328247,0.9403620958328247,0.9403620958328247,0.9725469350814819,0.9725469350814819	1,1,1,1,1	1,1,1,1,1	2,2,2,2,2	2,2,2,2,2	3.33,3.33,3.33,3.27,3.27	1,1,1,1,1	1,1,1,1,1	0,179,281,1213,1424	0,0,0,2,0	0,0,0,2,0	0,0,0,95,0	3857.json
1384	4,4,4	0.8236464858055115,0.6418097019195557,0.6418097019195557	0,0,0	0,0,0	0,0,0	1,1,1	2.0,2.0,2.0	0,0,0	1,1,1	0,683,1059	0,2,0	0,4,0	0,14,0	2376.json
1749	3,3,3,5,5,5	0.6565344333648682,0.9280561208724976,0.9280561208724976,0.5612688064575195,0.5016560554504395,0.5016560554504395	0,0,0,2,2,2	0,0,0,1,1,1	0,0,0,3,3,3	1,1,1,2,2,2	1.89,1.89,1.89,2.99,2.99,2.99	0,0,0,1,1,1	1,1,1,2,2,2	0,179,323,353,1052,1424	0,3,0,3,1,0	0,6,0,4,2,0	0,43,0,69,7,0	1010.json
845	3,3,3	0.8041056394577026,0.732109010219574,0.732109010219574	0,0,0	0,0,0	0,0,0	1,1,1	1.89,1.89,1.89	0,0,0	1,1,1	0,1,520	0,2,0	0,4,0	0,36,0	6.json
845	3,3,3	0.10882312059402466,0.041798848658800125,0.031984079629182816	0,0,0	0,0,0	0,0,0	1,1,1	1.89,1.89,1.89	0,0,0	2,2,2	0,520,653	0,1,1	0,2,2	0,8,17	204.json
1772	35,36,42,42,42,42,43,43,38,38,34,34,34,34,34	0.6560288667678833,0.541890561580658,0.3929949104785919,0.38932985067367554,0.38932985067367554,0.40196168422698975,0.3491453230381012,0.3491453230381012,0.2330946922302246,0.2330946922302246,0.2883780598640442,0.2734159827232361,0.26290515065193176,0.26290515065193176,0.29006555676460266	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	4,4,5,5,5,5,5,5,4,4,4,4,4,4,4	8,8,9,9,9,9,9,9,8,8,8,8,8,8,8	5,5,7,7,7,7,7,7,6,6,6,6,6,6,6	3.04,3.02,2.96,2.96,2.96,2.96,2.93,2.93,3.03,3.03,2.78,2.78,2.78,2.78,2.78	2,2,2,2,2,2,2,2,2,2,2,2,2,2,2	10,11,10,10,10,10,11,11,10,10,10,10,10,10,10	0,0,5,202,300,342,354,360,409,526,660,1071,1389,1447,1570	0,1,21,3,0,1,1,1,1,1,6,1,1,0,1	0,1,34,6,0,2,1,2,10,2,18,2,2,0,2	0,52,317,17,0,4,44,1,342,28,270,8,4,0,6	4125.json
1420	8,3,3,3,3	0.06828165799379349,0.03925979882478714,0.05170240253210068,0.05170240253210068,0.05459935963153839	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	1,1,1,1,1	3.97,1.89,1.89,1.89,1.89	1,0,0,0,0	1,0,0,0,0	0,207,1037,1095,1228	0,1,2,0,1	0,7,4,0,2	0,151,24,0,1	2839.json
1413	3,3,3	0.7552903890609741,0.7619431018829346,0.7619431018829346	0,0,0	0,0,0	0,0,0	1,1,1	1.89,1.89,1.89	0,0,0	1,1,1	0,712,1088	0,1,0	0,2,0	0,8,0	1944.json
1403	7,7	0.9493699073791504,0.9493699073791504	1,1	1,1	2,2	2,2	2.56,2.56	1,1	1,1	0,1078	0,0	0,0	0,0	3333.json
1455	3,3,3,3	0.9773156046867371,0.9773156046867371,0.9756264686584473,0.6431060433387756	0,0,0,0	0,0,0,0	0,0,0,0	1,1,1,1	1.89,1.89,1.89,1.89	0,0,0,0	1,1,1,1	0,28,38,1130	0,0,3,3	0,0,6,6	0,0,12,31	3697.json
1613	3,3,3,4,4,4	0.8315395712852478,0.7983360290527344,0.7983360290527344,0.520463764667511,0.42609137296676636,0.7218851447105408	0,0,0,0,0,0	0,0,0,0,0,0	0,0,0,0,0,0	1,1,1,1,1,1	1.89,1.89,1.89,2.0,2.0,2.0	0,0,0,0,0,0	1,1,1,2,2,2	0,43,137,147,912,1288	0,3,0,1,1,1	0,6,0,1,2,2	0,36,0,28,7,19	1966.json
201	7	0.8545297980308533	1	1	2	2	3.02	1	1	0	0	0	0	6460.json
1613	3,3,3,3,3,3	0.3606114089488983,0.3606114089488983,0.36622434854507446,0.31667381525039673,0.3292824327945709,0.3292824327945709	0,0,0,0,0,0	0,0,0,0,0,0	0,0,0,0,0,0	1,1,1,1,1,1	1.89,1.89,1.89,1.89,1.89,1.89	0,0,0,0,0,0	1,1,1,1,1,1	0,43,183,193,1230,1288	0,0,1,3,1,0	0,0,2,6,2,0	0,0,17,36,9,0	2834.json
1749	3,3,3,3,3	0.7233115434646606,0.7233115434646606,0.7233115434646606,0.7066017389297485,0.7066017389297485	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	1,1,1,1,1	1.89,1.89,1.89,1.89,1.89	0,0,0,0,0	1,1,1,1,1	0,179,273,1048,1424	0,0,0,1,0	0,0,0,2,0	0,0,0,8,0	1231.json
1749	5,5,5,5,5	0.6724889874458313,0.6724889874458313,0.6724889874458313,0.6803222894668579,0.6803222894668579	2,2,2,2,2	1,1,1,1,1	3,3,3,3,3	2,2,2,2,2	2.99,2.99,2.99,2.99,2.99	1,1,1,1,1	1,1,1,1,1	0,179,281,1048,1424	0,0,0,1,0	0,0,0,2,0	0,0,0,8,0	4444.json
