Age	SLOCStandard	Readability	NVAR	NCOMP	Mcclure	McCabe	IndentSTD	MaximumBlockDepth	totalFanOut	n1	n2	N1	N2	Vocabulary	Length	Volume	Difficulty	Effort	Time	HalsteadBugs	MaintainabilityIndex	ChangeDates	NewAdditions	DiffSizes	EditDistances	file
3130	14,14,14,14,14	0.021640975028276443,0.009488089010119438,0.009488089010119438,0.009488089010119438,0.010358139872550964	2,2,2,2,2	1,1,1,1,1	3,3,3,3,3	3,3,3,3,3	2.56,2.56,2.56,2.56,2.56	1,1,1,1,1	7,8,8,8,8	30.0,30.0,30.0,30.0,30.0	9.0,9.0,9.0,9.0,9.0	65.0,66.0,66.0,66.0,66.0	26.0,27.0,27.0,27.0,27.0	39.0,39.0,39.0,39.0,39.0	91.0,93.0,93.0,93.0,93.0	480.97162,491.54242,491.54242,491.54242,491.54242	43.333332,45.0,45.0,45.0,45.0	20842.104,22119.408,22119.408,22119.408,22119.408	1157.8947,1228.856,1228.856,1228.856,1228.856	0.16032387,0.16384748,0.16384748,0.16384748,0.16384748	95.44306945800781,95.33001708984375,95.33001708984375,95.33001708984375,95.33001708984375	0,500,2457,2746,2844	0,1,0,0,1	0,2,0,0,2	0,11,0,0,7	256.json
308	11	0.0035431054420769215	0	0	0	1	2.41	1	7	30.0	8.0	70.0	21.0	38.0	91.0	477.56143	39.375	18803.98	1044.6655	0.15918714	99.84689331054688	0	0	0	0	52.json
3034	18,18,18,18,17,19,19,19,20,20,7,7	5.089103942736983E-4,2.3666321067139506E-4,2.3671452072449028E-4,2.3671452072449028E-4,1.763515901984647E-4,2.712167042773217E-4,0.17023204267024994,0.142337366938591,0.11461576074361801,0.11461576074361801,0.056937336921691895,0.05386729910969734	1,1,1,1,1,1,1,1,1,1,0,0	1,1,1,1,1,1,1,1,1,1,0,0	2,2,2,2,2,2,2,2,2,2,0,0	3,3,3,3,3,4,4,4,4,4,2,2	2.51,2.51,2.51,2.51,2.47,2.46,2.46,2.46,2.49,2.49,3.02,3.02	1,1,1,1,1,1,1,1,1,1,1,1	7,7,7,7,6,6,6,6,6,6,4,4	35.0,35.0,35.0,35.0,32.0,33.0,29.0,33.0,33.0,33.0,23.0,22.0	11.0,11.0,11.0,11.0,12.0,13.0,12.0,13.0,13.0,13.0,4.0,4.0	75.0,76.0,76.0,76.0,69.0,80.0,76.0,80.0,81.0,81.0,40.0,39.0	24.0,25.0,25.0,25.0,25.0,27.0,26.0,27.0,28.0,28.0,8.0,8.0	46.0,46.0,46.0,46.0,44.0,46.0,41.0,46.0,46.0,46.0,27.0,26.0	99.0,101.0,101.0,101.0,94.0,107.0,102.0,107.0,109.0,109.0,48.0,47.0	546.83264,557.87976,557.87976,557.87976,513.1866,591.0211,546.47034,591.0211,602.06824,602.06824,228.2346,220.92067	38.18182,39.772728,39.772728,39.772728,33.333332,34.26923,31.416668,34.26923,35.538464,35.538464,23.0,22.0	20879.066,22188.4,22188.4,22188.4,17106.219,20253.838,17168.277,20253.838,21396.58,21396.58,5249.396,4860.255	1159.9481,1232.689,1232.689,1232.689,950.34546,1125.2133,953.7932,1125.2133,1188.6989,1188.6989,291.63312,270.01416	0.18227755,0.18595992,0.18595992,0.18595992,0.1710622,0.19700705,0.18215679,0.19700705,0.2006894,0.2006894,0.0760782,0.07364022	90.70443725585938,90.60043334960938,90.60043334960938,90.60043334960938,91.96061706542969,89.1944580078125,89.60198974609375,89.1944580078125,88.2672119140625,88.2672119140625,110.77831268310547,110.94767761230469	0,8,57,210,210,789,877,2040,2049,2361,2369,2654	0,1,1,0,3,2,9,2,7,0,3,1	0,2,2,0,7,2,18,4,13,0,19,2	0,18,5,0,87,85,173,24,89,0,516,7	1030.json
1277	12,12,15,15,15,15,15	6.020521395839751E-4,6.175779853947461E-4,0.0,0.0,0.0,0.0,0.0	2,2,2,2,2,2,2	2,2,2,2,2,2,2	4,4,4,4,4,4,4	3,3,3,3,3,3,3	2.98,2.98,2.87,2.87,2.87,2.87,2.87	1,1,1,1,1,1,1	10,10,15,15,15,15,16	31.0,31.0,34.0,35.0,35.0,35.0,35.0	12.0,12.0,11.0,11.0,11.0,11.0,11.0	86.0,86.0,117.0,112.0,112.0,112.0,115.0	30.0,30.0,36.0,36.0,36.0,36.0,36.0	43.0,43.0,45.0,46.0,46.0,46.0,46.0	116.0,116.0,153.0,148.0,148.0,148.0,151.0	629.4467,629.4467,840.25354,817.4872,817.4872,817.4872,834.05786	38.75,38.75,55.636364,57.272728,57.272728,57.272728,57.272728	24391.06,24391.06,46748.652,46819.723,46819.723,46819.723,47768.77	1355.059,1355.059,2597.1475,2601.0957,2601.0957,2601.0957,2653.8206	0.20981558,0.20981558,0.28008452,0.27249572,0.27249572,0.27249572,0.27801928	96.54133605957031,96.54133605957031,91.42432403564453,91.5671615600586,91.5671615600586,91.5671615600586,91.46281433105469	0,283,604,906,1170,1192,1212	0,1,3,1,0,0,1	0,2,3,2,0,0,2	0,1,200,14,0,0,14	903.json
549	3,3,3,3	0.013463248498737812,0.01021259929984808,0.00949633214622736,0.006038936320692301	0,0,0,0	0,0,0,0	0,0,0,0	1,1,1,1	1.89,1.89,1.89,1.89	0,0,0,0	0,0,0,0	15.0,15.0,15.0,18.0	4.0,4.0,4.0,4.0	21.0,21.0,21.0,24.0	7.0,7.0,7.0,7.0	19.0,19.0,19.0,22.0	28.0,28.0,28.0,31.0	118.94197,118.94197,118.94197,138.24239	13.125,13.125,13.125,15.75	1561.1134,1561.1134,1561.1134,2177.3176	86.72852,86.72852,86.72852,120.96209	0.039647322,0.039647322,0.039647322,0.046080794	128.1235809326172,128.1235809326172,128.1235809326172,127.34163665771484	0,73,172,263	0,2,2,2	0,4,4,4	0,30,64,40	316.json
346	7,7	0.03568626195192337,0.03698946163058281	0,0	0,0	0,0	1,1	3.52,3.52	0,0	5,5	16.0,16.0	5.0,5.0	28.0,28.0	8.0,8.0	21.0,21.0	36.0,36.0	158.12343,158.12343	12.8,12.8	2023.9799,2023.9799	112.44333,112.44333	0.05270781,0.05270781	112.91670227050781,112.91670227050781	0,4	0,1	0,2	0,20	1450.json
729	3,3,3,3,3	0.004963151179254055,0.005339929834008217,0.005339929834008217,0.005339929834008217,0.00452824030071497	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	1,1,1,1,1	1.89,1.89,1.89,1.89,1.89	0,0,0,0,0	1,1,1,1,1	16.0,16.0,16.0,16.0,15.0	6.0,6.0,6.0,6.0,5.0	24.0,24.0,24.0,24.0,23.0	10.0,10.0,10.0,10.0,9.0	22.0,22.0,22.0,22.0,20.0	34.0,34.0,34.0,34.0,32.0	151.62068,151.62068,151.62068,151.62068,138.3017	13.333333,13.333333,13.333333,13.333333,13.5	2021.609,2021.609,2021.609,2021.609,1867.0729	112.311615,112.311615,112.311615,112.311615,103.72627	0.050540227,0.050540227,0.050540227,0.050540227,0.046100564	126.86129760742188,126.86129760742188,126.86129760742188,126.86129760742188,127.33940887451172	0,52,56,57,657	0,3,0,0,3	0,6,0,0,6	0,12,0,0,26	720.json
229	10	0.012156459502875805	0	0	0	1	2.8	0	4	22.0	11.0	39.0	16.0	33.0	55.0	277.44168	16.0	4439.067	246.61482	0.09248056	104.2149429321289	0	0	0	0	667.json
9	3	0.4160642623901367	0	0	0	1	1.89	0	1	15.0	3.0	18.0	3.0	18.0	21.0	87.56843	7.5	656.7632	36.486843	0.029189477	129.7158966064453	0	0	0	0	1211.json
229	3,3	0.18731483817100525,0.19049692153930664	0,0	0,0	0,0	1,1	1.89,1.89	0,0	1,1	15.0,15.0	3.0,3.0	18.0,18.0	4.0,4.0	18.0,18.0	22.0,22.0	91.73836,91.73836	10.0,10.0	917.38354,917.38354	50.96575,50.96575	0.030579453,0.030579453	129.47398376464844,129.47398376464844	0,56	0,2	0,4	0,10	706.json
