Age	SLOCStandard	Readability	NVAR	NCOMP	Mcclure	McCabe	IndentSTD	MaximumBlockDepth	totalFanOut	ChangeDates	NewAdditions	DiffSizes	EditDistances	file
2499	9,13,13	0.18341459333896637,0.20274338126182556,0.1830037385225296	0,1,1	0,1,1	0,2,2	3,4,4	4.26,5.07,5.07	2,3,3	2,3,3	0,27,322	0,9,1	0,14,2	0,166,5	9386.json
1792	3	0.3617125451564789	0	0	0	1	1.89	0	0	0	0	0	0	1926.json
2598	2,2	0.9051851630210876,0.9051851630210876	0,0	0,0	0,0	1,1	0.0,0.0	0,0	0,0	0,135	0,0	0,0	0,0	11181.json
1841	5	0.5869640707969666	2	2	4	3	1.96	0	2	0	0	0	0	21948.json
1450	4,4	0.020845958963036537,0.012573744170367718	0,0	0,0	0,0	1,1	4.9,4.9	0,0	2,3	0,263	0,1	0,2	0,17	17137.json
2241	3,4,15,16	0.08930302411317825,0.38457831740379333,0.003833324881270528,0.0032003868836909533	0,0,1,1	0,0,1,1	0,0,2,2	1,1,2,2	1.89,2.0,6.77,6.59	0,0,2,2	2,3,9,10	0,0,158,179	0,3,14,2	0,5,15,2	0,85,634,75	19954.json
3305	30,30,30,30,30,30,30,32,32,32	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	3,3,3,3,3,3,3,4,4,4	3,3,3,3,3,3,3,4,4,4	6,6,6,6,6,6,6,8,8,8	7,7,7,7,7,7,7,8,8,8	3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.2,3.2,3.2	3,3,3,3,3,3,3,3,3,3	14,14,18,18,18,18,18,19,19,19	0,233,234,1065,1310,1310,1310,1310,1310,1310	0,1,4,4,5,5,5,3,5,0	0,2,8,8,10,10,10,4,10,0	0,35,214,60,75,15,25,69,80,0	5530.json
3325	3,3,3	0.9219033122062683,0.9219033122062683,0.6852058172225952	0,0,0	0,0,0	0,0,0	1,1,1	1.89,1.89,1.89	0,0,0	0,0,0	0,772,2617	0,0,3	0,0,6	0,0,86	15430.json
2668	3,3	0.8846587538719177,0.8846587538719177	0,0	0,0	0,0	1,1	1.89,1.89	0,0	0,0	0,0	0,0	0,0	0,0	6513.json
469	2	0.997294545173645	0	0	0	1	1.89	0	0	0	0	0	0	4016.json
3305	3,3,3,3	0.5286051034927368,0.5286051034927368,0.5286051034927368,0.5286051034927368	0,0,0,0	0,0,0,0	0,0,0,0	1,1,1,1	1.89,1.89,1.89,1.89	0,0,0,0	1,1,1,1	0,1310,1310,1310	0,0,0,0	0,0,0,0	0,0,0,0	5586.json
