Age	SLOCStandard	Readability	NVAR	NCOMP	Mcclure	McCabe	IndentSTD	MaximumBlockDepth	totalFanOut	ChangeDates	NewAdditions	DiffSizes	EditDistances	file
5363	3,3,3	0.9270300269126892,0.9270300269126892,0.9270300269126892	0,0,0	0,0,0	0,0,0	1,1,1	1.89,1.89,1.89	0,0,0	0,0,0	0,1579,1602	0,0,0	0,0,0	0,0,0	403.json
5685	37,37,44,45,45,45,45,45,45,45	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	8,8,4,4,4,4,4,4,4,5	16,16,9,9,9,9,9,9,9,9	24,24,13,13,13,13,13,13,13,14	17,17,10,10,10,10,10,10,10,10	6.42,5.62,5.23,5.23,5.23,5.23,5.23,5.23,5.23,5.23	9,9,4,4,4,4,4,4,4,4	19,19,27,28,28,28,28,28,28,28	0,0,19,422,1901,1924,3039,4217,4242,5015	0,2,47,6,0,0,3,8,1,1	0,4,81,11,0,0,6,16,2,2	0,16,1575,50,0,0,18,136,2,13	2736.json
2750	3,3,3	0.008816842921078205,0.010313854552805424,0.053435128182172775	0,0,0	0,0,0	0,0,0	1,1,1	1.89,1.89,1.89	0,0,0	1,1,1	0,104,2046	0,1,1	0,2,2	0,12,33	1737.json
3303	3,3	0.13451267778873444,0.1439988762140274	0,0	0,0	0,0	1,1	1.89,1.89	0,0	1,1	0,657	0,1	0,2	0,6	1765.json
2762	16,16,17,19,19,19,19,18,17,17	0.044839899986982346,0.04277142509818077,0.03949112445116043,0.05149252340197563,0.04554711654782295,0.04834269359707832,0.017303600907325745,0.015619607642292976,0.009169773198664188,0.009160643443465233	3,3,3,3,5,5,5,5,5,5	3,3,3,3,5,5,5,5,5,5	6,6,6,6,10,10,10,10,10,10	4,4,4,4,4,4,4,4,4,4	3.07,3.07,3.05,2.92,2.92,2.92,2.92,2.6,2.66,2.66	1,1,1,1,1,1,1,1,1,1	0,0,0,0,0,0,0,0,0,0	0,0,6,6,6,116,116,921,921,1517	0,3,5,4,2,2,2,1,1,1	0,6,9,6,4,4,4,2,3,2	0,6,323,29,41,30,12,24,33,1	2569.json
5039	3,3,3	0.43518248200416565,0.43518248200416565,0.43518248200416565	0,0,0	0,0,0	0,0,0	1,1,1	1.89,1.89,1.89	0,0,0	1,1,1	0,1255,1278	0,0,0	0,0,0	0,0,0	2748.json
6312	24,18,18,18,18,18,18,22,24,23,23	0.002942540915682912,0.03992551937699318,0.03992551937699318,0.03992551937699318,0.03995951637625694,0.040796104818582535,0.04164943844079971,0.014370026998221874,0.09622688591480255,0.09195449948310852,0.08363210409879684	2,2,2,2,2,2,2,4,3,2,2	5,2,2,2,2,2,2,4,4,4,4	7,4,4,4,4,4,4,8,7,6,6	4,3,3,3,3,3,3,4,5,5,5	6.22,2.27,2.27,2.27,2.27,2.27,2.27,2.3,3.43,2.35,2.35	2,1,1,1,1,1,1,1,1,1,1	11,9,9,9,9,9,9,13,8,8,8	0,151,2529,2552,3305,3667,3667,4281,4456,4497,4569	0,19,0,0,0,1,2,5,10,2,1	0,42,0,0,0,2,4,5,17,6,2	0,499,0,0,60,12,12,163,248,134,29	2786.json
4855	3,3,3,3	0.6988150477409363,0.6988150477409363,0.6988150477409363,0.7152111530303955	0,0,0,0	0,0,0,0	0,0,0,0	1,1,1,1	1.89,1.89,1.89,1.89	0,0,0,0	2,2,2,2	0,1072,1095,2210	0,0,0,1	0,0,0,2	0,0,0,6	577.json
3569	35,35,35	0.0,0.0,0.0	5,5,5	9,9,9	14,14,14	11,11,11	4.36,4.36,4.36	3,3,3	12,12,12	0,923,923	0,1,1	0,2,2	0,12,6	44.json
3253	8,8	0.1560090035200119,0.15236026048660278	1,1	1,1	2,2	2,2	3.12,3.12	1,1	3,3	0,607	0,1	0,2	0,6	1285.json
5350	3,3,3,3	0.8878287672996521,0.7383787631988525,0.7383787631988525,0.7383787631988525	0,0,0,0	0,0,0,0	0,0,0,0	1,1,1,1	1.89,1.89,1.89,1.89	0,0,0,0	1,2,2,2	0,1521,1566,1589	0,1,0,0	0,2,0,0	0,12,0,0	250.json
6167	12,12,12,12	0.012555571272969246,0.009835327044129372,0.009835327044129372,0.009835327044129372	4,4,4,4	3,3,3,3	7,7,7,7	3,3,3,3	2.56,2.56,2.56,2.56	1,1,1,1	11,11,11,11	0,2113,2383,2406	0,1,0,0	0,2,0,0	0,3,0,0	927.json
