Age	SLOCStandard	Readability	NVAR	NCOMP	Mcclure	McCabe	IndentSTD	MaximumBlockDepth	totalFanOut	n1	n2	N1	N2	Vocabulary	Length	Volume	Difficulty	Effort	Time	HalsteadBugs	MaintainabilityIndex	ChangeDates	NewAdditions	DiffSizes	EditDistances	file
3710	5,3,3,3,5,3,3	0.1775226593017578,0.05512171611189842,0.05512171611189842,0.05512171611189842,0.07130801677703857,0.4129444360733032,0.3547229766845703	1,0,0,0,0,0,0	1,0,0,0,0,0,0	2,0,0,0,0,0,0	2,1,1,1,2,1,1	2.99,1.89,1.89,1.89,2.75,1.89,1.89	1,0,0,0,1,0,0	4,3,3,3,3,1,1	18.0,16.0,16.0,16.0,19.0,14.0,12.0	7.0,5.0,5.0,5.0,6.0,6.0,6.0	30.0,22.0,22.0,22.0,29.0,16.0,14.0	9.0,6.0,6.0,6.0,7.0,6.0,6.0	25.0,21.0,21.0,21.0,25.0,20.0,18.0	39.0,28.0,28.0,28.0,36.0,22.0,20.0	181.11038,122.984886,122.984886,122.984886,167.17882,95.08241,83.398506	11.571428,9.6,9.6,9.6,11.083333,7.0,6.0	2095.7058,1180.6549,1180.6549,1180.6549,1852.8986,665.5769,500.39105	116.4281,65.59194,65.59194,65.59194,102.93881,36.976494,27.799503	0.06037013,0.04099496,0.04099496,0.04099496,0.05572627,0.031694137,0.027799502	117.43174743652344,127.94976043701172,127.94976043701172,127.94976043701172,117.84797668457031,129.28781127929688,129.9696044921875	0,253,517,1118,1119,1371,3683	0,1,0,1,4,1,1	0,4,0,2,5,6,2	0,81,0,5,146,180,19	2826.json
2680	50,50,50,50,50,50,50,52,50,53,53,49,47,51,51,55,55,56,56,56,56,49,50,50,50,59,60,60,59,59,58,58,62,63,64,64,60,60,63,46,50,47,47,48,48,48,52,52,53,52,48,48,49,51,52	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	9,9,9,9,9,9,9,9,9,10,10,10,9,9,9,11,11,11,11,11,11,11,12,12,13,14,15,15,15,15,15,15,15,15,15,14,11,11,11,7,8,8,9,8,8,9,10,10,10,10,9,9,9,10,11	11,12,12,11,11,11,11,12,11,13,13,12,10,10,10,11,11,11,11,11,11,11,12,12,14,15,18,18,18,18,18,19,20,20,20,19,17,17,18,12,13,13,11,11,11,12,13,13,13,13,12,12,12,13,14	20,21,21,20,20,20,20,21,20,23,23,22,19,19,19,22,22,22,22,22,22,22,24,24,27,29,33,33,33,33,33,34,35,35,35,33,28,28,29,19,21,21,20,19,19,21,23,23,23,23,21,21,21,23,25	12,12,12,12,12,12,12,13,12,13,13,11,10,11,11,12,12,12,12,12,12,11,12,12,12,13,15,15,15,15,15,15,16,16,16,16,15,15,16,10,11,10,10,10,10,10,11,11,11,11,10,10,10,11,11	7.16,7.16,7.24,7.24,7.24,7.24,7.24,7.49,7.69,7.93,7.97,7.11,7.03,6.95,6.95,8.05,6.94,6.94,6.94,6.94,6.94,7.17,7.18,7.09,7.09,10.43,10.46,10.46,10.44,10.44,10.41,10.33,10.05,10.15,10.16,10.16,8.93,8.93,8.69,10.18,10.01,8.57,8.57,8.53,8.53,8.53,8.5,8.5,8.45,8.5,8.53,8.53,8.55,9.62,9.78	6,6,6,6,6,6,6,6,6,6,6,5,5,5,5,6,6,6,6,6,6,6,6,6,6,8,8,8,8,8,8,8,8,8,8,8,7,7,7,7,7,6,6,6,6,6,6,6,6,6,6,6,6,7,7	22,22,22,22,23,23,23,24,23,26,26,25,23,25,25,28,29,30,30,30,31,26,27,27,29,35,35,34,33,33,32,32,36,38,40,39,38,38,41,31,31,28,29,29,29,31,33,33,34,33,31,31,32,33,36	49.0,50.0,50.0,49.0,50.0,50.0,50.0,50.0,50.0,53.0,53.0,53.0,51.0,51.0,51.0,54.0,55.0,56.0,56.0,56.0,56.0,53.0,54.0,54.0,57.0,70.0,73.0,72.0,70.0,70.0,69.0,69.0,70.0,71.0,71.0,69.0,65.0,65.0,67.0,60.0,60.0,61.0,62.0,62.0,62.0,63.0,64.0,64.0,65.0,64.0,63.0,63.0,64.0,65.0,69.0	20.0,20.0,20.0,20.0,21.0,21.0,21.0,21.0,21.0,22.0,22.0,22.0,21.0,22.0,22.0,23.0,23.0,27.0,27.0,27.0,27.0,23.0,23.0,23.0,23.0,26.0,29.0,31.0,30.0,30.0,30.0,30.0,30.0,35.0,35.0,35.0,34.0,34.0,34.0,28.0,30.0,30.0,30.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,32.0	190.0,192.0,192.0,190.0,195.0,195.0,195.0,202.0,195.0,212.0,212.0,199.0,186.0,201.0,201.0,220.0,225.0,232.0,232.0,233.0,237.0,205.0,212.0,212.0,222.0,270.0,280.0,277.0,269.0,269.0,265.0,267.0,289.0,299.0,308.0,304.0,285.0,285.0,300.0,233.0,242.0,230.0,227.0,233.0,235.0,243.0,257.0,258.0,262.0,258.0,243.0,243.0,247.0,254.0,268.0	67.0,67.0,67.0,67.0,67.0,67.0,67.0,68.0,67.0,72.0,72.0,67.0,63.0,69.0,69.0,74.0,78.0,83.0,83.0,84.0,85.0,71.0,73.0,73.0,74.0,82.0,89.0,90.0,89.0,89.0,87.0,87.0,98.0,107.0,111.0,110.0,104.0,104.0,107.0,85.0,90.0,89.0,89.0,93.0,93.0,94.0,99.0,99.0,101.0,99.0,94.0,94.0,95.0,96.0,100.0	69.0,70.0,70.0,69.0,71.0,71.0,71.0,71.0,71.0,75.0,75.0,75.0,72.0,73.0,73.0,77.0,78.0,83.0,83.0,83.0,83.0,76.0,77.0,77.0,80.0,96.0,102.0,103.0,100.0,100.0,99.0,99.0,100.0,106.0,106.0,104.0,99.0,99.0,101.0,88.0,90.0,91.0,92.0,93.0,93.0,94.0,95.0,95.0,96.0,95.0,94.0,94.0,95.0,96.0,101.0	257.0,259.0,259.0,257.0,262.0,262.0,262.0,270.0,262.0,284.0,284.0,266.0,249.0,270.0,270.0,294.0,303.0,315.0,315.0,317.0,322.0,276.0,285.0,285.0,296.0,352.0,369.0,367.0,358.0,358.0,352.0,354.0,387.0,406.0,419.0,414.0,389.0,389.0,407.0,318.0,332.0,319.0,316.0,326.0,328.0,337.0,356.0,357.0,363.0,357.0,337.0,337.0,342.0,350.0,368.0	1569.8907,1587.4843,1587.4843,1569.8907,1611.2336,1611.2336,1611.2336,1660.4316,1611.2336,1768.9846,1768.9846,1656.8658,1536.3114,1671.2527,1671.2527,1842.4353,1904.4769,2008.1375,2008.1375,2020.8876,2052.7627,1724.428,1786.0342,1786.0342,1871.2906,2317.9067,2462.125,2453.9458,2378.5005,2378.5005,2333.5334,2346.7922,2571.1724,2731.5356,2818.9988,2773.9822,2578.8196,2578.8196,2709.892,2054.0994,2155.2952,2075.9866,2061.4456,2131.7659,2144.844,2208.8965,2338.8687,2345.4385,2390.3413,2345.4385,2208.8965,2208.8965,2246.8906,2304.7368,2450.222	82.075,83.75,83.75,82.075,79.7619,79.7619,79.7619,80.952385,79.7619,86.72727,86.72727,80.704544,76.5,79.97727,79.97727,86.86956,93.260864,86.07407,86.07407,87.111115,88.14815,81.804344,85.69565,85.69565,91.69565,110.38462,112.017235,104.51613,103.833336,103.833336,100.05,100.05,114.333336,108.52857,112.58572,108.428566,99.411766,99.411766,105.42647,91.071434,90.0,90.48334,91.96667,93.0,93.0,95.51613,102.19355,102.19355,105.8871,102.19355,95.51613,95.51613,98.064514,100.64516,107.8125	128848.78,132951.81,132951.81,128848.78,128515.06,128515.06,128515.06,134415.9,128515.06,153419.2,153419.2,133716.61,117527.82,133662.23,133662.23,160051.55,177613.17,172848.58,172848.58,176041.77,180947.23,141065.7,153055.36,153055.36,171589.2,255861.25,275800.44,256476.92,246967.64,246967.64,233470.03,234796.58,293970.72,296449.66,317379.0,300778.9,256365.02,256365.02,285694.34,187069.78,193976.56,187842.19,189584.28,198254.22,199470.48,210985.23,239017.3,239688.69,253106.31,239688.69,210985.23,210985.23,220340.23,231960.6,264164.56	7158.2656,7386.212,7386.212,7158.2656,7139.7256,7139.7256,7139.7256,7467.5503,7139.7256,8523.289,8523.289,7428.7007,6529.323,7425.6797,7425.6797,8891.753,9867.398,9602.699,9602.699,9780.098,10052.624,7836.9834,8503.075,8503.075,9532.733,14214.514,15322.246,14248.718,13720.425,13720.425,12970.558,13044.254,16331.707,16469.426,17632.166,16709.94,14242.501,14242.501,15871.908,10392.766,10776.476,10435.677,10532.46,11014.123,11081.693,11721.402,13278.738,13316.038,14061.462,13316.038,11721.402,11721.402,12241.124,12886.699,14675.809	0.5232969,0.5291614,0.5291614,0.5232969,0.5370779,0.5370779,0.5370779,0.5534772,0.5370779,0.58966154,0.58966154,0.5522886,0.5121038,0.5570842,0.5570842,0.6141451,0.63482565,0.6693792,0.6693792,0.67362916,0.6842542,0.5748093,0.5953447,0.5953447,0.62376356,0.7726356,0.82070833,0.81798196,0.7928335,0.7928335,0.7778445,0.78226405,0.85705745,0.9105119,0.9396663,0.92466074,0.8596065,0.8596065,0.90329736,0.6846998,0.7184317,0.6919955,0.6871485,0.71058863,0.714948,0.7362988,0.7796229,0.78181285,0.7967804,0.78181285,0.7362988,0.7362988,0.74896353,0.7682456,0.81674063	66.59967041015625,66.54171752929688,66.54171752929688,66.59967041015625,66.4645004272461,66.4645004272461,66.4645004272461,65.44271850585938,66.4645004272461,64.8048324584961,64.8048324584961,66.87655639648438,68.17448425292969,66.18351745605469,66.18351745605469,64.22321319580078,64.05099487304688,63.48349380493164,63.48349380493164,63.450584411621094,63.369205474853516,66.6687240600586,65.92890930175781,65.92890930175781,65.68643188476562,61.662109375,60.615962982177734,60.63326644897461,61.06792068481445,61.06792068481445,61.44409942626953,61.41463851928711,59.62941360473633,59.055599212646484,58.63658142089844,58.72029113769531,60.37516403198242,60.37516403198242,59.09696578979492,67.01252746582031,65.18167877197266,66.6090087890625,66.64556121826172,66.13007354736328,66.0982666015625,65.94525146484375,64.12125396728516,64.1066665649414,63.6994743347168,64.1066665649414,65.94525146484375,65.94525146484375,65.52253723144531,64.51226806640625,63.87939453125	0,0,0,6,6,6,26,69,81,83,112,114,147,206,206,221,229,258,287,288,293,294,295,389,396,396,398,400,403,426,444,452,454,454,454,454,458,459,462,462,462,462,477,487,487,503,639,639,648,650,652,683,941,1821,1822	0,1,1,1,1,1,5,9,2,7,2,9,2,5,1,18,10,9,1,1,1,3,3,4,2,12,3,1,4,2,0,3,4,1,3,1,18,1,7,7,6,21,1,5,2,1,5,1,2,0,0,1,1,5,3	0,2,1,2,2,2,10,15,7,10,3,23,8,6,2,32,20,16,2,2,2,14,4,9,4,15,5,2,9,4,1,4,5,1,5,2,40,2,9,36,8,46,2,8,4,2,5,2,2,2,6,2,1,7,5	0,22,74,21,37,7,274,99,268,216,86,339,312,155,4,283,285,252,39,26,25,375,60,117,82,735,122,58,230,127,42,183,263,125,85,24,432,30,252,971,234,464,39,119,2,61,123,1,44,44,125,5,62,208,167	1947.json
2421	4	0.64152991771698	0	0	0	1	2.0	0	0	13.0	2.0	16.0	4.0	15.0	20.0	78.13781	13.0	1015.7915	56.43286	0.026045937	125.64796447753906	0	0	0	0	2063.json
3710	3	0.39962059259414673	0	0	0	1	1.89	0	2	14.0	4.0	19.0	4.0	18.0	23.0	95.90828	7.0	671.358	37.297665	0.031969428	129.2428436279297	0	0	0	0	2483.json
2703	3	0.4565255641937256	0	0	0	1	1.89	0	0	9.0	2.0	10.0	2.0	11.0	12.0	41.51318	4.5	186.80931	10.378295	0.013837727	133.59722900390625	0	0	0	0	530.json
2703	8	0.004743556026369333	2	2	4	2	2.4	1	1	20.0	3.0	38.0	10.0	23.0	48.0	217.13098	33.333332	7237.699	402.0944	0.072377	108.87444305419922	0	0	0	0	526.json
1821	3	0.8947717547416687	0	0	0	1	1.89	0	0	9.0	2.0	10.0	2.0	11.0	12.0	41.51318	4.5	186.80931	10.378295	0.013837727	133.59722900390625	0	0	0	0	403.json
2606	6	0.8469928503036499	2	1	3	2	2.75	1	0	18.0	3.0	25.0	4.0	21.0	29.0	127.377205	12.0	1528.5265	84.91814	0.042459067	116.30830383300781	0	0	0	0	2736.json
2242	3	0.37476640939712524	0	0	0	1	1.89	0	0	12.0	2.0	13.0	2.0	14.0	15.0	57.110325	6.0	342.66196	19.036776	0.019036775	131.9385528564453	0	0	0	0	1737.json
2856	3,3,18,18,18,19	0.006626107729971409,0.0010381975444033742,0.3390081226825714,0.2697012424468994,0.15560992062091827,0.10798319429159164	0,0,3,3,4,5	0,0,3,3,4,5	0,0,6,6,8,10	1,1,4,4,4,4	1.89,1.89,3.25,3.25,3.12,3.34	0,0,2,2,2,2	2,2,8,8,10,12	16.0,16.0,30.0,30.0,33.0,34.0	6.0,7.0,11.0,12.0,12.0,12.0	23.0,24.0,65.0,66.0,74.0,82.0	7.0,8.0,19.0,22.0,22.0,22.0	22.0,23.0,41.0,42.0,45.0,46.0	30.0,32.0,84.0,88.0,96.0,104.0	133.78294,144.75398,450.03436,474.52393,527.2179,574.45044	9.333333,9.142858,25.909092,27.5,30.25,31.166668	1248.6407,1323.4651,11659.981,13049.408,15948.342,17903.707	69.36893,73.52584,647.77673,724.9671,886.019,994.6504	0.044594314,0.048251327,0.15001145,0.15817465,0.1757393,0.19148348	127.51214599609375,127.102294921875,91.48749542236328,91.21195220947266,90.66438293457031,89.34233856201172	0,28,274,274,309,371	0,1,17,1,3,2	0,2,18,2,4,3	0,6,724,16,302,91	1765.json
