Age	SLOCStandard	Readability	NVAR	NCOMP	Mcclure	McCabe	IndentSTD	MaximumBlockDepth	totalFanOut	n1	n2	N1	N2	Vocabulary	Length	Volume	Difficulty	Effort	Time	HalsteadBugs	MaintainabilityIndex	ChangeDates	NewAdditions	DiffSizes	EditDistances	file
2307	7,7	0.19662439823150635,0.23834796249866486	2,2	2,3	4,5	3,4	3.61,3.61	0,0	3,3	16.0,18.0	8.0,8.0	40.0,43.0	18.0,20.0	24.0,26.0	58.0,63.0	265.92783,296.12772	18.0,22.5	4786.7007,6662.8735	265.92783,370.15964	0.08864261,0.09870924	109.75348663330078,108.96414184570312	0,80	0,2	0,4	0,41	672.json
2832	11,16	0.03492868319153786,0.015247008763253689	2,3	4,6	6,9	3,5	10.44,6.93	1,1	0,4	22.0,29.0	8.0,9.0	54.0,90.0	31.0,50.0	30.0,38.0	85.0,140.0	417.0857,734.7099	42.625,80.55555	17778.277,59184.96	987.68207,3288.0535	0.13902856,0.2449033	100.09098052978516,90.61679077148438	0,2303	0,7	0,9	0,264	3161.json
2208	4,4	0.11990262567996979,0.12514877319335938	1,1	1,1	2,2	2,2	4.0,4.0	0,0	2,2	16.0,16.0	5.0,5.0	24.0,24.0	8.0,8.0	21.0,21.0	32.0,32.0	140.55415,140.55415	12.8,12.8	1799.0931,1799.0931	99.949615,99.949615	0.046851385,0.046851385	122.36495208740234,122.36495208740234	0,57	0,1	0,2	0,4	2062.json
2542	3	0.011739573441445827	0	0	0	1	3.77	0	1	16.0	3.0	22.0	5.0	19.0	27.0	114.694046	13.333333	1529.2539	84.95855	0.03823135	128.31268310546875	0	0	0	0	532.json
2605	17,17,13	0.3786853551864624,0.3080265522003174,0.4250735938549042	1,1,1	3,3,3	4,4,4	7,7,5	7.05,7.05,4.92	2,2,1	4,4,4	27.0,28.0,27.0	16.0,17.0,15.0	79.0,80.0,68.0	24.0,25.0,23.0	43.0,45.0,42.0	103.0,105.0,91.0	558.9053,576.6446,490.70087	20.25,20.588234,20.699999	11317.832,11872.094,10157.508	628.76843,659.5608,564.30597	0.18630175,0.19221486,0.16356696	90.59684753417969,90.43436431884766,96.07948303222656	0,1985,2069	0,1,1	0,2,8	0,23,235	1769.json
3252	3	0.578815758228302	0	0	0	1	3.77	0	0	13.0	3.0	14.0	3.0	16.0	17.0	68.0	6.5	442.0	24.555555	0.022666667	131.03103637695312	0	0	0	0	62.json
1	10	0.002274987054988742	6	8	14	9	5.06	1	1	27.0	9.0	82.0	39.0	36.0	121.0	625.561	58.500004	36595.32	2033.0734	0.20852032	98.14714813232422	0	0	0	0	2773.json
4023	6,8,8	0.04222087934613228,8.883478003554046E-4,8.883478003554046E-4	0,0,0	0,0,0	0,0,0	1,1,1	3.77,3.46,3.46	0,0,0	6,11,11	20.0,25.0,25.0	7.0,11.0,11.0	37.0,65.0,65.0	10.0,29.0,29.0	27.0,36.0,36.0	47.0,94.0,94.0	223.47972,485.97296,485.97296	14.285715,32.954548,32.954548	3192.5676,16015.02,16015.02	177.36487,889.7233,889.7233	0.07449324,0.16199099,0.16199099	113.61502838134766,104.91505432128906,104.91505432128906	0,9,142	0,8,0	0,13,0	0,240,2	851.json
811	55,56,54,54,56,62,70,69,70,66,69,66,65,66,66,66	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	6,6,6,6,6,7,7,7,7,8,7,8,8,9,9,9	6,6,6,6,6,7,7,7,7,7,7,7,7,8,8,8	12,12,12,12,12,14,14,14,14,15,14,15,15,17,17,17	7,7,7,7,7,8,8,8,8,8,8,8,8,9,9,9	6.71,6.69,6.71,6.71,6.69,6.87,7.22,7.25,7.22,7.03,7.25,7.03,7.09,7.08,7.08,7.08	3,3,3,3,3,3,3,3,3,2,3,2,2,2,2,2	25,25,25,26,26,27,31,30,31,29,26,24,23,25,26,26	72.0,74.0,74.0,75.0,75.0,76.0,79.0,77.0,79.0,76.0,78.0,76.0,75.0,79.0,80.0,80.0	56.0,61.0,60.0,61.0,62.0,65.0,72.0,70.0,72.0,67.0,69.0,66.0,66.0,70.0,71.0,71.0	403.0,424.0,414.0,417.0,427.0,474.0,543.0,524.0,543.0,511.0,513.0,497.0,491.0,510.0,499.0,500.0	167.0,172.0,168.0,169.0,173.0,192.0,222.0,218.0,222.0,215.0,212.0,209.0,208.0,215.0,215.0,216.0	128.0,135.0,134.0,136.0,137.0,141.0,151.0,147.0,151.0,143.0,147.0,142.0,141.0,149.0,151.0,151.0	570.0,596.0,582.0,586.0,600.0,666.0,765.0,742.0,765.0,726.0,725.0,706.0,699.0,725.0,714.0,716.0	3990.0,4217.782,4112.464,4153.2534,4258.8193,4754.941,5537.3794,5342.1567,5537.3794,5198.0664,5219.762,5047.721,4990.5464,5233.8975,5168.221,5182.6978	107.35715,104.327866,103.6,103.89344,104.63709,112.246155,121.791664,119.9,121.791664,121.9403,119.82609,120.333336,118.18182,121.32143,121.126755,121.69014	428355.03,440032.22,426051.25,431495.78,445630.47,533723.8,674406.6,640524.6,674406.6,633853.75,625463.7,607409.1,589791.9,634983.9,626009.9,630683.2	23797.502,24446.234,23669.514,23971.988,24757.248,29651.322,37467.035,35584.703,37467.035,35214.098,34747.984,33744.953,32766.215,35276.883,34778.33,35037.953	1.33,1.4059274,1.3708212,1.3844178,1.4196064,1.5849802,1.8457931,1.7807189,1.8457931,1.7326888,1.7399207,1.6825737,1.6635154,1.7446325,1.7227404,1.7275659	61.355159759521484,60.774566650390625,61.495216369628906,61.44389343261719,60.72421646118164,58.2723388671875,55.514137268066406,55.93387222290039,55.514137268066406,56.796173095703125,56.05439758300781,56.948795318603516,57.25536346435547,56.530452728271484,56.59611892700195,56.581573486328125	0,20,26,39,40,41,117,117,128,142,146,282,450,488,624,649	0,4,2,1,4,10,21,12,21,3,5,1,3,2,2,1	0,6,6,2,6,12,32,25,32,9,10,2,7,3,4,2	0,468,120,35,120,455,641,375,375,462,214,123,117,173,71,6	2438.json
3571	3,3	0.7088636755943298,0.7251042723655701	0,0	0,0	0,0	1,1	3.77,3.77	0,0	1,1	11.0,11.0	3.0,3.0	14.0,14.0	4.0,4.0	14.0,14.0	18.0,18.0	68.53239,68.53239	7.3333335,7.3333335	502.57086,502.57086	27.920603,27.920603	0.022844128,0.022844128	130.99049377441406,130.99049377441406	0,1889	0,0	0,0	0,3	1691.json
