Age	SLOCStandard	Readability	NVAR	NCOMP	Mcclure	McCabe	IndentSTD	MaximumBlockDepth	totalFanOut	n1	n2	N1	N2	Vocabulary	Length	Volume	Difficulty	Effort	Time	HalsteadBugs	MaintainabilityIndex	ChangeDates	NewAdditions	DiffSizes	EditDistances	file
1849	18	0.11773697286844254	4	3	7	5	7.17	2	2	30.0	12.0	69.0	29.0	42.0	98.0	528.4471	36.25	19156.207	1064.2338	0.17614903	90.42227935791016	0	0	0	0	302.json
1801	4,6,3	0.04290218651294708,0.30873459577560425,0.668917715549469	0,0,0	0,0,0	0,0,0	1,1,1	4.0,9.98,3.77	0,0,0	3,5,4	26.0,28.0,16.0	6.0,6.0,3.0	35.0,40.0,22.0	6.0,6.0,3.0	32.0,34.0,19.0	41.0,46.0,25.0	205.0,234.0233,106.19819	13.0,14.0,8.0	2665.0,3276.3262,849.5855	148.05556,182.01813,47.199196	0.068333335,0.078007765,0.035399396	120.63237762451172,113.37531280517578,128.712890625	0,159,166	0,5,1	0,7,6	0,53,139	758.json
1671	7,9,9	0.2949987053871155,0.10982910543680191,0.08968351036310196	0,0,0	0,0,0	0,0,0	2,2,2	6.05,9.32,9.32	1,1,1	1,2,2	17.0,21.0,21.0	5.0,8.0,8.0	27.0,38.0,38.0	5.0,10.0,10.0	22.0,29.0,29.0	32.0,48.0,48.0	142.70181,233.1831,233.1831	8.5,13.125,13.125	1212.9655,3060.5283,3060.5283	67.38697,170.02936,170.02936	0.04756727,0.077727705,0.077727705	113.22032165527344,106.59547424316406,106.59547424316406	0,1,1	0,5,1	0,8,2	0,176,6	1125.json
1849	7,8	0.09102605283260345,0.11176107823848724	0,0	0,0	0,0	1,1	8.24,7.94	1,1	2,2	19.0,20.0	3.0,3.0	38.0,39.0	4.0,4.0	22.0,23.0	42.0,43.0	187.29613,194.51317	12.666667,13.333334	2372.4177,2593.509	131.80098,144.08383	0.062432043,0.064837724	112.03626251220703,109.67644500732422	0,30	0,1	0,1	0,13	81.json
1849	3	1.4028127770870924E-4	0	0	0	1	3.77	0	5	15.0	6.0	33.0	6.0	21.0	39.0	171.30037	7.5	1284.7528	71.37515	0.057100125	126.2267074584961	0	0	0	0	334.json
1552	5	0.7348819375038147	1	1	2	2	5.99	1	2	13.0	3.0	19.0	3.0	16.0	22.0	88.0	6.5	572.0	31.777779	0.029333333	121.18495178222656	0	0	0	0	647.json
1849	6,6	0.6499731540679932,0.6653835773468018	1,1	1,1	2,2	2,2	5.5,5.5	1,1	1,1	14.0,15.0	4.0,4.0	22.0,23.0	9.0,9.0	18.0,19.0	31.0,32.0	129.26768,135.93369	15.75,16.875	2035.9661,2293.8809	113.10922,127.43783	0.04308923,0.045311227	116.231689453125,115.97023010253906	0,884	0,1	0,2	0,7	331.json
1849	5	0.31601667404174805	0	0	0	2	5.99	1	1	15.0	5.0	20.0	8.0	20.0	28.0	121.013985	12.0	1452.1678	80.675995	0.040337995	119.52839660644531	0	0	0	0	738.json
1849	3	0.7500641942024231	0	0	0	1	3.77	0	2	11.0	1.0	15.0	1.0	12.0	16.0	57.3594	5.5	315.4767	17.526484	0.019119801	131.91592407226562	0	0	0	0	379.json
1849	6,5,5	0.9154725074768066,0.9624975323677063,0.7149773240089417	1,0,0	1,0,0	2,0,0	2,1,1	2.31,3.92,3.92	1,0,0	1,2,2	12.0,16.0,18.0	2.0,5.0,6.0	18.0,25.0,27.0	3.0,7.0,9.0	14.0,21.0,24.0	21.0,32.0,36.0	79.95445,140.55415,165.05864	9.0,11.2,13.5	719.5901,1574.2065,2228.2917	39.977226,87.45592,123.79398	0.026651485,0.046851385,0.055019546	118.72991943359375,118.98002624511719,118.14434051513672	0,177,395	0,3,2	0,7,5	0,129,22	1073.json
1832	3	0.47331419587135315	0	0	0	1	3.77	0	1	11.0	4.0	13.0	6.0	15.0	19.0	74.23092	8.25	612.4051	34.022507	0.024743639	130.57513427734375	0	0	0	0	1138.json
1909	3,3	0.6389514207839966,0.3839488923549652	0,0	0,0	0,0	1,1	3.77,3.77	0,0	2,3	11.0,12.0	5.0,5.0	15.0,18.0	5.0,5.0	16.0,17.0	20.0,23.0	80.0,94.01165	5.5,6.0	440.0,564.0699	24.444445,31.337215	0.026666667,0.031337216	130.18594360351562,129.34671020507812	0,3	0,1	0,2	0,8	1141.json
