Age	SLOCStandard	Readability	NVAR	NCOMP	Mcclure	McCabe	IndentSTD	MaximumBlockDepth	totalFanOut	n1	n2	N1	N2	Vocabulary	Length	Volume	Difficulty	Effort	Time	HalsteadBugs	MaintainabilityIndex	ChangeDates	NewAdditions	DiffSizes	EditDistances	file
1543	5,3,3,3,3	0.3653765916824341,0.930927038192749,0.935847282409668,0.930927038192749,0.9042691588401794	1,0,0,0,0	1,0,0,0,0	2,0,0,0,0	2,1,1,1,1	2.71,0.94,0.94,0.94,0.94	0,0,0,0,0	0,0,0,0,0	13.0,9.0,10.0,9.0,9.0	3.0,2.0,2.0,2.0,2.0	16.0,10.0,11.0,10.0,10.0	4.0,2.0,2.0,2.0,2.0	16.0,11.0,12.0,11.0,11.0	20.0,12.0,13.0,12.0,12.0	80.0,41.51318,46.604515,41.51318,41.51318	8.666667,4.5,5.0,4.5,4.5	693.3334,186.80931,233.02258,186.80931,186.80931	38.51852,10.378295,12.945699,10.378295,10.378295	0.026666667,0.013837727,0.015534839,0.013837727,0.013837727	121.6805648803711,133.59722900390625,132.9956512451172,133.59722900390625,133.59722900390625	0,0,62,331,596	0,2,1,1,1	0,6,2,2,2	0,108,6,6,7	2184.json
316	4	0.1346352994441986	0	0	0	1	1.66	0	1	14.0	7.0	19.0	7.0	21.0	26.0	114.20025	7.0	799.40173	44.41121	0.03806675	123.67467498779297	0	0	0	0	148.json
1377	6,6,6	0.6149967908859253,0.6149967908859253,0.619306206703186	1,1,1	1,1,1	2,2,2	2,2,2	1.37,1.37,1.37	1,1,1	2,2,2	22.0,22.0,22.0	5.0,5.0,5.0	34.0,34.0,34.0	9.0,9.0,9.0	27.0,27.0,27.0	43.0,43.0,43.0	204.46016,204.46016,204.46016	19.8,19.8,19.8	4048.311,4048.311,4048.311	224.90617,224.90617,224.90617	0.06815339,0.06815339,0.06815339	113.8475570678711,113.8475570678711,113.8475570678711	0,430,498	0,0,1	0,0,2	0,0,6	731.json
1507	3,3	0.18729713559150696,0.19338439404964447	0,0	0,0	0,0	1,1	0.94,0.94	0,0	1,1	15.0,15.0	3.0,3.0	22.0,22.0	3.0,3.0	18.0,18.0	25.0,25.0	104.24813,104.24813	7.5,7.5	781.86096,781.86096	43.43672,43.43672	0.034749378,0.034749378	128.8092498779297,128.8092498779297	0,560	0,1	0,2	0,13	183.json
1663	4,4,4	0.47547513246536255,0.47547513246536255,0.5239202976226807	0,0,0	0,0,0	0,0,0	1,1,1	1.0,1.0,1.0	0,0,0	0,0,0	13.0,13.0,14.0	2.0,2.0,2.0	16.0,16.0,17.0	4.0,4.0,4.0	15.0,15.0,16.0	20.0,20.0,21.0	78.13781,78.13781,84.0	13.0,13.0,14.0	1015.7915,1015.7915,1176.0	56.43286,56.43286,65.333336	0.026045937,0.026045937,0.028	125.64796447753906,125.64796447753906,125.27178192138672	0,717,1224	0,0,1	0,0,2	0,0,10	1808.json
2187	8,8,8,8,3,3,3,8,8,8	0.16294680535793304,0.16294680535793304,0.16294680535793304,0.1519732028245926,0.29341402649879456,0.2896466553211212,0.2896466553211212,0.15677359700202942,0.1764611452817917,0.1764611452817917	3,3,3,3,0,0,0,3,3,3	2,2,2,2,0,0,0,2,2,2	5,5,5,5,0,0,0,5,5,5	3,3,3,3,1,1,1,3,3,3	3.87,3.87,3.87,1.94,0.94,0.94,0.94,1.94,1.94,1.94	2,2,2,2,0,0,0,2,2,2	4,4,4,4,1,1,1,4,4,4	20.0,20.0,20.0,20.0,11.0,11.0,11.0,20.0,20.0,20.0	7.0,7.0,7.0,7.0,4.0,4.0,4.0,7.0,7.0,7.0	41.0,41.0,41.0,41.0,15.0,15.0,15.0,41.0,41.0,41.0	14.0,14.0,14.0,14.0,5.0,5.0,5.0,14.0,14.0,14.0	27.0,27.0,27.0,27.0,15.0,15.0,15.0,27.0,27.0,27.0	55.0,55.0,55.0,55.0,20.0,20.0,20.0,55.0,55.0,55.0	261.51883,261.51883,261.51883,261.51883,78.13781,78.13781,78.13781,261.51883,261.51883,261.51883	20.0,20.0,20.0,20.0,6.875,6.875,6.875,20.0,20.0,20.0	5230.3765,5230.3765,5230.3765,5230.3765,537.19745,537.19745,537.19745,5230.3765,5230.3765,5230.3765	290.57648,290.57648,290.57648,290.57648,29.844303,29.844303,29.844303,290.57648,290.57648,290.57648	0.08717294,0.08717294,0.08717294,0.08717294,0.026045937,0.026045937,0.026045937,0.08717294,0.08717294,0.08717294	107.67721557617188,107.67721557617188,107.67721557617188,107.67721557617188,130.30841064453125,130.30841064453125,130.30841064453125,107.67721557617188,107.67721557617188,107.67721557617188	0,145,162,245,524,525,529,534,687,1240	0,0,0,0,3,1,0,6,2,0	0,0,0,0,11,2,0,7,4,0	0,0,0,36,160,3,0,171,12,0	1926.json
1628	3,3	0.2645385265350342,0.2645385265350342	0,0	0,0	0,0	1,1	0.94,0.94	0,0	1,1	15.0,15.0	7.0,7.0	18.0,18.0	8.0,8.0	22.0,22.0	26.0,26.0	115.94522,115.94522	8.571429,8.571429	993.8163,993.8163	55.212017,55.212017	0.038648408,0.038648408	128.2562713623047,128.2562713623047	0,682	0,0	0,0	0,0	431.json
1642	10,10,10,10,10,10,10,10,10,11,14	0.496160626411438,0.496160626411438,0.41998395323753357,0.37719258666038513,0.37719258666038513,0.37719258666038513,0.37719258666038513,0.39051055908203125,0.41112807393074036,0.4024908244609833,0.4744367003440857	0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0	2,2,2,2,2,2,2,2,2,2,3	2.6,2.6,2.6,2.6,2.6,2.6,2.6,2.6,2.6,2.76,3.26	2,2,2,2,2,2,2,2,2,2,3	2,2,2,2,2,2,2,2,2,3,3	20.0,20.0,22.0,21.0,21.0,21.0,21.0,20.0,20.0,21.0,22.0	7.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0	35.0,35.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,40.0,47.0	7.0,7.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,10.0	27.0,27.0,30.0,29.0,29.0,29.0,29.0,28.0,28.0,29.0,31.0	42.0,42.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,49.0,57.0	199.70528,199.70528,225.71696,223.46713,223.46713,223.46713,223.46713,221.13832,221.13832,238.04108,282.3892	10.0,10.0,12.375,11.8125,11.8125,11.8125,11.8125,11.25,11.25,11.8125,12.222223	1997.0527,1997.0527,2793.2476,2639.7056,2639.7056,2639.7056,2639.7056,2487.8062,2487.8062,2811.86,3451.4238	110.94737,110.94737,155.18042,146.65031,146.65031,146.65031,146.65031,138.21146,138.21146,156.21445,191.74577	0.06656843,0.06656843,0.07523899,0.07448904,0.07448904,0.07448904,0.07448904,0.07371277,0.07371277,0.07934702,0.094129734	105.69454193115234,105.69454193115234,105.05785369873047,105.10994720458984,105.10994720458984,105.10994720458984,105.10994720458984,105.16442108154297,105.16442108154297,103.23738861083984,98.2121810913086	0,40,246,415,514,696,749,899,902,1495,1497	0,0,2,1,0,0,1,2,1,3,12	0,0,4,2,0,0,2,4,2,5,20	0,0,39,6,0,0,1,21,6,37,135	1490.json
719	3	0.9074358344078064	0	0	0	1	0.94	0	1	13.0	4.0	15.0	5.0	17.0	20.0	81.74926	8.125	664.2127	36.900707	0.027249753	130.07347106933594	0	0	0	0	1044.json
21	3,3	0.40394312143325806,0.40394312143325806	0,0	0,0	0,0	1,1	0.94,0.94	0,0	2,2	12.0,12.0	3.0,3.0	16.0,16.0	4.0,4.0	15.0,15.0	20.0,20.0	78.13781,78.13781	8.0,8.0	625.1025,625.1025	34.727917,34.727917	0.026045937,0.026045937	130.30841064453125,130.30841064453125	0,11	0,0	0,0	0,0	333.json
1776	15,15	1.1268412345089018E-4,1.1268412345089018E-4	1,1	1,1	2,2	3,3	2.29,2.29	1,1	13,13	34.0,34.0	29.0,29.0	124.0,124.0	67.0,67.0	63.0,63.0	191.0,191.0	1141.6605,1141.6605	39.275864,39.275864	44839.703,44839.703	2491.0947,2491.0947	0.3805535,0.3805535	89.8303451538086,89.8303451538086	0,829	0,0	0,0	0,0	284.json
316	3	0.5576085448265076	0	0	0	1	0.94	0	1	12.0	5.0	15.0	5.0	17.0	20.0	81.74926	6.0	490.49554	27.249752	0.027249753	130.07347106933594	0	0	0	0	220.json
634	3,3,3	0.16454273462295532,0.31011438369750977,0.2925722599029541	0,0,0	0,0,0	0,0,0	1,1,1	0.94,1.0,1.0	0,0,0	1,1,1	15.0,16.0,16.0	7.0,8.0,8.0	18.0,20.0,20.0	8.0,9.0,9.0	22.0,24.0,24.0	26.0,29.0,29.0	115.94522,132.96391,132.96391	8.571429,9.0,9.0	993.8163,1196.6752,1196.6752	55.212017,66.48196,66.48196	0.038648408,0.044321306,0.044321306	128.2562713623047,127.54407501220703,127.54407501220703	0,26,27	0,2,1	0,3,2	0,90,3	307.json
2187	8,8,8,8,9,9,9,10,10,10	0.07044632732868195,0.07044632732868195,0.07044632732868195,0.06465853750705719,0.07746925950050354,0.07746925950050354,0.07746925950050354,0.09781740605831146,0.1131729707121849,0.1131729707121849	4,4,4,4,4,4,4,4,4,4	2,2,2,2,2,2,2,2,2,2	6,6,6,6,6,6,6,6,6,6	3,3,3,3,3,3,3,3,3,3	4.47,4.47,4.47,2.24,2.13,2.13,2.13,2.23,2.23,2.23	2,2,2,2,2,2,2,2,2,2	5,5,5,5,5,5,5,5,5,5	20.0,20.0,20.0,20.0,22.0,22.0,22.0,23.0,23.0,23.0	5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0	40.0,40.0,40.0,40.0,43.0,43.0,43.0,45.0,45.0,45.0	14.0,14.0,14.0,14.0,14.0,14.0,14.0,15.0,15.0,15.0	25.0,25.0,25.0,25.0,27.0,27.0,27.0,28.0,28.0,28.0	54.0,54.0,54.0,54.0,57.0,57.0,57.0,60.0,60.0,60.0	250.76822,250.76822,250.76822,250.76822,271.0286,271.0286,271.0286,288.44128,288.44128,288.44128	28.0,28.0,28.0,28.0,30.8,30.8,30.8,34.5,34.5,34.5	7021.5103,7021.5103,7021.5103,7021.5103,8347.681,8347.681,8347.681,9951.225,9951.225,9951.225	390.0839,390.0839,390.0839,390.0839,463.76004,463.76004,463.76004,552.8458,552.8458,552.8458	0.083589405,0.083589405,0.083589405,0.083589405,0.090342864,0.090342864,0.090342864,0.0961471,0.0961471,0.0961471	107.89549255371094,107.89549255371094,107.89549255371094,107.89549255371094,105.5833969116211,105.5833969116211,105.5833969116211,103.55276489257812,103.55276489257812,103.55276489257812	0,145,162,245,524,525,529,665,687,1240	0,0,0,0,8,0,0,1,3,0	0,0,0,0,15,0,0,1,6,0	0,0,0,40,40,0,0,18,18,0	1947.json
2187	8,8,8,8,8,8,8,8,12,12,12	0.6479319334030151,0.7355831861495972,0.7355831861495972,0.7355831861495972,0.7210320234298706,0.6296969652175903,0.6474694609642029,0.6474694609642029,0.11239612102508545,0.11239612102508545,0.11329732835292816	0,0,0,0,0,0,0,0,2,2,2	0,0,0,0,0,0,0,0,3,3,3	0,0,0,0,0,0,0,0,5,5,5	2,2,2,2,2,2,2,2,3,3,3	2.83,2.83,2.83,2.83,1.41,1.41,1.41,1.41,1.73,1.73,1.73	1,1,1,1,1,1,1,1,2,2,2	2,2,2,2,2,2,2,2,4,4,4	22.0,21.0,21.0,21.0,21.0,23.0,23.0,23.0,32.0,32.0,31.0	8.0,6.0,6.0,6.0,6.0,8.0,7.0,7.0,10.0,10.0,10.0	35.0,33.0,33.0,33.0,33.0,36.0,36.0,36.0,63.0,63.0,62.0	12.0,9.0,9.0,9.0,9.0,12.0,11.0,11.0,18.0,18.0,18.0	30.0,27.0,27.0,27.0,27.0,31.0,30.0,30.0,42.0,42.0,41.0	47.0,42.0,42.0,42.0,42.0,48.0,47.0,47.0,81.0,81.0,80.0	230.62386,199.70528,199.70528,199.70528,199.70528,237.80142,230.62386,230.62386,436.7777,436.7777,428.60416	16.5,15.75,15.75,15.75,15.75,17.25,18.071428,18.071428,28.8,28.8,27.9	3805.2937,3145.3582,3145.3582,3145.3582,3145.3582,4102.0747,4167.7026,4167.7026,12579.197,12579.197,11958.056	211.40521,174.74213,174.74213,174.74213,174.74213,227.89304,231.53903,231.53903,698.8443,698.8443,664.3364	0.07687462,0.06656843,0.06656843,0.06656843,0.06656843,0.079267144,0.07687462,0.07687462,0.14559257,0.14559257,0.14286806	108.56095123291016,109.30946350097656,109.30946350097656,109.30946350097656,109.30946350097656,108.40158081054688,108.56095123291016,108.56095123291016,98.4415054321289,98.4415054321289,98.53973388671875	0,58,145,162,245,580,593,644,944,1240,1563	0,8,0,0,0,4,1,0,7,0,1	0,16,0,0,0,8,2,0,10,0,2	0,67,0,0,32,71,5,0,255,0,8	2063.json
151	7	0.18815524876117706	2	1	3	2	1.51	1	3	18.0	3.0	31.0	7.0	21.0	38.0	166.90805	21.0	3505.069	194.72606	0.05563602	112.40554809570312	0	0	0	0	1182.json
2187	3,3,3,3,3,3,3,3	0.6433501839637756,0.6433501839637756,0.6433501839637756,0.6320220232009888,0.6528645753860474,0.6528645753860474,0.6528645753860474,0.6528645753860474	0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0	1,1,1,1,1,1,1,1	1.89,1.89,1.89,0.94,0.94,0.94,0.94,0.94	0,0,0,0,0,0,0,0	1,1,1,1,1,1,1,1	11.0,11.0,11.0,11.0,12.0,12.0,12.0,12.0	3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0	14.0,14.0,14.0,14.0,15.0,15.0,15.0,15.0	4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0	14.0,14.0,14.0,14.0,15.0,15.0,15.0,15.0	18.0,18.0,18.0,18.0,19.0,19.0,19.0,19.0	68.53239,68.53239,68.53239,68.53239,74.23092,74.23092,74.23092,74.23092	7.3333335,7.3333335,7.3333335,7.3333335,8.0,8.0,8.0,8.0	502.57086,502.57086,502.57086,502.57086,593.84735,593.84735,593.84735,593.84735	27.920603,27.920603,27.920603,27.920603,32.99152,32.99152,32.99152,32.99152	0.022844128,0.022844128,0.022844128,0.022844128,0.024743639,0.024743639,0.024743639,0.024743639	130.99049377441406,130.99049377441406,130.99049377441406,130.99049377441406,130.57513427734375,130.57513427734375,130.57513427734375,130.57513427734375	0,145,162,245,589,635,663,1240	0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0	0,0,0,8,10,0,0,0	530.json
1297	4,4	0.23061349987983704,0.23061349987983704	1,1	1,1	2,2	2,2	1.0,1.0	0,0	1,1	15.0,15.0	5.0,5.0	23.0,23.0	5.0,5.0	20.0,20.0	28.0,28.0	121.013985,121.013985	7.5,7.5	907.60486,907.60486	50.422493,50.422493	0.040337995,0.040337995	123.14331817626953,123.14331817626953	0,351	0,0	0,0	0,0	2039.json
2187	3,3,3,3,3,3,3,3	0.22671861946582794,0.22671861946582794,0.22671861946582794,0.2182375192642212,0.3947409689426422,0.3947409689426422,0.3947409689426422,0.3947409689426422	0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0	1,1,1,1,1,1,1,1	1.89,1.89,1.89,0.94,0.94,0.94,0.94,0.94	0,0,0,0,0,0,0,0	1,1,1,1,1,1,1,1	10.0,10.0,10.0,10.0,11.0,11.0,11.0,11.0	2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0	13.0,13.0,13.0,13.0,14.0,14.0,14.0,14.0	2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0	12.0,12.0,12.0,12.0,13.0,13.0,13.0,13.0	15.0,15.0,15.0,15.0,16.0,16.0,16.0,16.0	53.77444,53.77444,53.77444,53.77444,59.207035,59.207035,59.207035,59.207035	5.0,5.0,5.0,5.0,5.5,5.5,5.5,5.5	268.8722,268.8722,268.8722,268.8722,325.6387,325.6387,325.6387,325.6387	14.937344,14.937344,14.937344,14.937344,18.09104,18.09104,18.09104,18.09104	0.017924814,0.017924814,0.017924814,0.017924814,0.019735679,0.019735679,0.019735679,0.019735679	132.25152587890625,132.25152587890625,132.25152587890625,132.25152587890625,131.75106811523438,131.75106811523438,131.75106811523438,131.75106811523438	0,145,162,245,589,635,663,1240	0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0	0,0,0,8,10,0,0,0	526.json
31	16,28,28,28	0.013284911401569843,0.0,0.0,2.15128471609205E-4	1,4,4,4	1,3,3,3	2,7,7,7	3,5,5,5	1.69,1.97,1.97,1.94	2,3,3,3	9,16,16,15	31.0,41.0,39.0,39.0	9.0,13.0,12.0,12.0	76.0,131.0,128.0,125.0	19.0,32.0,31.0,31.0	40.0,54.0,51.0,51.0	95.0,163.0,159.0,156.0	505.58316,938.0467,901.9156,884.8983	32.72222,50.46154,50.375,50.375	16543.805,47335.28,45433.996,44576.754	919.1003,2629.7378,2524.1108,2476.4863	0.16852772,0.31268224,0.30063853,0.2949661	93.02035522460938,80.28052520751953,80.48477935791016,80.58383178710938	0,3,5,5	0,30,1,6	0,46,2,11	0,448,27,404	403.json
1162	3,3	0.9068759679794312,0.9068759679794312	1,1	1,1	2,2	2,2	0.94,0.94	0,0	1,1	12.0,12.0	4.0,4.0	14.0,14.0	5.0,5.0	16.0,16.0	19.0,19.0	76.0,76.0	7.5,7.5	570.0,570.0	31.666666,31.666666	0.025333334,0.025333334	130.22267150878906,130.22267150878906	0,215	0,0	0,0	0,0	1737.json
1162	6,6	0.02732711285352707,0.02732711285352707	0,0	0,0	0,0	1,1	2.75,2.75	0,0	4,4	14.0,14.0	4.0,4.0	26.0,26.0	11.0,11.0	18.0,18.0	37.0,37.0	154.28723,154.28723	19.25,19.25	2970.0293,2970.0293	165.00163,165.00163	0.051429078,0.051429078	115.54165649414062,115.54165649414062	0,215	0,0	0,0	0,0	1765.json
1486	3,3,5,5,5	0.42464879155158997,0.42464879155158997,0.3388182818889618,0.24934877455234528,0.24934877455234528	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	1,1,1,1,1	0.94,0.94,2.71,2.71,2.71	0,0,0,0,0	1,1,3,3,3	11.0,11.0,14.0,14.0,14.0	3.0,3.0,3.0,3.0,3.0	13.0,13.0,20.0,20.0,20.0	4.0,4.0,5.0,5.0,5.0	14.0,14.0,17.0,17.0,17.0	17.0,17.0,25.0,25.0,25.0	64.72504,64.72504,102.18657,102.18657,102.18657	7.3333335,7.3333335,11.666666,11.666666,11.666666	474.65027,474.65027,1192.1766,1192.1766,1192.1766	26.36946,26.36946,66.23203,66.23203,66.23203	0.021575011,0.021575011,0.034062188,0.034062188,0.034062188	131.28770446777344,131.28770446777344,120.63774108886719,120.63774108886719,120.63774108886719	0,539,556,556,732	0,0,3,1,0	0,0,4,2,0	0,0,48,4,0	577.json
612	5,5,6,6,6	0.9518985748291016,0.9518985748291016,0.94446861743927,0.9428908228874207,0.9359413981437683	3,3,3,3,3	3,3,3,3,3	6,6,6,6,6	2,2,2,2,2	0.94,0.94,0.9,0.9,0.9	0,0,0,0,0	3,3,3,3,3	20.0,20.0,21.0,20.0,20.0	5.0,5.0,6.0,6.0,6.0	29.0,29.0,31.0,30.0,30.0	6.0,6.0,7.0,7.0,7.0	25.0,25.0,27.0,26.0,26.0	35.0,35.0,38.0,37.0,37.0	162.53496,162.53496,180.68573,173.91628,173.91628	12.0,12.0,12.25,11.666666,11.666666	1950.4194,1950.4194,2213.4001,2029.0231,2029.0231	108.356636,108.356636,122.966675,112.7235,112.7235	0.05417832,0.05417832,0.060228575,0.057972092,0.057972092	117.99446105957031,117.99446105957031,114.49034881591797,114.68891143798828,114.68891143798828	0,6,16,17,464	0,0,1,1,1	0,0,1,2,2	0,0,17,6,9	1285.json
557	4	0.0013662202982231975	0	0	0	1	1.66	0	2	19.0	6.0	30.0	10.0	25.0	40.0	185.75424	15.833333	2941.109	163.39494	0.06191808	121.14502716064453	0	0	0	0	250.json
1662	3,3,3	0.7698774933815002,0.7698774933815002,0.7972367405891418	1,1,0	1,1,0	2,2,0	2,2,1	0.94,0.94,0.94	0,0,0	1,1,0	15.0,15.0,10.0	4.0,4.0,2.0	17.0,17.0,11.0	5.0,5.0,2.0	19.0,19.0,12.0	22.0,22.0,13.0	93.45441,93.45441,46.604515	9.375,9.375,5.0	876.1351,876.1351,233.02258	48.67417,48.67417,12.945699	0.03115147,0.03115147,0.015534839	129.14761352539062,129.14761352539062,132.9956512451172	0,119,716	0,0,3	0,0,6	0,0,50	927.json
1597	3,3,3,3,3,3,3	0.6726301908493042,0.7130041718482971,0.7130041718482971,0.7130041718482971,0.7130041718482971,0.7130041718482971,0.751819372177124	0,0,0,0,0,0,0	0,0,0,0,0,0,0	0,0,0,0,0,0,0	1,1,1,1,1,1,1	0.94,0.94,0.94,0.94,0.94,0.94,0.94	0,0,0,0,0,0,0	1,1,1,1,1,1,1	10.0,11.0,11.0,11.0,11.0,11.0,11.0	3.0,3.0,3.0,3.0,3.0,3.0,2.0	14.0,14.0,14.0,14.0,14.0,14.0,13.0	4.0,4.0,4.0,4.0,4.0,4.0,2.0	13.0,14.0,14.0,14.0,14.0,14.0,13.0	18.0,18.0,18.0,18.0,18.0,18.0,15.0	66.60792,68.53239,68.53239,68.53239,68.53239,68.53239,55.506596	6.666667,7.3333335,7.3333335,7.3333335,7.3333335,7.3333335,5.5	444.0528,502.57086,502.57086,502.57086,502.57086,502.57086,305.2863	24.6696,27.920603,27.920603,27.920603,27.920603,27.920603,16.96035	0.022202639,0.022844128,0.022844128,0.022844128,0.022844128,0.022844128,0.018502198	131.1385955810547,130.99049377441406,130.99049377441406,130.99049377441406,130.99049377441406,130.99049377441406,132.086669921875	0,0,14,45,73,314,651	0,1,0,0,0,0,2	0,2,0,0,0,0,4	0,20,0,0,0,0,25	2140.json
1642	7,7,7	0.09991827607154846,0.05689696595072746,0.05689696595072746	2,2,2	1,1,1	3,3,3	2,2,2	1.28,1.28,1.28	1,1,1	8,8,8	22.0,23.0,23.0	6.0,7.0,7.0	50.0,52.0,52.0	14.0,16.0,16.0	28.0,30.0,30.0	64.0,68.0,68.0	307.67072,333.66855,333.66855	25.666666,26.285715,26.285715	7896.8813,8770.717,8770.717	438.71564,487.26205,487.26205	0.10255691,0.11122285,0.11122285	109.22529602050781,108.80348205566406,108.80348205566406	0,340,696	0,1,0	0,2,0	0,15,0	1937.json
316	3	0.8833461403846741	0	0	0	1	0.94	0	1	10.0	4.0	13.0	4.0	14.0	17.0	64.72504	5.0	323.62518	17.979177	0.021575011	131.28770446777344	0	0	0	0	225.json
1556	7,7	0.40120744705200195,0.40120744705200195	0,0	0,0	0,0	1,1	2.06,2.06	1,1	0,0	18.0,18.0	4.0,4.0	27.0,27.0	4.0,4.0	22.0,22.0	31.0,31.0	138.24239,138.24239	9.0,9.0	1244.1815,1244.1815	69.12119,69.12119	0.046080794,0.046080794	113.61540985107422,113.61540985107422	0,609	0,0	0,0	0,0	2212.json
1800	4,4,8,12,23,23,23,24,27,27,27,27,28	0.0,0.0,0.002295531565323472,3.121829067822546E-4,0.0019089897396042943,0.0019089897396042943,0.0019122393568977714,7.923220400698483E-4,4.153769987169653E-4,4.1682712617330253E-4,4.1682712617330253E-4,3.261225647293031E-4,1.758714352035895E-4	0,0,0,1,2,2,2,2,4,4,4,4,4	0,0,0,1,3,3,3,3,4,4,4,4,4	0,0,0,2,5,5,5,5,8,8,8,8,8	1,1,1,2,5,5,5,5,6,6,6,6,6	1.66,1.66,1.56,1.44,2.52,2.52,2.52,2.48,3.17,3.17,3.17,3.17,3.14	0,0,1,1,4,4,4,4,5,5,5,5,5	1,1,2,3,5,5,5,6,7,7,7,7,9	17.0,17.0,21.0,24.0,37.0,37.0,37.0,38.0,40.0,40.0,40.0,40.0,42.0	7.0,7.0,9.0,9.0,13.0,13.0,13.0,12.0,15.0,15.0,15.0,15.0,16.0	28.0,28.0,39.0,54.0,93.0,93.0,93.0,98.0,112.0,112.0,112.0,112.0,119.0	11.0,11.0,14.0,21.0,31.0,31.0,31.0,33.0,37.0,37.0,37.0,37.0,38.0	24.0,24.0,30.0,33.0,50.0,50.0,50.0,50.0,55.0,55.0,55.0,55.0,58.0	39.0,39.0,53.0,75.0,124.0,124.0,124.0,131.0,149.0,149.0,149.0,149.0,157.0	178.81354,178.81354,260.0652,378.32956,699.83813,699.83813,699.83813,739.34515,861.4226,861.4226,861.4226,861.4226,919.70306	13.357142,13.357142,16.333334,28.0,44.115387,44.115387,44.115387,52.25,49.333336,49.333336,49.333336,49.333336,49.875	2388.438,2388.438,4247.7314,10593.228,30873.63,30873.63,30873.63,38630.785,42496.85,42496.85,42496.85,42496.85,45870.19	132.691,132.691,235.98508,588.51263,1715.2017,1715.2017,1715.2017,2146.1548,2360.9363,2360.9363,2360.9363,2360.9363,2548.344	0.059604514,0.059604514,0.08668839,0.12610985,0.23327938,0.23327938,0.23327938,0.24644838,0.28714088,0.28714088,0.28714088,0.28714088,0.3065677	121.34304809570312,121.34304809570312,108.16619873046875,99.41853332519531,84.9905776977539,84.9905776977539,84.9905776977539,84.01554870605469,81.08280181884766,81.08280181884766,81.08280181884766,81.08280181884766,80.1532211303711	0,0,165,165,193,197,244,404,613,672,853,1060,1786	0,1,4,4,20,0,1,2,5,2,0,5,1	0,2,4,4,26,0,2,3,5,4,0,10,1	0,5,126,166,462,0,2,66,305,12,0,30,76	1457.json
1655	7,7,7	0.10302884876728058,0.10108814388513565,0.10108814388513565	1,1,1	1,1,1	2,2,2	2,2,2	1.28,1.28,1.28	1,1,1	1,1,1	20.0,20.0,20.0	5.0,5.0,5.0	29.0,29.0,29.0	9.0,9.0,9.0	25.0,25.0,25.0	38.0,38.0,38.0	176.46652,176.46652,176.46652	18.0,18.0,18.0	3176.3975,3176.3975,3176.3975	176.46652,176.46652,176.46652	0.058822174,0.058822174,0.058822174	112.11597442626953,112.11597442626953,112.11597442626953	0,109,709	0,1,0	0,2,0	0,4,0	774.json
1291	2,2	0.9442299008369446,0.9442299008369446	0,0	0,0	0,0	1,1	0.0,0.0	0,0	0,0	10.0,10.0	1.0,1.0	11.0,11.0	1.0,1.0	11.0,11.0	12.0,12.0	41.51318,41.51318	5.0,5.0	207.5659,207.5659	11.531439,11.531439	0.013837727,0.013837727	140.16575622558594,140.16575622558594	0,345	0,1	0,2	0,3	719.json
