Age	SLOCStandard	Readability	NVAR	NCOMP	Mcclure	McCabe	IndentSTD	MaximumBlockDepth	totalFanOut	ChangeDates	NewAdditions	DiffSizes	EditDistances	file
1790	7,7,6,6	0.0,0.0,0.0,0.0	0,0,0,0	0,0,0,0	0,0,0,0	1,1,1,1	4.2,4.2,2.21,2.21	0,0,0,0	1,1,1,1	0,3,4,92	0,0,6,0	0,0,13,0	0,0,52,36	2044.json
1649	4	0.1870705783367157	0	0	0	1	1.66	0	1	0	0	0	0	1601.json
1584	5	0.0	0	0	0	1	2.19	0	4	0	0	0	0	1385.json
1640	4	3.1795172253623605E-4	0	0	0	1	1.0	0	1	0	0	0	0	1366.json
1868	3,3,3,3,3,3,3,3,3	0.9929582476615906,0.9908318519592285,0.9905360341072083,0.9588994979858398,0.9581509232521057,0.9581509232521057,0.9581509232521057,0.9581509232521057,0.31557387113571167	0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0	1,1,1,1,1,1,1,1,1	1.0,1.25,1.25,1.25,1.25,1.25,1.25,1.25,0.94	0,0,0,0,0,0,0,0,0	0,1,1,1,1,1,1,1,1	0,0,1,2,8,16,78,170,188	0,6,1,2,2,1,0,0,1	0,8,2,4,4,2,0,0,7	0,168,6,39,14,6,0,0,141	327.json
1556	3	0.18900884687900543	0	0	0	1	0.94	0	0	0	0	0	0	2733.json
1590	3,3	0.1424243450164795,0.1424243450164795	0,0	0,0	0,0	1,1	0.94,0.94	0,0	1,1	0,0	0,0	0,0	0,0	489.json
1649	3	0.7456008195877075	0	0	0	1	0.94	0	1	0	0	0	0	1524.json
316	3	0.23842230439186096	0	0	0	1	3.77	0	1	0	0	0	0	1816.json
1641	3,16	0.466924250125885,0.05177881196141243	0,1	0,1	0,2	1,4	0.94,1.2	0,1	0,4	0,1	0,15	0,15	0,520	131.json
1520	3	0.0	0	0	0	1	0.94	0	1	0	0	0	0	1702.json
1591	4,4	0.4566856026649475,0.47368907928466797	0,0	0,0	0,0	1,1	1.0,1.0	0,0	2,2	0,167	0,1	0,2	0,8	1238.json
1820	4,4,4	0.07565971463918686,0.08188356459140778,0.021263550966978073	0,0,0	0,0,0	0,0,0	1,1,1	1.0,1.0,1.0	0,0,0	1,1,1	0,44,122	0,1,0	0,2,0	0,2,4	1731.json
1460	6	0.24862177670001984	1	1	2	2	1.37	1	2	0	0	0	0	1067.json
1508	3	0.6724197268486023	0	0	0	1	1.89	0	1	0	0	0	0	890.json
1581	6,6	0.6868224740028381,0.680595874786377	1,1	3,3	4,4	2,2	1.37,1.37	1,1	2,2	0,2	0,1	0,2	0,6	505.json
1654	10,10,9	7.075532339513302E-4,0.0017128761392086744,0.0015867023030295968	1,1,1	1,1,1	2,2,2	2,2,2	2.97,2.97,3.19	1,1,1	10,10,8	0,13,244	0,1,1	0,2,5	0,6,138	193.json
1597	3	0.7682619094848633	0	0	0	1	0.94	0	1	0	0	0	0	2429.json
566	8	0.18898068368434906	1	1	2	2	1.41	1	3	0	0	0	0	935.json
1827	6,6,6,6,6,6,6,6	0.0016152446623891592,0.0018835060764104128,0.0014253725530579686,0.0014253725530579686,0.001516648568212986,0.0015067553613334894,9.214858873747289E-4,9.214858873747289E-4	0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0	1,1,1,1,1,1,1,1	0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94	0,0,0,0,0,0,0,0	4,4,4,4,4,4,5,5	0,2,23,51,52,54,95,129	0,1,2,0,1,1,2,0	0,2,4,0,2,2,4,0	0,6,24,0,4,7,34,0	1670.json
1827	3,3,3	0.7477673888206482,0.7477673888206482,0.7477673888206482	0,0,0	0,0,0	0,0,0	1,1,1	0.94,0.94,0.94	0,0,0	1,1,1	0,51,129	0,0,0	0,0,0	0,0,0	1672.json
1632	18,18,20,18	0.006333866156637669,0.005671799182891846,0.011570770293474197,0.005671799182891846	3,3,3,3	4,4,5,4	7,7,8,7	4,4,5,4	3.67,1.84,1.75,1.84	2,2,2,2	5,5,5,5	0,1,170,170	0,1,3,0	0,2,3,3	0,128,36,36	1169.json
1618	4	0.14162275195121765	0	0	0	1	1.0	0	1	0	0	0	0	2268.json
1373	5,5	0.9561976790428162,0.9820865392684937	2,2	2,2	4,4	2,2	1.37,1.28	0,0	1,1	0,562	0,2	0,3	0,9	943.json
1904	4,4,4,4,5,5,5,5,5,5,5	0.7647556066513062,0.7576014399528503,0.2534140944480896,0.2620255947113037,0.04546875134110451,0.04698188230395317,0.04698188230395317,0.012615405023097992,0.014552244916558266,0.08238933235406876,0.07842184603214264	0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0	1,1,1,1,1,1,1,1,1,1,1	1.0,1.0,1.0,1.0,0.98,0.98,0.98,0.98,0.98,0.98,0.98	0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,1,1,1,2,3,4,2	0,36,40,42,54,129,206,288,300,315,315	0,1,2,1,1,1,0,1,1,2,3	0,2,4,2,1,2,0,2,2,4,6	0,1,23,8,37,1,0,37,8,18,59	1823.json
1584	9	0.005653981119394302	3	2	5	3	1.33	1	3	0	0	0	0	486.json
1765	6,6,6	0.7287685871124268,0.6624873876571655,0.6624873876571655	1,1,1	1,1,1	2,2,2	2,2,2	1.37,1.37,1.37	1,1,1	1,1,1	0,33,67	0,2,0	0,4,0	0,19,0	1158.json
1597	4,4,4,4,3	5.841337842866778E-4,1.591241598362103E-4,0.0,0.0,1.51252475916408E-4	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	1,1,1,1,1	2.45,2.45,2.45,2.45,0.94	0,0,0,0,0	5,3,4,3,1	0,15,21,315,560	0,3,1,1,1	0,6,2,2,3	0,108,30,23,73	2426.json
