Age	SLOCStandard	Readability	NVAR	NCOMP	Mcclure	McCabe	IndentSTD	MaximumBlockDepth	totalFanOut	ChangeDates	NewAdditions	DiffSizes	EditDistances	file
1838	3	0.9269831776618958	0	0	0	1	3.77	0	0	0	0	0	0	3018.json
4188	3,3	0.6842312812805176,0.6842312812805176	0,0	0,0	0,0	1,1	3.77,3.77	0,0	0,0	0,564	0,0	0,0	0,0	7264.json
5191	3,3,3,3,3,3	0.7520928382873535,0.7520928382873535,0.7492793798446655,0.7233988642692566,0.7492793798446655,0.7492793798446655	0,0,0,0,0,0	0,0,0,0,0,0	0,0,0,0,0,0	1,1,1,1,1,1	3.77,3.77,3.77,3.77,3.77,3.77	0,0,0,0,0,0	2,2,1,1,1,1	0,372,753,1485,1485,1567	0,0,1,2,2,0	0,0,2,4,4,0	0,0,12,16,16,0	6424.json
5191	3,3,3	0.7089659571647644,0.7089659571647644,0.7089659571647644	0,0,0	0,0,0	0,0,0	1,1,1	3.77,3.77,3.77	0,0,0	0,0,0	0,372,1567	0,0,0	0,0,0	0,0,0	333.json
3144	12,12	0.730812668800354,0.7075292468070984	0,0	0,0	0,0	2,2	5.12,5.12	1,1	3,3	0,771	0,2	0,4	0,11	284.json
1746	6	0.3454599380493164	2	2	4	2	5.5	1	3	0	0	0	0	2978.json
5191	4,4,4,4	0.4518199861049652,0.4518199861049652,0.44367700815200806,0.438742995262146	0,0,0,0	0,0,0,0	0,0,0,0	1,1,1,1	4.0,4.0,6.63,4.0	0,0,0,0	2,2,2,2	0,372,753,1567	0,0,4,0	0,0,8,0	0,0,65,2	5176.json
3378	3	0.8322917222976685	0	0	0	1	3.77	0	0	0	0	0	0	2514.json
4160	3,3	0.7249193787574768,0.7249193787574768	0,0	0,0	0,0	1,1	3.77,3.77	0,0	1,1	0,536	0,0	0,0	0,0	6256.json
4438	3,3,4	0.0,0.0,0.0	0,0,0	0,0,0	0,0,0	1,1,1	3.77,3.77,5.2	0,0,0	2,2,3	0,814,2061	0,0,2	0,0,3	0,12,31	6961.json
885	19,19	0.003814953612163663,0.003449059324339032	0,0	0,0	0,0	1,1	8.83,8.83	1,1	11,11	0,781	0,3	0,6	0,27	5395.json
5191	3,3,8,8,8,10	0.30766919255256653,0.7271348237991333,0.09417212754487991,0.09417212754487991,0.09417212754487991,0.14608508348464966	0,0,1,1,1,1	0,0,2,2,2,2	0,0,3,3,3,3	1,1,3,3,3,3	3.77,3.77,5.66,5.66,5.66,5.06	0,0,0,0,0,1	2,2,5,5,5,5	0,372,753,1567,1567,2834	0,2,6,0,0,4	0,4,7,0,0,6	0,33,175,0,0,12	6740.json
5191	3,3,6	0.6570716500282288,0.6570716500282288,0.30492645502090454	0,0,1	0,0,1	0,0,2	1,1,2	3.77,3.77,5.5	0,0,1	0,0,1	0,1567,4775	0,0,3	0,0,3	0,0,71	2605.json
3672	13,13,10,13,10,10,10,10,10	0.8715199828147888,0.8715199828147888,0.5458057522773743,0.6162906885147095,0.5458057522773743,0.5223764777183533,0.5458057522773743,0.47200945019721985,0.6674478650093079	0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0	2,2,1,2,1,1,1,1,1	5.29,5.29,5.6,5.29,5.6,6.21,5.6,5.73,5.77	1,1,1,1,1,1,1,1,1	4,4,4,4,4,4,4,4,4	0,48,190,289,525,1721,1722,1745,1746	0,0,1,4,1,1,1,1,1	0,0,7,5,5,2,2,1,1	0,0,71,69,69,37,37,94,45	7161.json
