Age	SLOCStandard	Readability	NVAR	NCOMP	Mcclure	McCabe	IndentSTD	MaximumBlockDepth	totalFanOut	n1	n2	N1	N2	Vocabulary	Length	Volume	Difficulty	Effort	Time	HalsteadBugs	MaintainabilityIndex	ChangeDates	NewAdditions	DiffSizes	EditDistances	file
4564	30,27,27,27,23,5,6,10,11,11,13,13,25	0.005410574842244387,0.005452281329780817,0.005452281329780817,0.005452281329780817,0.12088314443826675,0.6029380559921265,0.5411763191223145,0.14856655895709991,0.1130061149597168,0.11088690161705017,0.08791429549455643,0.08695714175701141,0.009207391180098057	1,1,1,1,2,1,1,1,1,1,1,1,1	1,1,1,1,2,1,1,1,1,1,1,1,1	2,2,2,2,4,2,2,2,2,2,2,2,2	7,5,5,5,4,2,2,2,2,2,2,2,4	9.57,9.49,9.49,9.49,9.53,5.99,2.75,3.1,3.74,2.06,1.9,1.9,3.45	2,2,2,2,2,0,1,1,1,1,1,1,2	9,9,9,9,6,2,2,3,3,3,4,4,8	40.0,39.0,39.0,39.0,29.0,17.0,17.0,25.0,26.0,26.0,27.0,27.0,36.0	20.0,18.0,18.0,18.0,12.0,3.0,3.0,7.0,8.0,8.0,9.0,9.0,13.0	126.0,117.0,117.0,117.0,78.0,23.0,24.0,56.0,63.0,63.0,70.0,71.0,104.0	33.0,30.0,30.0,30.0,22.0,5.0,5.0,14.0,18.0,18.0,21.0,21.0,27.0	60.0,57.0,57.0,57.0,41.0,20.0,20.0,32.0,34.0,34.0,36.0,36.0,49.0	159.0,147.0,147.0,147.0,100.0,28.0,29.0,70.0,81.0,81.0,91.0,92.0,131.0	939.19556,857.4348,857.4348,857.4348,535.7552,121.013985,125.335915,350.0,412.0845,412.0845,470.4632,475.63312,735.527	33.0,32.5,32.5,32.5,26.583334,14.166666,14.166666,25.0,29.25,29.25,31.499998,31.499998,37.384617	30993.453,27866.63,27866.63,27866.63,14242.159,1714.3647,1775.592,8750.0,12053.472,12053.472,14819.59,14982.442,27497.395	1721.8585,1548.1461,1548.1461,1548.1461,791.2311,95.242485,98.644005,486.1111,669.6373,669.6373,823.31055,832.3579,1527.633	0.31306517,0.2858116,0.2858116,0.2858116,0.17858507,0.040337995,0.04177864,0.11666667,0.1373615,0.1373615,0.15682107,0.15854438,0.24517566	78.69647979736328,81.33692932128906,81.33692932128906,81.33692932128906,86.60987091064453,119.52839660644531,116.3923110961914,102.77687072753906,100.38370513916016,100.38370513916016,96.98848724365234,96.93165588378906,83.61116027832031	0,40,56,263,553,1397,1819,1996,2174,2440,2477,2521,3903	0,2,0,0,15,3,6,7,2,2,3,1,20	0,14,0,0,34,24,11,10,3,4,4,2,26	0,382,0,0,512,382,49,229,71,16,111,12,548	83.json
6577	6,3,3,3,6,6,6,6,6,6,6,7	0.041152868419885635,0.0013912380672991276,0.00595043133944273,0.0013912380672991276,0.041152868419885635,0.012868383899331093,0.01376761682331562,0.01376761682331562,0.01376761682331562,0.005154784768819809,0.0026549017056822777,0.008146966807544231	1,0,2,0,1,1,1,1,1,2,2,2	1,0,2,0,1,1,1,1,1,2,2,2	2,0,4,0,2,2,2,2,2,4,4,4	2,1,3,1,2,2,2,2,2,2,2,2	5.5,3.77,1.89,3.77,5.5,5.5,5.5,5.5,5.5,5.5,5.5,2.56	0,0,0,0,0,0,0,0,0,0,0,1	1,2,2,2,1,0,0,0,0,1,1,1	16.0,17.0,20.0,17.0,16.0,15.0,15.0,15.0,15.0,19.0,18.0,18.0	9.0,4.0,6.0,4.0,9.0,10.0,10.0,10.0,10.0,10.0,11.0,11.0	29.0,28.0,34.0,28.0,29.0,27.0,27.0,27.0,27.0,32.0,31.0,32.0	18.0,7.0,13.0,7.0,18.0,18.0,18.0,18.0,18.0,19.0,19.0,19.0	25.0,21.0,26.0,21.0,25.0,25.0,25.0,25.0,25.0,29.0,29.0,29.0	47.0,35.0,47.0,35.0,47.0,45.0,45.0,45.0,45.0,51.0,50.0,51.0	218.26123,153.73111,220.92067,153.73111,218.26123,208.97353,208.97353,208.97353,208.97353,247.75703,242.89906,247.75703	16.0,14.875,21.666668,14.875,16.0,13.5,13.5,13.5,13.5,18.05,15.545455,15.545455	3492.1797,2286.7502,4786.6147,2286.7502,3492.1797,2821.1426,2821.1426,2821.1426,2821.1426,4472.014,3775.9766,3851.4958	194.00998,127.04168,265.92303,127.04168,194.00998,156.73015,156.73015,156.73015,156.73015,248.44524,209.77647,213.97198	0.07275374,0.051243704,0.07364022,0.051243704,0.07275374,0.06965784,0.06965784,0.06965784,0.06965784,0.08258568,0.08096635,0.08258568	113.50789642333984,126.78941345214844,124.44390106201172,126.78941345214844,113.50789642333984,113.73401641845703,113.73401641845703,113.73401641845703,113.73401641845703,112.84876251220703,112.95173645019531,110.35152435302734	0,74,77,77,78,145,1409,1688,2069,3196,3308,3832	0,1,1,1,4,2,1,0,0,1,1,7	0,5,2,2,5,4,2,0,0,2,2,13	0,106,58,58,106,29,7,0,0,22,11,70	924.json
2037	27	0.008769424632191658	1	1	2	4	5.76	3	10	43.0	13.0	115.0	27.0	56.0	142.0	824.6444	44.653847	36823.547	2045.7526	0.27488148	81.76969146728516	0	0	0	0	117.json
2699	2,2	0.08952232450246811,0.08952232450246811	0,0	0,0	0,0	1,1	0.0,0.0	0,0	0,0	11.0,11.0	4.0,4.0	13.0,13.0	4.0,4.0	15.0,15.0	17.0,17.0	66.41714,66.41714	5.5,5.5	365.29425,365.29425	20.294125,20.294125	0.022139046,0.022139046	137.7220458984375,137.7220458984375	0,1	0,0	0,0	0,0	283.json
5167	3,3,3,3,3	0.07616858929395676,0.07616858929395676,0.07616858929395676,0.07616858929395676,0.06973268836736679	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	1,1,1,1,1	3.77,3.77,3.77,3.77,1.89	0,0,0,0,0	3,3,3,3,3	14.0,14.0,14.0,14.0,14.0	3.0,3.0,3.0,3.0,3.0	22.0,22.0,22.0,22.0,22.0	5.0,5.0,5.0,5.0,5.0	17.0,17.0,17.0,17.0,17.0	27.0,27.0,27.0,27.0,27.0	110.361496,110.361496,110.361496,110.361496,110.361496	11.666666,11.666666,11.666666,11.666666,11.666666	1287.5507,1287.5507,1287.5507,1287.5507,1287.5507	71.530594,71.530594,71.530594,71.530594,71.530594	0.036787163,0.036787163,0.036787163,0.036787163,0.036787163	128.51292419433594,128.51292419433594,128.51292419433594,128.51292419433594,128.51292419433594	0,279,550,660,4547	0,0,0,0,3	0,0,0,0,6	0,0,0,0,30	824.json
2035	5	0.3225609064102173	0	0	0	1	1.96	0	0	15.0	4.0	22.0	7.0	19.0	29.0	123.1899	13.125	1616.8674	89.825966	0.0410633	119.66572570800781	0	0	0	0	212.json
2821	4,10,3	0.8475696444511414,0.6862487196922302,0.7238497734069824	0,1,0	0,1,0	0,2,0	1,2,1	4.0,5.78,1.89	0,1,0	3,4,2	17.0,20.0,12.0	6.0,8.0,1.0	23.0,37.0,15.0	7.0,12.0,1.0	23.0,28.0,13.0	30.0,49.0,16.0	135.70686,235.5604,59.207035	9.916666,15.0,6.0	1345.7596,3533.406,355.24222	74.76443,196.30034,19.73568	0.045235623,0.078520134,0.019735679	122.7774429321289,104.83589172363281,131.75106811523438	0,112,116	0,10,1	0,12,11	0,210,285	270.json
3137	6,3	0.04382874816656113,0.9165747761726379	0,0	0,0	0,0	1,1	3.77,3.77	0,0	3,2	17.0,13.0	6.0,1.0	28.0,16.0	11.0,1.0	23.0,14.0	39.0,17.0	176.41891,64.72504	15.583334,6.5	2749.1948,420.71274	152.73305,23.37293	0.058806304,0.021575011	114.84461975097656,131.28770446777344	0,39	0,1	0,5	0,105	241.json
4573	8,12,7,3,3,7,6,6,6,6,6,6,8,8,7	0.5358169674873352,0.6025262475013733,0.8375983238220215,0.7934111952781677,0.7557909488677979,0.5501464009284973,0.8612152934074402,0.8429815173149109,0.9330933690071106,0.8639183044433594,0.8327456116676331,0.8327456116676331,0.6377864480018616,0.772721529006958,0.8074986934661865	0,1,0,0,0,0,0,0,0,0,0,0,0,0,1	0,1,0,0,0,0,0,0,0,0,0,0,0,0,1	0,2,0,0,0,0,0,0,0,0,0,0,0,0,2	1,3,2,1,1,2,2,2,2,2,2,2,2,2,2	7.94,13.86,6.05,7.54,7.54,6.05,6.24,6.24,6.29,6.05,6.24,6.24,9.32,9.32,2.56	1,1,1,0,0,1,1,1,1,1,1,1,1,1,1	2,4,1,1,1,2,1,1,1,1,1,1,3,3,4	16.0,25.0,16.0,13.0,13.0,16.0,15.0,15.0,15.0,15.0,15.0,15.0,22.0,22.0,22.0	3.0,10.0,6.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,6.0,6.0,6.0	32.0,43.0,24.0,15.0,15.0,24.0,21.0,21.0,21.0,21.0,22.0,22.0,33.0,32.0,34.0	5.0,12.0,7.0,4.0,4.0,7.0,4.0,4.0,4.0,4.0,5.0,5.0,7.0,6.0,7.0	19.0,35.0,22.0,17.0,17.0,21.0,19.0,19.0,19.0,19.0,20.0,20.0,28.0,28.0,28.0	37.0,55.0,31.0,19.0,19.0,31.0,25.0,25.0,25.0,25.0,27.0,27.0,40.0,38.0,41.0	157.17332,282.11057,138.24239,77.6618,77.6618,136.16183,106.19819,106.19819,106.19819,106.19819,116.692055,116.692055,192.29419,182.67949,197.10155	13.333333,15.000001,9.333333,6.5,6.5,11.2,7.5,7.5,7.5,7.5,7.5,7.5,12.833333,11.0,12.833333	2095.6443,4231.6587,1290.2622,504.80167,504.80167,1525.0126,796.4864,796.4864,796.4864,796.4864,875.1904,875.1904,2467.7754,2009.4744,2529.4697	116.42468,235.09215,71.68124,28.044537,28.044537,84.72292,44.249245,44.249245,44.249245,44.249245,48.62169,48.62169,137.09863,111.63747,140.5261	0.052391108,0.094036855,0.046080794,0.025887266,0.025887266,0.04538728,0.035399396,0.035399396,0.035399396,0.035399396,0.03889735,0.03889735,0.06409806,0.060893163,0.065700516	110.78482818603516,100.71455383300781,113.38541412353516,130.34019470214844,130.34019470214844,113.46426391601562,117.25389862060547,117.25389862060547,117.25389862060547,117.25389862060547,116.7638931274414,116.7638931274414,109.50611114501953,109.77283477783203,111.5409164428711	0,1,2,5,6,7,9,9,42,54,63,65,65,65,1991	0,13,7,1,1,7,4,1,3,0,2,0,3,1,6	0,21,20,6,2,10,7,2,5,2,3,0,5,2,12	0,284,256,69,13,100,120,7,10,78,62,0,103,15,249	409.json
2035	3	0.8905909061431885	0	0	0	1	1.89	0	0	11.0	1.0	15.0	1.0	12.0	16.0	57.3594	5.5	315.4767	17.526484	0.019119801	131.91592407226562	0	0	0	0	217.json
