Age	SLOCStandard	Readability	NVAR	NCOMP	Mcclure	McCabe	IndentSTD	MaximumBlockDepth	totalFanOut	ChangeDates	NewAdditions	DiffSizes	EditDistances	file
2680	30,38,38,38,38,38,12,12,12	1.3400499301496893E-4,0.0,0.0,0.0,0.0,0.0,0.0606340691447258,0.04693029820919037,0.058022093027830124	4,6,6,6,6,6,1,1,1	4,6,6,6,6,6,1,1,1	8,12,12,12,12,12,2,2,2	4,6,6,6,6,6,2,2,2	6.7,6.41,3.2,3.2,3.2,3.2,3.52,3.52,3.52	1,2,2,2,2,2,0,0,0	6,6,6,6,6,6,4,4,4	0,63,136,140,154,158,158,728,994	0,19,0,2,2,0,2,1,1	0,25,0,4,4,0,42,2,2	0,472,460,8,3,0,1338,20,8	1947.json
2388	3,3	0.8460195660591125,0.906190037727356	0,0	0,0	0,0	1,1	1.89,1.89	0,0	0,0	0,1471	0,2	0,4	0,21	2063.json
1952	3	0.26643335819244385	0	0	0	1	3.77	0	0	0	0	0	0	2483.json
3580	4,4	0.9615780711174011,0.9615780711174011	0,0	0,0	0,0	1,1	4.0,4.0	0,0	1,1	0,265	0,0	0,0	0,0	530.json
3567	3,3	0.953879714012146,0.953879714012146	0,0	0,0	0,0	1,1	3.77,3.77	0,0	0,0	0,252	0,0	0,0	0,0	526.json
3771	10,10,10,10	0.24722006916999817,0.22688637673854828,0.22688637673854828,0.22688637673854828	2,2,2,2	2,2,2,2	4,4,4,4	3,3,3,3	2.53,2.53,2.53,2.53	0,0,0,0	5,5,5,5	0,34,118,456	0,2,0,0	0,4,0,0	0,12,0,0	403.json
18	11	0.09517590701580048	1	2	3	2	2.67	1	2	0	0	0	0	2736.json
4820	10,5,5,5,5,5,5,5,10,13,5	0.8332398533821106,0.7409172058105469,0.7415003776550293,0.7415003776550293,0.7415003776550293,0.7435719966888428,0.7435719966888428,0.7435719966888428,0.14496885240077972,0.18151572346687317,0.8491741418838501	1,0,0,0,0,0,0,0,1,2,0	1,0,0,0,0,0,0,0,1,2,0	2,0,0,0,0,0,0,0,2,4,0	3,1,1,1,1,1,1,1,2,3,1	7.2,1.89,1.89,1.89,1.89,3.77,3.77,3.77,2.53,2.46,1.96	1,0,0,0,0,0,0,0,1,1,0	2,3,3,3,3,3,3,3,5,5,2	0,0,180,1035,1035,1049,1167,1505,3505,4010,4294	0,6,1,0,0,6,0,0,7,3,2	0,18,2,0,0,12,0,0,10,3,12	0,189,7,0,0,40,0,0,272,89,358	1737.json
1881	3	0.9449023008346558	0	0	0	1	3.77	0	0	0	0	0	0	1765.json
4492	3,3,3,3,3	0.1416582614183426,0.1416582614183426,0.1416582614183426,0.1416582614183426,0.1416582614183426	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	1,1,1,1,1	1.89,1.89,1.89,1.89,1.89	0,0,0,0,0	0,0,0,0,0	0,707,707,839,1177	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	2569.json
4410	5,5,5,5,5,5,5	0.46871039271354675,0.35491126775741577,0.35491126775741577,0.35491126775741577,0.35491126775741577,0.35491126775741577,0.37459442019462585	2,2,2,2,2,2,2	1,1,1,1,1,1,1	3,3,3,3,3,3,3	2,2,2,2,2,2,2	2.99,2.99,2.99,2.99,2.99,2.99,2.99	0,0,0,0,0,0,0	1,2,2,2,2,2,2	0,1,625,625,757,1095,2720	0,1,0,0,0,0,5	0,2,0,0,0,0,10	0,18,0,0,0,0,26	2748.json
4787	3,3	0.2559189796447754,0.2559189796447754	0,0	0,0	0,0	1,1	1.89,1.89	0,0	1,1	0,1472	0,0	0,0	0,0	3937.json
2786	3,3	0.5280433893203735,0.5280433893203735	0,0	0,0	0,0	1,1	3.77,3.77	0,0	1,1	0,6	0,0	0,0	0,0	44.json
2646	5,5,3	0.05093764141201973,0.051011018455028534,0.017340494319796562	0,0,0	0,0,0	0,0,0	1,1,1	1.96,1.96,1.89	0,0,0	2,2,2	0,0,997	0,2,1	0,4,4	0,10,95	4196.json
1335	4,3	0.09004239737987518,0.7071081399917603	0,0	0,0	0,0	1,1	2.0,1.89	0,0	2,1	0,38	0,1	0,3	0,122	250.json
1421	3	0.8745378851890564	0	0	0	1	1.89	0	1	0	0	0	0	927.json
1	8	0.004032770171761513	0	0	0	2	2.67	1	3	0	0	0	0	2872.json
795	20	8.680449682287872E-4	4	3	7	4	2.15	1	10	0	0	0	0	3776.json
4598	3,3,3,3	0.9111055731773376,0.7567142844200134,0.7567142844200134,0.018600238487124443	0,0,0,0	0,0,0,0	0,0,0,0	1,1,1,1	1.89,1.89,1.89,1.89	0,0,0,0	1,1,1,1	0,1173,1283,3184	0,1,0,1	0,2,0,2	0,7,0,13	3826.json
1952	6	0.0050735739059746265	0	0	0	1	8.0	0	2	0	0	0	0	2271.json
