Age	SLOCStandard	Readability	NVAR	NCOMP	Mcclure	McCabe	IndentSTD	MaximumBlockDepth	totalFanOut	n1	n2	N1	N2	Vocabulary	Length	Volume	Difficulty	Effort	Time	HalsteadBugs	MaintainabilityIndex	ChangeDates	NewAdditions	DiffSizes	EditDistances	file
6941	4,4,4,3,3,3	0.5574516654014587,0.8668450713157654,0.8668450713157654,0.908423900604248,0.8824390172958374,0.9290428757667542	0,0,0,0,0,0	0,0,0,0,0,0	0,0,0,0,0,0	1,1,1,1,1,1	1.73,1.73,1.73,1.89,1.89,1.89	0,0,0,0,0,0	0,0,0,0,0,0	9.0,9.0,9.0,9.0,9.0,9.0	2.0,2.0,2.0,2.0,2.0,2.0	10.0,10.0,10.0,10.0,10.0,10.0	2.0,2.0,2.0,2.0,2.0,2.0	11.0,11.0,11.0,11.0,11.0,11.0	12.0,12.0,12.0,12.0,12.0,12.0	41.51318,41.51318,41.51318,41.51318,41.51318,41.51318	4.5,4.5,4.5,4.5,4.5,4.5	186.80931,186.80931,186.80931,186.80931,186.80931,186.80931	10.378295,10.378295,10.378295,10.378295,10.378295,10.378295	0.013837727,0.013837727,0.013837727,0.013837727,0.013837727,0.013837727	128.936767578125,128.936767578125,128.936767578125,133.59722900390625,133.59722900390625,133.59722900390625	0,43,505,569,588,752	0,2,0,1,2,1	0,4,0,3,4,2	0,14,0,16,21,12	7815.json
6922	3	0.8619360327720642	0	0	0	1	0.94	0	1	1.0	1.0	1.0	1.0	2.0	2.0	2.0	0.5	1.0	0.055555556	6.6666666E-4	149.3681182861328	0	0	0	0	8891.json
5765	3,3	0.204800084233284,0.22769470512866974	0,0	0,0	0,0	1,1	1.89,1.89	0,0	1,1	11.0,11.0	5.0,6.0	16.0,17.0	6.0,7.0	16.0,17.0	22.0,24.0	88.0,98.099106	6.6000004,6.4166665	580.80005,629.46924	32.26667,34.970512	0.029333333,0.0326997	129.69032287597656,129.12539672851562	0,603	0,1	0,2	0,10	5407.json
3567	36,39	0.007418667431920767,0.0027925949543714523	2,2	13,14	15,16	12,13	3.42,3.39	3,3	1,1	32.0,33.0	28.0,30.0	113.0,122.0	53.0,57.0	60.0,63.0	166.0,179.0	980.5438,1069.9331	30.285715,31.35	29696.47,33542.402	1649.804,1863.4668	0.32684794,0.35664436	74.36883544921875,72.38847351074219	0,475	0,3	0,3	0,131	7997.json
2943	17,16	0.709887683391571,0.7763291001319885	2,2	2,2	4,4	3,3	4.13,4.21	2,2	1,1	23.0,21.0	16.0,15.0	78.0,72.0	38.0,36.0	39.0,36.0	116.0,108.0	613.1067,558.3519	27.3125,25.2	16745.477,14070.469	930.30426,781.6927	0.20436889,0.1861173	91.03553771972656,92.50411987304688	0,476	0,2	0,5	0,92	5029.json
6294	6,6,8	0.5646491646766663,0.5646491646766663,0.5939079523086548	1,1,1	1,1,1	2,2,2	2,2,2	3.27,3.27,2.83	0,0,1	2,2,2	13.0,13.0,13.0	4.0,4.0,4.0	24.0,24.0,26.0	7.0,7.0,7.0	17.0,17.0,17.0	31.0,31.0,33.0	126.71135,126.71135,134.88628	11.375,11.375,11.375	1441.3416,1441.3416,1534.3314	80.07453,80.07453,85.24063	0.042237118,0.042237118,0.044962093	116.33555603027344,116.33555603027344,111.3499984741211	0,14,1983	0,0,4	0,0,6	0,0,32	6578.json
3609	15	0.25566843152046204	3	3	6	4	2.61	1	5	23.0	9.0	63.0	23.0	32.0	86.0	430.0	29.38889	12637.223	702.06793	0.14333333	94.67790222167969	0	0	0	0	8112.json
5045	11	0.05437379330396652	1	1	2	3	3.92	2	1	21.0	8.0	40.0	13.0	29.0	53.0	257.473	17.0625	4393.133	244.06293	0.08582433	102.5993423461914	0	0	0	0	3645.json
6431	48	0.0	9	11	20	11	6.06	6	11	49.0	24.0	180.0	70.0	73.0	250.0	1547.4562	71.458336	110578.64	6143.258	0.5158187	67.56583404541016	0	0	0	0	2231.json
6282	4	0.9738729000091553	0	0	0	1	2.0	0	0	16.0	6.0	18.0	7.0	22.0	25.0	111.485794	9.333333	1040.534	57.80745	0.03716193	123.79976654052734	0	0	0	0	8339.json
