Age	SLOCStandard	Readability	NVAR	NCOMP	Mcclure	McCabe	IndentSTD	MaximumBlockDepth	totalFanOut	ChangeDates	NewAdditions	DiffSizes	EditDistances	file
1373	9,9,10,6	0.00787361804395914,0.00787361804395914,0.004414497409015894,0.02917863428592682	1,1,1,1	2,2,3,1	3,3,4,2	3,3,3,2	5.33,5.33,6.97,5.5	1,1,1,1	3,3,3,3	0,0,57,61	0,0,2,0	0,0,3,4	0,0,50,156	773.json
1849	12,12	0.01326159667223692,0.028373220935463905	1,1	1,1	2,2	3,3	6.93,6.93	2,2	6,6	0,19	0,0	0,0	0,8	513.json
1823	6,6,6,6	0.06683515012264252,0.06683515012264252,0.06683515012264252,0.06683515012264252	0,0,0,0	0,0,0,0	0,0,0,0	1,1,1,1	3.77,3.77,3.77,3.77	0,0,0,0	4,4,4,4	0,0,0,106	0,0,0,0	0,0,0,0	0,0,0,0	591.json
1920	3	0.7746262550354004	0	0	0	1	1.89	0	0	0	0	0	0	1197.json
1849	7	0.7564986348152161	1	1	2	2	10.22	1	0	0	0	0	0	309.json
1373	3,3	0.9481608867645264,0.9481608867645264	0,0	0,0	0,0	1,1	3.77,3.77	0,0	0,0	0,7	0,0	0,0	0,0	1031.json
1849	7,7,7,11,13,13,9,10,10,10,10,8,8,8	0.026498952880501747,0.09887823462486267,0.14483483135700226,0.13050983846187592,0.05757062882184982,0.058017995208501816,0.8305532932281494,0.7995212078094482,0.7995212078094482,0.7976412177085876,0.746967613697052,0.9068369269371033,0.9036734104156494,0.9068369269371033	0,0,0,1,2,2,0,0,0,0,0,0,0,0	0,0,0,1,2,2,0,0,0,0,0,0,0,0	0,0,0,2,4,4,0,0,0,0,0,0,0,0	1,1,1,2,3,3,1,1,1,1,1,1,1,1	3.61,3.61,3.61,8.23,4.44,4.44,3.33,3.2,3.2,3.2,3.2,3.46,3.46,3.46	0,0,0,1,1,1,0,0,0,0,0,0,0,0	5,5,5,5,8,8,7,8,8,8,8,6,6,6	0,20,29,41,151,151,177,177,178,178,196,196,267,294	0,1,1,4,10,1,4,1,1,1,1,2,1,1	0,2,2,4,15,2,12,1,2,2,2,6,2,2	0,17,12,162,311,10,314,32,32,3,23,90,9,7	1119.json
1849	3	0.41429904103279114	0	0	0	1	3.77	0	1	0	0	0	0	993.json
1849	3	0.7412022352218628	0	0	0	1	3.77	0	2	0	0	0	0	1056.json
1849	3	0.014919043518602848	0	0	0	1	3.77	0	6	0	0	0	0	547.json
1849	3,3	0.48823103308677673,0.48823103308677673	0,0	0,0	0,0	1,1	3.77,3.77	0,0	0,0	0,19	0,0	0,0	0,0	506.json
1849	4	0.30436229705810547	0	0	0	1	4.0	0	3	0	0	0	0	135.json
1849	3	0.3475300669670105	0	0	0	1	3.77	0	1	0	0	0	0	670.json
1405	6	0.4036146104335785	1	1	2	2	5.5	1	1	0	0	0	0	450.json
1828	3	0.015540502034127712	0	0	0	1	3.77	0	6	0	0	0	0	184.json
1477	3,3	0.04005980119109154,0.5467144250869751	0,0	0,0	0,0	1,1	3.77,3.77	0,0	0,0	0,11	0,2	0,4	0,46	790.json
1849	11,11,11,11,11,11	0.20485033094882965,0.20746199786663055,0.20746199786663055,0.10855229198932648,0.13796143233776093,0.08633727580308914	2,2,2,2,2,2	1,1,1,1,1,1	3,3,3,3,3,3	3,3,3,3,3,3	3.95,7.9,7.9,7.9,7.9,7.9	2,2,2,2,2,2	5,5,5,5,5,5	0,71,72,78,317,822	0,0,0,1,1,1	0,0,0,2,2,2	0,108,0,24,8,10	834.json
1849	10,7,7	0.1895381361246109,0.16405171155929565,0.16479790210723877	3,0,0	2,0,0	5,0,0	2,1,1	4.31,3.61,3.61	1,0,0	11,7,7	0,20,317	0,1,1	0,7,2	0,142,8	544.json
1849	3,3	0.15626376867294312,0.1591300666332245	0,0	0,0	0,0	1,1	3.77,3.77	0,0	1,1	0,884	0,1	0,2	0,7	169.json
1849	7	0.6752707362174988	1	1	2	2	5.11	1	3	0	0	0	0	1084.json
1763	3,3	0.7173998355865479,0.7173998355865479	0,0	0,0	0,0	1,1	3.77,3.77	0,0	0,0	0,47	0,0	0,0	0,0	600.json
1835	3,3	0.2601156532764435,0.19330371916294098	0,0	0,0	0,0	1,1	3.77,3.77	0,0	0,0	0,2	0,2	0,4	0,14	1002.json
1411	3	0.20641447603702545	0	0	0	1	3.77	0	2	0	0	0	0	742.json
1849	4	0.05232255905866623	0	0	0	1	4.0	0	3	0	0	0	0	650.json
1671	5,5,5	0.7782087922096252,0.7150906920433044,0.7328934073448181	1,1,1	1,1,1	2,2,2	2,2,2	5.99,5.99,5.99	1,1,1	0,0,0	0,18,18	0,2,1	0,4,2	0,38,15	1126.json
1777	7,7,7,7,7,7	0.04252896457910538,0.04557018727064133,0.04557018727064133,0.011228722520172596,0.009922148659825325,0.009629127569496632	2,2,2,2,2,2	2,2,2,2,2,2	4,4,4,4,4,4	2,2,2,2,2,2	11.2,11.2,11.2,11.2,11.2,11.2	1,1,1,1,1,1	7,7,7,7,7,7	0,0,1,7,123,124	0,1,0,1,1,1	0,2,0,2,2,2	0,14,0,28,15,10	819.json
1373	3,3	0.9481608867645264,0.9481608867645264	0,0	0,0	0,0	1,1	3.77,3.77	0,0	0,0	0,7	0,0	0,0	0,0	1028.json
1849	17,17,17,17,17,4,4	9.661556105129421E-4,9.093349217437208E-4,0.0010090174619108438,8.778821211308241E-4,7.501299260184169E-4,0.2050623595714569,0.21295979619026184	3,3,3,3,3,0,0	4,4,4,4,4,0,0	7,7,7,7,7,0,0	4,4,4,4,4,1,1	9.48,9.48,9.48,9.48,9.48,4.0,4.0	2,2,2,2,2,0,0	14,14,14,14,14,4,4	0,25,126,127,324,335,336	0,1,1,1,16,2,1	0,2,2,2,32,20,2	0,5,4,6,24,667,10	140.json
1849	3	0.41114693880081177	0	0	0	1	3.77	0	2	0	0	0	0	375.json
1849	4	0.1889544278383255	0	0	0	1	4.0	0	1	0	0	0	0	640.json
1849	3	0.7488746643066406	0	0	0	1	3.77	0	4	0	0	0	0	945.json
1849	3,3,3	0.8904165625572205,0.891049325466156,0.8974410891532898	0,0,0	0,0,0	0,0,0	1,1,1	3.77,3.77,3.77	0,0,0	0,0,0	0,72,435	0,0,1	0,0,2	0,12,19	812.json
