Age	SLOCStandard	Readability	NVAR	NCOMP	Mcclure	McCabe	IndentSTD	MaximumBlockDepth	totalFanOut	ChangeDates	NewAdditions	DiffSizes	EditDistances	file
7240	40,40,49,50,53,52,40,40,40,35,35,35	0.01078757457435131,0.01078757457435131,0.0046486142091453075,0.0046210382133722305,0.0016577040078118443,0.0015147930243983865,0.0037720922846347094,0.004364068154245615,0.003684579161927104,0.003973561339080334,0.00397179089486599,0.003505945671349764	10,10,10,10,11,11,11,11,11,10,10,10	5,5,6,6,7,7,7,7,7,6,6,6	15,15,16,16,18,18,18,18,18,16,16,16	6,6,7,7,8,8,8,8,8,6,6,6	4.22,4.22,4.33,4.29,4.25,4.2,4.17,4.13,4.13,4.16,4.16,4.16	3,3,3,3,3,3,3,3,3,3,3,3	15,15,16,16,17,17,18,18,19,19,19,21	0,93,354,519,591,616,715,1063,1131,3465,4727,6091	0,0,26,2,3,3,1,3,1,1,1,1	0,0,44,3,4,6,2,5,2,8,2,2	0,0,355,16,168,83,162,65,13,176,4,17	3796.json
6298	3,3	0.8448885679244995,0.708551824092865	0,0	0,0	0,0	1,1	1.89,1.89	0,0	0,0	0,5	0,2	0,4	0,28	3575.json
535	4	0.024835120886564255	0	0	0	1	2.0	0	2	0	0	0	0	6239.json
6796	7,8,8,8	0.900005578994751,0.8804726600646973,0.9005642533302307,0.8849841356277466	1,1,1,1	1,1,1,1	2,2,2,2	2,2,2,2	2.8,2.65,10.07,3.71	0,1,1,1	1,1,1,1	0,75,219,5649	0,2,2,2	0,3,3,4	0,12,46,59	4044.json
6519	3	0.9409313797950745	0	0	0	1	1.89	0	0	0	0	0	0	7359.json
7211	3,3,4,4	0.9236592650413513,0.9276382327079773,0.931389331817627,0.9180607795715332	0,0,0,0	0,0,0,0	0,0,0,0	1,1,1,1	1.89,1.89,12.95,3.32	0,0,0,0	0,0,0,0	0,2,80,587	0,1,2,2	0,2,3,4	0,5,42,35	7760.json
6609	12,12,18,10,10,8,4	0.05562135949730873,0.05354389175772667,0.004577251151204109,0.011513898149132729,0.011572366580367088,0.007409659214317799,0.03287719190120697	1,1,2,2,2,0,0	1,1,2,2,2,0,0	2,2,4,4,4,0,0	2,2,3,3,3,1,1	2.31,2.31,2.27,1.6,1.6,1.73,4.9	1,1,1,0,0,0,0	6,6,9,9,9,9,1	0,32,279,1606,3767,5462,5815	0,1,6,3,1,2,2	0,2,6,14,2,6,8	0,7,167,194,6,64,216	8264.json
1198	3	0.6630046963691711	0	0	0	1	1.89	0	0	0	0	0	0	9512.json
3493	3,7,7	0.22149965167045593,0.06299816817045212,0.06025310605764389	0,0,0	0,0,0	0,0,0	1,2,2	1.89,3.02,3.02	0,1,1	0,1,1	0,6,1332	0,5,2	0,6,4	0,209,12	1490.json
3943	3	0.6517856121063232	0	0	0	1	1.89	0	0	0	0	0	0	6364.json
7273	3	0.937480628490448	0	0	0	1	1.89	0	0	0	0	0	0	9233.json
5550	24,28,21,21,22,20	0.45901617407798767,0.12905168533325195,0.49297618865966797,0.5217958092689514,0.40600937604904175,0.6281653046607971	6,6,3,3,3,2	4,4,3,3,3,2	10,10,6,6,6,4	4,4,3,3,3,3	4.68,4.56,3.03,3.03,3.25,3.05	3,3,2,2,2,2	12,16,13,13,14,11	0,1,250,1181,1335,2580	0,7,6,1,2,2	0,7,22,2,3,6	0,275,582,14,72,117	7064.json
6260	3,3	0.9522821307182312,0.9527336359024048	0,0	0,0	0,0	1,1	1.89,1.89	0,0	0,0	0,282	0,1	0,2	0,1	3018.json
6235	6	0.48552778363227844	1	1	2	2	2.75	1	2	0	0	0	0	7264.json
6620	3,3	0.7478067278862,0.2961008548736572	0,1	0,1	0,2	1,2	1.89,1.89	0,0	0,0	0,462	0,1	0,2	0,26	6424.json
4681	3	0.8764017820358276	0	0	0	1	1.89	0	0	0	0	0	0	1044.json
6139	7,7,7,7	0.1929304301738739,0.12589827179908752,0.11981508135795593,0.12073145806789398	2,2,2,2	2,2,2,2	4,4,4,4	2,2,2,2	2.56,2.56,2.56,2.56	1,1,1,1	4,4,4,4	0,3296,5300,5345	0,1,1,1	0,2,2,2	0,12,10,9	9089.json
6417	3	0.6136594414710999	0	0	0	1	1.89	0	1	0	0	0	0	4080.json
2557	5,5,5	0.2814920246601105,0.30109885334968567,0.42755112051963806	1,1,1	1,1,1	2,2,2	2,2,2	2.99,2.99,2.99	0,0,0	2,2,2	0,396,1416	0,2,1	0,4,2	0,12,10	333.json
979	7	0.0710202306509018	1	1	2	2	3.02	1	2	0	0	0	0	10055.json
7415	3,3,6,13,13,17,17,17,17	0.4395841062068939,0.4172811210155487,0.762354850769043,0.43296465277671814,0.35450267791748047,0.24783195555210114,0.2377549558877945,0.2279348224401474,0.20176489651203156	0,0,2,2,2,2,2,2,2	0,0,2,4,4,4,4,4,4	0,0,4,6,6,6,6,6,6	1,1,2,4,4,4,4,4,4	1.89,1.89,2.75,2.46,2.46,9.41,9.41,9.41,3.38	0,0,1,1,1,1,1,1,1	1,1,1,2,3,3,4,5,5	0,213,217,223,537,787,890,890,6268	0,1,4,13,1,7,1,1,3	0,2,4,17,2,10,2,2,6	0,6,137,377,21,110,32,6,96	5979.json
5977	3	0.9200477004051208	0	0	0	1	1.89	0	0	0	0	0	0	2978.json
6257	3	0.9070456027984619	0	0	0	1	0.94	0	0	0	0	0	0	4512.json
6225	3	0.9745205044746399	0	0	0	1	1.89	0	0	0	0	0	0	5176.json
753	4	0.5581428408622742	0	0	0	1	2.0	0	3	0	0	0	0	2514.json
7126	3,3	0.5872602462768555,0.6130518913269043	0,0	0,0	0,0	1,1	1.89,1.89	0,0	0,0	0,101	0,1	0,2	0,5	4160.json
4205	16,12,10,10,3	0.0029302549082785845,0.008913562633097172,0.025190243497490883,0.027000335976481438,0.4735778868198395	1,1,0,0,0	2,2,0,0,0	3,3,0,0,0	3,3,3,3,1	2.78,10.32,2.53,2.53,1.89	1,1,1,1,0	18,11,5,5,2	0,1,1235,2044,3058	0,6,6,3,1	0,16,14,6,9	0,310,229,18,277	8668.json
1147	13	0.0961400717496872	1	1	2	3	4.58	1	3	0	0	0	0	5914.json
7259	8,9,6,5,4	0.24624794721603394,0.2999931871891022,0.36465173959732056,0.3224029242992401,0.8259574770927429	2,2,0,0,0	2,2,0,0,0	4,4,0,0,0	2,2,1,1,1	2.4,3.5,1.89,2.99,2.0	1,1,0,0,0	5,5,6,6,3	0,1095,1750,6112,6465	0,2,1,2,1	0,3,5,5,3	0,25,168,66,63	8899.json
535	3	0.3732066750526428	0	0	0	1	1.89	0	2	0	0	0	0	6256.json
5662	3,3	0.6441692113876343,0.8720347285270691	0,0	0,0	0,0	1,1	1.89,1.89	0,0	2,1	0,300	0,1	0,2	0,23	6961.json
6784	3,3,3,3	0.7367196679115295,0.7421469688415527,0.6930288076400757,0.6975837349891663	0,0,0,0	0,0,0,0	0,0,0,0	1,1,1,1	1.89,1.89,1.89,1.89	0,0,0,0	0,0,1,1	0,140,160,4623	0,1,1,1	0,2,2,2	0,12,21,6	5733.json
6614	3	0.9080740213394165	0	0	0	1	1.89	0	0	0	0	0	0	5395.json
4278	3	0.7387619614601135	0	0	0	1	1.89	0	0	0	0	0	0	8162.json
6755	3,3,3	0.8493275046348572,0.7395999431610107,0.8493275046348572	0,0,0	0,0,0	0,0,0	1,1,1	1.89,1.89,1.89	0,0,0	2,2,2	0,2997,2998	0,1,1	0,2,2	0,13,13	6740.json
5810	7,7,9,10,11	5.304476362653077E-4,5.508490721695125E-4,0.002035408513620496,0.0014323657378554344,3.052069223485887E-4	0,0,1,1,1	0,0,1,1,1	0,0,2,2,2	1,1,2,2,2	1.81,1.81,2.27,2.15,2.06	0,0,1,1,1	6,6,6,7,7	0,0,314,1951,4663	0,1,3,1,2	0,2,4,1,3	0,7,43,63,46	2605.json
